Timestamp: 24-Oct-2014 12:31:38
MaxDeathAge: 100
MaxInitialSugar: 25
MaxMetabolism: 3
MaxVision: 6
MinDeathAge: 60
MinInitialSugar: 5
NumAgents: 2250
Replacement: true


"tick","Avg. Metabolism","Avg. Vision","AgentCount"
1.0,1.0,3.0,2250
2.0,1.0,3.0,2250
3.0,1.0,3.0,2241
4.0,1.0,3.0,2202
5.0,1.0,3.0,2120
6.0,1.0,3.0,2026
7.0,1.0,3.0,1927
8.0,1.0,3.0,1821
9.0,1.0,3.0,1729
10.0,1.0,3.0,1632
11.0,1.0,3.0,1526
12.0,1.0,3.0,1443
13.0,1.0,3.0,1373
14.0,1.0,3.0,1317
15.0,1.0,3.0,1261
16.0,1.0,3.0,1227
17.0,1.0,3.0,1200
18.0,1.0,3.0,1166
19.0,1.0,3.0,1141
20.0,1.0,3.0,1111
21.0,1.0,3.0,1096
22.0,1.0,3.0,1075
23.0,1.0,3.0,1059
24.0,1.0,3.0,1042
25.0,1.0,3.0,1023
26.0,1.0,3.0,1018
27.0,1.0,3.0,1008
28.0,1.0,3.0,995
29.0,1.0,3.0,984
30.0,1.0,3.0,970
31.0,1.0,3.0,958
32.0,1.0,3.0,954
33.0,1.0,3.0,946
34.0,1.0,3.0,939
35.0,1.0,3.0,932
36.0,1.0,3.0,927
37.0,1.0,3.0,923
38.0,1.0,3.0,917
39.0,1.0,3.0,907
40.0,1.0,3.0,894
41.0,1.0,3.0,889
42.0,1.0,3.0,885
43.0,1.0,3.0,881
44.0,1.0,3.0,877
45.0,1.0,3.0,874
46.0,1.0,3.0,866
47.0,1.0,3.0,860
48.0,1.0,3.0,857
49.0,1.0,3.0,849
50.0,1.0,3.0,848
51.0,1.0,3.0,848
52.0,1.0,3.0,844
53.0,1.0,3.0,842
54.0,1.0,3.0,841
55.0,1.0,3.0,839
56.0,1.0,3.0,838
57.0,1.0,3.0,838
58.0,1.0,3.0,837
59.0,1.0,3.0,837
60.0,1.0,3.0,835
61.0,1.0,3.0,834
62.0,1.0,3.0,829
63.0,1.0,3.0,827
64.0,1.0,3.0,826
65.0,1.0,3.0,826
66.0,1.0,3.0,825
67.0,1.0,3.0,825
68.0,1.0,3.0,825
69.0,1.0,3.0,822
70.0,1.0,3.0,822
71.0,1.0,3.0,822
72.0,1.0,3.0,821
73.0,1.0,3.0,821
74.0,1.0,3.0,820
75.0,1.0,3.0,820
76.0,1.0,3.0,820
77.0,1.0,3.0,819
78.0,1.0,3.0,817
79.0,1.0,3.0,817
80.0,1.0,3.0,817
81.0,1.0,3.0,817
82.0,1.0,3.0,817
83.0,1.0,3.0,817
84.0,1.0,3.0,817
85.0,1.0,3.0,816
86.0,1.0,3.0,814
87.0,1.0,3.0,814
88.0,1.0,3.0,813
89.0,1.0,3.0,811
90.0,1.0,3.0,811
91.0,1.0,3.0,811
92.0,1.0,3.0,811
93.0,1.0,3.0,811
94.0,1.0,3.0,810
95.0,1.0,3.0,810
96.0,1.0,3.0,810
97.0,1.0,3.0,810
98.0,1.0,3.0,810
99.0,1.0,3.0,810
100.0,1.0,3.0,810
101.0,1.0,3.0,810
102.0,1.0,3.0,810
103.0,1.0,3.0,810
104.0,1.0,3.0,810
105.0,1.0,3.0,810
106.0,1.0,3.0,810
107.0,1.0,3.0,810
108.0,1.0,3.0,810
109.0,1.0,3.0,810
110.0,1.0,3.0,810
111.0,1.0,3.0,810
112.0,1.0,3.0,809
113.0,1.0,3.0,809
114.0,1.0,3.0,809
115.0,1.0,3.0,809
116.0,1.0,3.0,809
117.0,1.0,3.0,809
118.0,1.0,3.0,809
119.0,1.0,3.0,809
120.0,1.0,3.0,809
121.0,1.0,3.0,809
122.0,1.0,3.0,809
123.0,1.0,3.0,809
124.0,1.0,3.0,809
125.0,1.0,3.0,809
126.0,1.0,3.0,809
127.0,1.0,3.0,809
128.0,1.0,3.0,809
129.0,1.0,3.0,809
130.0,1.0,3.0,809
131.0,1.0,3.0,809
132.0,1.0,3.0,808
133.0,1.0,3.0,808
134.0,1.0,3.0,807
135.0,1.0,3.0,807
136.0,1.0,3.0,807
137.0,1.0,3.0,807
138.0,1.0,3.0,807
139.0,1.0,3.0,807
140.0,1.0,3.0,807
141.0,1.0,3.0,806
142.0,1.0,3.0,805
143.0,1.0,3.0,805
144.0,1.0,3.0,805
145.0,1.0,3.0,805
146.0,1.0,3.0,805
147.0,1.0,3.0,804
148.0,1.0,3.0,804
149.0,1.0,3.0,804
150.0,1.0,3.0,804
151.0,1.0,3.0,804
152.0,1.0,3.0,804
153.0,1.0,3.0,804
154.0,1.0,3.0,804
155.0,1.0,3.0,804
156.0,1.0,3.0,803
157.0,1.0,3.0,802
158.0,1.0,3.0,802
159.0,1.0,3.0,802
160.0,1.0,3.0,801
161.0,1.0,3.0,801
162.0,1.0,3.0,801
163.0,1.0,3.0,800
164.0,1.0,3.0,800
165.0,1.0,3.0,800
166.0,1.0,3.0,800
167.0,1.0,3.0,799
168.0,1.0,3.0,799
169.0,1.0,3.0,799
170.0,1.0,3.0,799
171.0,1.0,3.0,799
172.0,1.0,3.0,799
173.0,1.0,3.0,799
174.0,1.0,3.0,799
175.0,1.0,3.0,798
176.0,1.0,3.0,797
177.0,1.0,3.0,797
178.0,1.0,3.0,797
179.0,1.0,3.0,797
180.0,1.0,3.0,797
181.0,1.0,3.0,797
182.0,1.0,3.0,797
183.0,1.0,3.0,797
184.0,1.0,3.0,796
185.0,1.0,3.0,796
186.0,1.0,3.0,796
187.0,1.0,3.0,795
188.0,1.0,3.0,795
189.0,1.0,3.0,795
190.0,1.0,3.0,795
191.0,1.0,3.0,794
192.0,1.0,3.0,794
193.0,1.0,3.0,793
194.0,1.0,3.0,793
195.0,1.0,3.0,793
196.0,1.0,3.0,793
197.0,1.0,3.0,793
198.0,1.0,3.0,793
199.0,1.0,3.0,793
200.0,1.0,3.0,793
201.0,1.0,3.0,793
202.0,1.0,3.0,793
203.0,1.0,3.0,793
204.0,1.0,3.0,793
205.0,1.0,3.0,793
206.0,1.0,3.0,793
207.0,1.0,3.0,793
208.0,1.0,3.0,793
209.0,1.0,3.0,793
210.0,1.0,3.0,793
211.0,1.0,3.0,793
212.0,1.0,3.0,793
213.0,1.0,3.0,793
214.0,1.0,3.0,793
215.0,1.0,3.0,793
216.0,1.0,3.0,793
217.0,1.0,3.0,792
218.0,1.0,3.0,792
219.0,1.0,3.0,792
220.0,1.0,3.0,792
221.0,1.0,3.0,792
222.0,1.0,3.0,792
223.0,1.0,3.0,792
224.0,1.0,3.0,791
225.0,1.0,3.0,791
226.0,1.0,3.0,790
227.0,1.0,3.0,790
228.0,1.0,3.0,790
229.0,1.0,3.0,790
230.0,1.0,3.0,790
231.0,1.0,3.0,790
232.0,1.0,3.0,790
233.0,1.0,3.0,790
234.0,1.0,3.0,790
235.0,1.0,3.0,789
236.0,1.0,3.0,789
237.0,1.0,3.0,789
238.0,1.0,3.0,789
239.0,1.0,3.0,789
240.0,1.0,3.0,789
241.0,1.0,3.0,789
242.0,1.0,3.0,789
243.0,1.0,3.0,789
244.0,1.0,3.0,789
245.0,1.0,3.0,789
246.0,1.0,3.0,789
247.0,1.0,3.0,789
248.0,1.0,3.0,789
249.0,1.0,3.0,789
250.0,1.0,3.0,789
251.0,1.0,3.0,789
252.0,1.0,3.0,789
253.0,1.0,3.0,788
254.0,1.0,3.0,788
255.0,1.0,3.0,788
256.0,1.0,3.0,788
257.0,1.0,3.0,788
258.0,1.0,3.0,788
259.0,1.0,3.0,788
260.0,1.0,3.0,788
261.0,1.0,3.0,788
262.0,1.0,3.0,788
263.0,1.0,3.0,788
264.0,1.0,3.0,788
265.0,1.0,3.0,788
266.0,1.0,3.0,788
267.0,1.0,3.0,788
268.0,1.0,3.0,788
269.0,1.0,3.0,788
270.0,1.0,3.0,788
271.0,1.0,3.0,788
272.0,1.0,3.0,788
273.0,1.0,3.0,788
274.0,1.0,3.0,788
275.0,1.0,3.0,788
276.0,1.0,3.0,788
277.0,1.0,3.0,787
278.0,1.0,3.0,787
279.0,1.0,3.0,787
280.0,1.0,3.0,787
281.0,1.0,3.0,786
282.0,1.0,3.0,786
283.0,1.0,3.0,786
284.0,1.0,3.0,786
285.0,1.0,3.0,786
286.0,1.0,3.0,786
287.0,1.0,3.0,786
288.0,1.0,3.0,786
289.0,1.0,3.0,786
290.0,1.0,3.0,786
291.0,1.0,3.0,786
292.0,1.0,3.0,786
293.0,1.0,3.0,786
294.0,1.0,3.0,786
295.0,1.0,3.0,786
296.0,1.0,3.0,786
297.0,1.0,3.0,786
298.0,1.0,3.0,786
299.0,1.0,3.0,786
300.0,1.0,3.0,786
301.0,1.0,3.0,786
302.0,1.0,3.0,786
303.0,1.0,3.0,786
304.0,1.0,3.0,786
305.0,1.0,3.0,786
306.0,1.0,3.0,786
307.0,1.0,3.0,786
308.0,1.0,3.0,786
309.0,1.0,3.0,786
310.0,1.0,3.0,786
311.0,1.0,3.0,786
312.0,1.0,3.0,786
313.0,1.0,3.0,786
314.0,1.0,3.0,786
315.0,1.0,3.0,786
316.0,1.0,3.0,786
317.0,1.0,3.0,786
318.0,1.0,3.0,786
319.0,1.0,3.0,786
320.0,1.0,3.0,786
321.0,1.0,3.0,786
322.0,1.0,3.0,786
