Timestamp: 24-Oct-2014 12:40:57
MaxDeathAge: 100
MaxInitialSugar: 25
MaxMetabolism: 4
MaxVision: 6
MinDeathAge: 60
MinInitialSugar: 5
NumAgents: 2000
Replacement: true


"tick","Avg. Metabolism","Avg. Vision","AgentCount"
1.0,2.0,3.0,2000
2.0,2.0,3.0,2000
3.0,2.0,3.0,1959
4.0,2.0,3.0,1866
5.0,2.0,3.0,1742
6.0,2.0,3.0,1619
7.0,2.0,3.0,1474
8.0,2.0,3.0,1341
9.0,1.0,3.0,1243
10.0,1.0,3.0,1145
11.0,1.0,3.0,1066
12.0,1.0,3.0,1019
13.0,1.0,3.0,975
14.0,1.0,3.0,943
15.0,1.0,3.0,915
16.0,1.0,3.0,893
17.0,1.0,3.0,867
18.0,1.0,3.0,852
19.0,1.0,3.0,834
20.0,1.0,3.0,822
21.0,1.0,3.0,816
22.0,1.0,3.0,808
23.0,1.0,3.0,806
24.0,1.0,3.0,798
25.0,1.0,3.0,797
26.0,1.0,3.0,797
27.0,1.0,3.0,796
28.0,1.0,3.0,793
29.0,1.0,3.0,788
30.0,1.0,3.0,785
31.0,1.0,3.0,782
32.0,1.0,3.0,782
33.0,1.0,3.0,782
34.0,1.0,3.0,782
35.0,1.0,3.0,781
36.0,1.0,3.0,780
37.0,1.0,3.0,777
38.0,1.0,3.0,775
39.0,1.0,3.0,773
40.0,1.0,3.0,772
41.0,1.0,3.0,770
42.0,1.0,3.0,770
43.0,1.0,3.0,769
44.0,1.0,3.0,767
45.0,1.0,3.0,766
46.0,1.0,3.0,765
47.0,1.0,3.0,765
48.0,1.0,3.0,764
49.0,1.0,3.0,764
50.0,1.0,3.0,764
51.0,1.0,3.0,764
52.0,1.0,3.0,763
53.0,1.0,3.0,762
54.0,1.0,3.0,761
55.0,1.0,3.0,759
56.0,1.0,3.0,759
57.0,1.0,3.0,759
58.0,1.0,3.0,759
59.0,1.0,3.0,757
60.0,1.0,3.0,757
61.0,1.0,3.0,757
62.0,1.0,3.0,757
63.0,1.0,3.0,756
64.0,1.0,3.0,756
65.0,1.0,3.0,756
66.0,1.0,3.0,754
67.0,1.0,3.0,754
68.0,1.0,3.0,754
69.0,1.0,3.0,754
70.0,1.0,3.0,754
71.0,1.0,3.0,754
72.0,1.0,3.0,753
73.0,1.0,3.0,752
74.0,1.0,3.0,750
75.0,1.0,3.0,750
76.0,1.0,3.0,750
77.0,1.0,3.0,750
78.0,1.0,3.0,750
79.0,1.0,3.0,749
80.0,1.0,3.0,749
81.0,1.0,3.0,749
82.0,1.0,3.0,749
83.0,1.0,3.0,749
84.0,1.0,3.0,749
85.0,1.0,3.0,747
86.0,1.0,3.0,747
87.0,1.0,3.0,747
88.0,1.0,3.0,746
89.0,1.0,3.0,746
90.0,1.0,3.0,746
91.0,1.0,3.0,746
92.0,1.0,3.0,746
93.0,1.0,3.0,746
94.0,1.0,3.0,746
95.0,1.0,3.0,746
96.0,1.0,3.0,746
97.0,1.0,3.0,746
98.0,1.0,3.0,746
99.0,1.0,3.0,745
100.0,1.0,3.0,745
101.0,1.0,3.0,744
102.0,1.0,3.0,744
103.0,1.0,3.0,743
104.0,1.0,3.0,743
105.0,1.0,3.0,743
106.0,1.0,3.0,743
107.0,1.0,3.0,743
108.0,1.0,3.0,743
109.0,1.0,3.0,743
110.0,1.0,3.0,742
111.0,1.0,3.0,742
112.0,1.0,3.0,741
113.0,1.0,3.0,741
114.0,1.0,3.0,741
115.0,1.0,3.0,741
116.0,1.0,3.0,741
117.0,1.0,3.0,741
118.0,1.0,3.0,740
119.0,1.0,3.0,740
120.0,1.0,3.0,739
121.0,1.0,3.0,739
122.0,1.0,3.0,739
123.0,1.0,3.0,738
124.0,1.0,3.0,738
125.0,1.0,3.0,738
126.0,1.0,3.0,738
127.0,1.0,3.0,738
128.0,1.0,3.0,736
129.0,1.0,3.0,735
130.0,1.0,3.0,735
131.0,1.0,3.0,735
132.0,1.0,3.0,734
133.0,1.0,3.0,734
134.0,1.0,3.0,734
135.0,1.0,3.0,734
136.0,1.0,3.0,734
137.0,1.0,3.0,734
138.0,1.0,3.0,734
139.0,1.0,3.0,734
140.0,1.0,3.0,733
141.0,1.0,3.0,733
142.0,1.0,3.0,733
143.0,1.0,3.0,733
144.0,1.0,3.0,733
145.0,1.0,3.0,733
146.0,1.0,3.0,733
147.0,1.0,3.0,732
148.0,1.0,3.0,732
149.0,1.0,3.0,731
150.0,1.0,3.0,731
151.0,1.0,3.0,730
152.0,1.0,3.0,729
153.0,1.0,3.0,728
154.0,1.0,3.0,728
155.0,1.0,3.0,728
156.0,1.0,3.0,728
157.0,1.0,3.0,728
158.0,1.0,3.0,728
159.0,1.0,3.0,728
160.0,1.0,3.0,728
161.0,1.0,3.0,728
162.0,1.0,3.0,727
163.0,1.0,3.0,727
164.0,1.0,3.0,727
165.0,1.0,3.0,727
166.0,1.0,3.0,727
167.0,1.0,3.0,727
168.0,1.0,3.0,727
169.0,1.0,3.0,726
170.0,1.0,3.0,726
171.0,1.0,3.0,726
172.0,1.0,3.0,726
173.0,1.0,3.0,726
174.0,1.0,3.0,726
175.0,1.0,3.0,726
176.0,1.0,3.0,726
177.0,1.0,3.0,726
178.0,1.0,3.0,726
179.0,1.0,3.0,726
180.0,1.0,3.0,726
181.0,1.0,3.0,726
182.0,1.0,3.0,726
183.0,1.0,3.0,726
184.0,1.0,3.0,726
185.0,1.0,3.0,726
186.0,1.0,3.0,726
187.0,1.0,3.0,726
188.0,1.0,3.0,726
189.0,1.0,3.0,726
190.0,1.0,3.0,726
191.0,1.0,3.0,726
192.0,1.0,3.0,726
193.0,1.0,3.0,726
194.0,1.0,3.0,725
195.0,1.0,3.0,725
196.0,1.0,3.0,725
197.0,1.0,3.0,724
198.0,1.0,3.0,724
199.0,1.0,3.0,724
200.0,1.0,3.0,724
201.0,1.0,3.0,724
202.0,1.0,3.0,723
203.0,1.0,3.0,723
204.0,1.0,3.0,723
205.0,1.0,3.0,723
206.0,1.0,3.0,723
207.0,1.0,3.0,723
208.0,1.0,3.0,723
209.0,1.0,3.0,723
210.0,1.0,3.0,723
