Timestamp: 23-Oct-2014 20:28:11
MaxDeathAge: 100
MaxInitialSugar: 25
MaxMetabolism: 4
MaxVision: 6
MinDeathAge: 60
MinInitialSugar: 5
NumAgents: 2000
Replacement: true


"tick","Avg. Metabolism","Avg. Vision","AgentCount"
1.0,2.0,3.0,2000
2.0,2.0,3.0,2000
3.0,2.0,3.0,1965
4.0,2.0,3.0,1869
5.0,2.0,3.0,1744
6.0,2.0,3.0,1636
7.0,2.0,3.0,1508
8.0,2.0,3.0,1388
9.0,1.0,3.0,1256
10.0,1.0,3.0,1150
11.0,1.0,3.0,1089
12.0,1.0,3.0,1036
13.0,1.0,3.0,990
14.0,1.0,3.0,956
15.0,1.0,3.0,921
16.0,1.0,3.0,884
17.0,1.0,3.0,861
18.0,1.0,3.0,851
19.0,1.0,3.0,833
20.0,1.0,3.0,822
21.0,1.0,3.0,807
22.0,1.0,3.0,797
23.0,1.0,3.0,794
24.0,1.0,3.0,792
25.0,1.0,3.0,791
26.0,1.0,3.0,790
27.0,1.0,3.0,790
28.0,1.0,3.0,789
29.0,1.0,3.0,789
30.0,1.0,3.0,789
31.0,1.0,3.0,787
32.0,1.0,3.0,785
33.0,1.0,3.0,784
34.0,1.0,3.0,780
35.0,1.0,3.0,777
36.0,1.0,3.0,776
37.0,1.0,3.0,774
38.0,1.0,3.0,773
39.0,1.0,3.0,768
40.0,1.0,3.0,767
41.0,1.0,3.0,767
42.0,1.0,3.0,767
43.0,1.0,3.0,767
44.0,1.0,3.0,764
45.0,1.0,3.0,764
46.0,1.0,3.0,763
47.0,1.0,3.0,763
48.0,1.0,3.0,763
49.0,1.0,3.0,763
50.0,1.0,3.0,763
51.0,1.0,3.0,762
52.0,1.0,3.0,760
53.0,1.0,3.0,760
54.0,1.0,3.0,760
55.0,1.0,3.0,760
56.0,1.0,3.0,760
57.0,1.0,3.0,759
58.0,1.0,3.0,758
59.0,1.0,3.0,756
60.0,1.0,3.0,754
61.0,1.0,3.0,752
62.0,1.0,3.0,751
63.0,1.0,3.0,750
64.0,1.0,3.0,750
65.0,1.0,3.0,750
66.0,1.0,3.0,750
67.0,1.0,3.0,750
68.0,1.0,3.0,749
69.0,1.0,3.0,748
70.0,1.0,3.0,748
71.0,1.0,3.0,748
72.0,1.0,3.0,747
73.0,1.0,3.0,746
74.0,1.0,3.0,746
75.0,1.0,3.0,745
76.0,1.0,3.0,745
77.0,1.0,3.0,745
78.0,1.0,3.0,745
79.0,1.0,3.0,745
80.0,1.0,3.0,745
81.0,1.0,3.0,745
82.0,1.0,3.0,743
83.0,1.0,3.0,742
84.0,1.0,3.0,742
85.0,1.0,3.0,742
86.0,1.0,3.0,742
87.0,1.0,3.0,742
88.0,1.0,3.0,741
89.0,1.0,3.0,741
90.0,1.0,3.0,741
91.0,1.0,3.0,741
92.0,1.0,3.0,740
93.0,1.0,3.0,740
94.0,1.0,3.0,740
95.0,1.0,3.0,740
96.0,1.0,3.0,740
97.0,1.0,3.0,740
98.0,1.0,3.0,740
99.0,1.0,3.0,740
100.0,1.0,3.0,740
101.0,1.0,3.0,740
102.0,1.0,3.0,740
103.0,1.0,3.0,740
104.0,1.0,3.0,740
105.0,1.0,3.0,740
106.0,1.0,3.0,740
107.0,1.0,3.0,740
108.0,1.0,3.0,740
109.0,1.0,3.0,740
110.0,1.0,3.0,740
111.0,1.0,3.0,740
112.0,1.0,3.0,740
113.0,1.0,3.0,740
114.0,1.0,3.0,740
115.0,1.0,3.0,740
116.0,1.0,3.0,739
117.0,1.0,3.0,739
118.0,1.0,3.0,739
119.0,1.0,3.0,739
120.0,1.0,3.0,738
121.0,1.0,3.0,738
122.0,1.0,3.0,737
123.0,1.0,3.0,736
124.0,1.0,3.0,736
125.0,1.0,3.0,735
126.0,1.0,3.0,735
127.0,1.0,3.0,734
128.0,1.0,3.0,734
129.0,1.0,3.0,734
130.0,1.0,3.0,734
131.0,1.0,3.0,734
132.0,1.0,3.0,734
133.0,1.0,3.0,734
134.0,1.0,3.0,733
135.0,1.0,3.0,733
136.0,1.0,3.0,732
137.0,1.0,3.0,732
138.0,1.0,3.0,732
139.0,1.0,3.0,732
140.0,1.0,3.0,732
141.0,1.0,3.0,732
142.0,1.0,3.0,732
143.0,1.0,3.0,732
144.0,1.0,3.0,731
145.0,1.0,3.0,731
146.0,1.0,3.0,731
147.0,1.0,3.0,731
148.0,1.0,3.0,731
149.0,1.0,3.0,731
150.0,1.0,3.0,731
151.0,1.0,3.0,731
152.0,1.0,3.0,730
153.0,1.0,3.0,730
154.0,1.0,3.0,730
155.0,1.0,3.0,730
156.0,1.0,3.0,730
157.0,1.0,3.0,730
158.0,1.0,3.0,730
159.0,1.0,3.0,730
160.0,1.0,3.0,730
161.0,1.0,3.0,730
162.0,1.0,3.0,730
163.0,1.0,3.0,730
164.0,1.0,3.0,730
165.0,1.0,3.0,730
166.0,1.0,3.0,730
167.0,1.0,3.0,730
168.0,1.0,3.0,729
169.0,1.0,3.0,729
170.0,1.0,3.0,729
171.0,1.0,3.0,729
172.0,1.0,3.0,729
173.0,1.0,3.0,729
174.0,1.0,3.0,729
175.0,1.0,3.0,729
176.0,1.0,3.0,729
177.0,1.0,3.0,729
178.0,1.0,3.0,729
179.0,1.0,3.0,729
180.0,1.0,3.0,729
181.0,1.0,3.0,729
182.0,1.0,3.0,729
183.0,1.0,3.0,729
184.0,1.0,3.0,729
185.0,1.0,3.0,729
186.0,1.0,3.0,729
187.0,1.0,3.0,729
188.0,1.0,3.0,729
189.0,1.0,3.0,729
190.0,1.0,3.0,729
191.0,1.0,3.0,729
192.0,1.0,3.0,729
193.0,1.0,3.0,729
194.0,1.0,3.0,729
195.0,1.0,3.0,729
196.0,1.0,3.0,729
197.0,1.0,3.0,728
198.0,1.0,3.0,728
199.0,1.0,3.0,728
200.0,1.0,3.0,728
201.0,1.0,3.0,728
202.0,1.0,3.0,728
203.0,1.0,3.0,728
204.0,1.0,3.0,728
205.0,1.0,3.0,728
206.0,1.0,3.0,728
207.0,1.0,3.0,728
208.0,1.0,3.0,728
209.0,1.0,3.0,728
210.0,1.0,3.0,728
