Timestamp: 23-Oct-2014 20:08:11
MaxDeathAge: 100
MaxInitialSugar: 25
MaxMetabolism: 4
MaxVision: 6
MinDeathAge: 60
MinInitialSugar: 5
NumAgents: 500
Replacement: true


"tick","Avg. Metabolism","Avg. Vision","AgentCount"
1.0,2.0,3.0,500
2.0,2.0,3.0,500
3.0,2.0,3.0,492
4.0,2.0,3.0,486
5.0,2.0,3.0,474
6.0,2.0,3.0,463
7.0,2.0,3.0,447
8.0,2.0,3.0,431
9.0,2.0,3.0,414
10.0,2.0,3.0,406
11.0,2.0,3.0,394
12.0,2.0,3.0,381
13.0,2.0,3.0,373
14.0,2.0,3.0,364
15.0,2.0,3.0,358
16.0,2.0,3.0,352
17.0,2.0,3.0,349
18.0,2.0,3.0,346
19.0,2.0,3.0,342
20.0,1.0,3.0,337
21.0,1.0,3.0,331
22.0,1.0,3.0,328
23.0,1.0,3.0,324
24.0,1.0,3.0,323
25.0,1.0,3.0,320
26.0,1.0,3.0,318
27.0,1.0,3.0,317
28.0,1.0,3.0,315
29.0,1.0,3.0,315
30.0,1.0,3.0,314
31.0,1.0,3.0,314
32.0,1.0,3.0,314
33.0,1.0,3.0,314
34.0,1.0,3.0,313
35.0,1.0,3.0,313
36.0,1.0,3.0,312
37.0,1.0,3.0,310
38.0,1.0,3.0,309
39.0,1.0,3.0,309
40.0,1.0,3.0,309
41.0,1.0,3.0,309
42.0,1.0,3.0,308
43.0,1.0,3.0,308
44.0,1.0,3.0,308
45.0,1.0,3.0,308
46.0,1.0,3.0,306
47.0,1.0,3.0,305
48.0,1.0,3.0,304
49.0,1.0,3.0,304
50.0,1.0,3.0,303
51.0,1.0,3.0,301
52.0,1.0,3.0,301
53.0,1.0,3.0,301
54.0,1.0,3.0,301
55.0,1.0,3.0,301
56.0,1.0,3.0,300
57.0,1.0,3.0,299
58.0,1.0,3.0,299
59.0,1.0,3.0,299
60.0,1.0,3.0,298
61.0,1.0,3.0,298
62.0,1.0,3.0,297
63.0,1.0,3.0,296
64.0,1.0,3.0,296
65.0,1.0,3.0,295
66.0,1.0,3.0,294
67.0,1.0,3.0,293
68.0,1.0,3.0,293
69.0,1.0,3.0,293
70.0,1.0,3.0,293
71.0,1.0,3.0,293
72.0,1.0,3.0,293
73.0,1.0,3.0,293
74.0,1.0,3.0,292
75.0,1.0,3.0,292
76.0,1.0,3.0,292
77.0,1.0,3.0,291
78.0,1.0,3.0,290
79.0,1.0,3.0,290
80.0,1.0,3.0,289
81.0,1.0,3.0,289
82.0,1.0,3.0,289
83.0,1.0,3.0,289
84.0,1.0,3.0,289
85.0,1.0,3.0,289
86.0,1.0,3.0,289
87.0,1.0,3.0,288
88.0,1.0,3.0,288
89.0,1.0,3.0,288
90.0,1.0,3.0,286
91.0,1.0,3.0,286
92.0,1.0,3.0,286
93.0,1.0,3.0,286
94.0,1.0,3.0,286
95.0,1.0,3.0,286
96.0,1.0,3.0,286
97.0,1.0,3.0,286
98.0,1.0,3.0,286
99.0,1.0,3.0,286
100.0,1.0,3.0,286
101.0,1.0,3.0,286
102.0,1.0,3.0,286
103.0,1.0,3.0,286
104.0,1.0,3.0,286
105.0,1.0,3.0,286
