Timestamp: 24-Oct-2014 12:33:02
MaxDeathAge: 100
MaxInitialSugar: 25
MaxMetabolism: 2
MaxVision: 6
MinDeathAge: 60
MinInitialSugar: 5
NumAgents: 2250
Replacement: true


"tick","Avg. Metabolism","Avg. Vision","AgentCount"
1.0,1.0,3.0,2250
2.0,1.0,3.0,2250
3.0,1.0,3.0,2250
4.0,1.0,3.0,2223
5.0,1.0,3.0,2207
6.0,1.0,3.0,2184
7.0,1.0,3.0,2149
8.0,1.0,3.0,2103
9.0,1.0,3.0,2044
10.0,1.0,3.0,1989
11.0,1.0,3.0,1931
12.0,1.0,3.0,1888
13.0,1.0,3.0,1842
14.0,1.0,3.0,1779
15.0,1.0,3.0,1728
16.0,1.0,3.0,1689
17.0,1.0,3.0,1645
18.0,1.0,3.0,1588
19.0,1.0,3.0,1552
20.0,1.0,3.0,1526
21.0,1.0,3.0,1494
22.0,1.0,3.0,1454
23.0,1.0,3.0,1420
24.0,1.0,3.0,1393
25.0,1.0,3.0,1356
26.0,1.0,3.0,1325
27.0,1.0,3.0,1295
28.0,1.0,3.0,1273
29.0,1.0,3.0,1247
30.0,1.0,3.0,1229
31.0,1.0,3.0,1212
32.0,1.0,3.0,1195
33.0,1.0,3.0,1186
34.0,1.0,3.0,1179
35.0,1.0,3.0,1172
36.0,1.0,3.0,1163
37.0,1.0,3.0,1154
38.0,1.0,3.0,1147
39.0,1.0,3.0,1137
40.0,1.0,3.0,1133
41.0,1.0,3.0,1133
42.0,1.0,3.0,1129
43.0,1.0,3.0,1127
44.0,1.0,3.0,1125
45.0,1.0,3.0,1121
46.0,1.0,3.0,1118
47.0,1.0,3.0,1114
48.0,1.0,3.0,1113
49.0,1.0,3.0,1112
50.0,1.0,3.0,1111
51.0,1.0,3.0,1108
52.0,1.0,3.0,1108
53.0,1.0,3.0,1106
54.0,1.0,3.0,1106
55.0,1.0,3.0,1105
56.0,1.0,3.0,1105
57.0,1.0,3.0,1105
58.0,1.0,3.0,1105
59.0,1.0,3.0,1103
60.0,1.0,3.0,1102
61.0,1.0,3.0,1101
62.0,1.0,3.0,1101
63.0,1.0,3.0,1100
64.0,1.0,3.0,1100
65.0,1.0,3.0,1100
66.0,1.0,3.0,1100
67.0,1.0,3.0,1100
68.0,1.0,3.0,1100
69.0,1.0,3.0,1100
70.0,1.0,3.0,1100
71.0,1.0,3.0,1100
72.0,1.0,3.0,1100
73.0,1.0,3.0,1100
74.0,1.0,3.0,1100
75.0,1.0,3.0,1100
76.0,1.0,3.0,1100
77.0,1.0,3.0,1100
78.0,1.0,3.0,1100
79.0,1.0,3.0,1100
80.0,1.0,3.0,1100
81.0,1.0,3.0,1100
82.0,1.0,3.0,1100
83.0,1.0,3.0,1100
84.0,1.0,3.0,1100
85.0,1.0,3.0,1100
86.0,1.0,3.0,1100
87.0,1.0,3.0,1100
88.0,1.0,3.0,1100
89.0,1.0,3.0,1100
90.0,1.0,3.0,1100
91.0,1.0,3.0,1100
92.0,1.0,3.0,1100
93.0,1.0,3.0,1100
94.0,1.0,3.0,1100
95.0,1.0,3.0,1100
96.0,1.0,3.0,1100
97.0,1.0,3.0,1100
98.0,1.0,3.0,1100
99.0,1.0,3.0,1100
100.0,1.0,3.0,1100
101.0,1.0,3.0,1100
102.0,1.0,3.0,1100
103.0,1.0,3.0,1100
104.0,1.0,3.0,1100
105.0,1.0,3.0,1100
106.0,1.0,3.0,1100
107.0,1.0,3.0,1100
108.0,1.0,3.0,1100
109.0,1.0,3.0,1100
110.0,1.0,3.0,1100
111.0,1.0,3.0,1100
112.0,1.0,3.0,1100
113.0,1.0,3.0,1100
114.0,1.0,3.0,1100
115.0,1.0,3.0,1100
116.0,1.0,3.0,1100
117.0,1.0,3.0,1100
118.0,1.0,3.0,1100
119.0,1.0,3.0,1100
120.0,1.0,3.0,1100
121.0,1.0,3.0,1100
122.0,1.0,3.0,1100
123.0,1.0,3.0,1100
124.0,1.0,3.0,1100
125.0,1.0,3.0,1100
126.0,1.0,3.0,1100
127.0,1.0,3.0,1100
128.0,1.0,3.0,1100
129.0,1.0,3.0,1100
130.0,1.0,3.0,1100
131.0,1.0,3.0,1100
132.0,1.0,3.0,1100
133.0,1.0,3.0,1100
134.0,1.0,3.0,1100
135.0,1.0,3.0,1100
136.0,1.0,3.0,1100
137.0,1.0,3.0,1100
138.0,1.0,3.0,1100
139.0,1.0,3.0,1100
140.0,1.0,3.0,1100
141.0,1.0,3.0,1100
142.0,1.0,3.0,1100
143.0,1.0,3.0,1100
144.0,1.0,3.0,1100
145.0,1.0,3.0,1100
146.0,1.0,3.0,1100
147.0,1.0,3.0,1100
148.0,1.0,3.0,1100
149.0,1.0,3.0,1100
150.0,1.0,3.0,1100
151.0,1.0,3.0,1100
152.0,1.0,3.0,1100
153.0,1.0,3.0,1100
154.0,1.0,3.0,1100
155.0,1.0,3.0,1100
156.0,1.0,3.0,1100
157.0,1.0,3.0,1100
158.0,1.0,3.0,1100
159.0,1.0,3.0,1100
160.0,1.0,3.0,1100
161.0,1.0,3.0,1100
162.0,1.0,3.0,1100
163.0,1.0,3.0,1100
164.0,1.0,3.0,1100
165.0,1.0,3.0,1100
166.0,1.0,3.0,1100
167.0,1.0,3.0,1100
168.0,1.0,3.0,1100
169.0,1.0,3.0,1100
170.0,1.0,3.0,1100
171.0,1.0,3.0,1100
172.0,1.0,3.0,1100
173.0,1.0,3.0,1100
174.0,1.0,3.0,1100
175.0,1.0,3.0,1100
176.0,1.0,3.0,1100
177.0,1.0,3.0,1100
178.0,1.0,3.0,1100
179.0,1.0,3.0,1100
180.0,1.0,3.0,1100
181.0,1.0,3.0,1100
182.0,1.0,3.0,1100
183.0,1.0,3.0,1100
184.0,1.0,3.0,1100
185.0,1.0,3.0,1100
186.0,1.0,3.0,1100
187.0,1.0,3.0,1100
188.0,1.0,3.0,1100
189.0,1.0,3.0,1100
190.0,1.0,3.0,1100
191.0,1.0,3.0,1100
192.0,1.0,3.0,1100
193.0,1.0,3.0,1100
194.0,1.0,3.0,1100
195.0,1.0,3.0,1100
196.0,1.0,3.0,1100
197.0,1.0,3.0,1100
198.0,1.0,3.0,1100
199.0,1.0,3.0,1100
200.0,1.0,3.0,1100
201.0,1.0,3.0,1100
202.0,1.0,3.0,1100
203.0,1.0,3.0,1100
204.0,1.0,3.0,1100
205.0,1.0,3.0,1100
206.0,1.0,3.0,1100
207.0,1.0,3.0,1100
208.0,1.0,3.0,1100
209.0,1.0,3.0,1100
210.0,1.0,3.0,1100
211.0,1.0,3.0,1100
212.0,1.0,3.0,1100
213.0,1.0,3.0,1100
214.0,1.0,3.0,1100
215.0,1.0,3.0,1100
216.0,1.0,3.0,1100
217.0,1.0,3.0,1100
218.0,1.0,3.0,1100
219.0,1.0,3.0,1100
220.0,1.0,3.0,1100
221.0,1.0,3.0,1100
222.0,1.0,3.0,1100
223.0,1.0,3.0,1100
224.0,1.0,3.0,1100
225.0,1.0,3.0,1100
226.0,1.0,3.0,1100
227.0,1.0,3.0,1100
228.0,1.0,3.0,1100
229.0,1.0,3.0,1100
230.0,1.0,3.0,1100
231.0,1.0,3.0,1100
232.0,1.0,3.0,1100
233.0,1.0,3.0,1100
234.0,1.0,3.0,1100
235.0,1.0,3.0,1100
236.0,1.0,3.0,1100
237.0,1.0,3.0,1100
238.0,1.0,3.0,1100
239.0,1.0,3.0,1100
240.0,1.0,3.0,1100
241.0,1.0,3.0,1100
242.0,1.0,3.0,1100
243.0,1.0,3.0,1100
244.0,1.0,3.0,1100
245.0,1.0,3.0,1100
246.0,1.0,3.0,1100
247.0,1.0,3.0,1100
248.0,1.0,3.0,1100
249.0,1.0,3.0,1100
250.0,1.0,3.0,1100
251.0,1.0,3.0,1100
252.0,1.0,3.0,1100
253.0,1.0,3.0,1100
254.0,1.0,3.0,1099
255.0,1.0,3.0,1099
256.0,1.0,3.0,1099
257.0,1.0,3.0,1099
258.0,1.0,3.0,1099
259.0,1.0,3.0,1099
260.0,1.0,3.0,1099
261.0,1.0,3.0,1099
262.0,1.0,3.0,1099
263.0,1.0,3.0,1099
264.0,1.0,3.0,1099
265.0,1.0,3.0,1099
266.0,1.0,3.0,1099
267.0,1.0,3.0,1099
268.0,1.0,3.0,1099
269.0,1.0,3.0,1099
270.0,1.0,3.0,1099
271.0,1.0,3.0,1099
272.0,1.0,3.0,1099
273.0,1.0,3.0,1099
274.0,1.0,3.0,1099
275.0,1.0,3.0,1099
276.0,1.0,3.0,1099
277.0,1.0,3.0,1099
278.0,1.0,3.0,1099
279.0,1.0,3.0,1099
280.0,1.0,3.0,1099
281.0,1.0,3.0,1099
282.0,1.0,3.0,1099
283.0,1.0,3.0,1099
284.0,1.0,3.0,1099
285.0,1.0,3.0,1099
286.0,1.0,3.0,1099
287.0,1.0,3.0,1099
288.0,1.0,3.0,1099
289.0,1.0,3.0,1099
290.0,1.0,3.0,1099
291.0,1.0,3.0,1099
292.0,1.0,3.0,1099
293.0,1.0,3.0,1099
294.0,1.0,3.0,1099
295.0,1.0,3.0,1098
296.0,1.0,3.0,1098
297.0,1.0,3.0,1098
298.0,1.0,3.0,1098
299.0,1.0,3.0,1098
300.0,1.0,3.0,1098
301.0,1.0,3.0,1098
302.0,1.0,3.0,1098
