Timestamp: 24-Oct-2014 12:35:03
MaxDeathAge: 100
MaxInitialSugar: 25
MaxMetabolism: 7
MaxVision: 6
MinDeathAge: 60
MinInitialSugar: 5
NumAgents: 2250
Replacement: true


"tick","Avg. Metabolism","Avg. Vision","AgentCount"
1.0,4.0,3.0,2250
2.0,3.0,3.0,2225
3.0,3.0,3.0,1989
4.0,3.0,3.0,1688
5.0,2.0,3.0,1398
6.0,2.0,3.0,1162
7.0,2.0,3.0,1008
8.0,2.0,3.0,915
9.0,1.0,3.0,843
10.0,1.0,3.0,804
11.0,1.0,3.0,762
12.0,1.0,3.0,721
13.0,1.0,3.0,706
14.0,1.0,3.0,691
15.0,1.0,3.0,681
16.0,1.0,3.0,663
17.0,1.0,3.0,653
18.0,1.0,3.0,640
19.0,1.0,3.0,626
20.0,1.0,3.0,621
21.0,1.0,3.0,614
22.0,1.0,3.0,611
23.0,1.0,3.0,606
24.0,1.0,3.0,599
25.0,1.0,3.0,590
26.0,1.0,3.0,586
27.0,1.0,3.0,584
28.0,1.0,3.0,583
29.0,1.0,3.0,582
30.0,1.0,3.0,581
31.0,1.0,3.0,581
32.0,1.0,3.0,579
33.0,1.0,3.0,577
34.0,1.0,3.0,577
35.0,1.0,3.0,577
36.0,1.0,3.0,577
37.0,1.0,3.0,577
38.0,1.0,3.0,577
39.0,1.0,3.0,576
40.0,1.0,3.0,576
41.0,1.0,3.0,576
42.0,1.0,3.0,576
43.0,1.0,3.0,576
44.0,1.0,3.0,576
45.0,1.0,3.0,576
46.0,1.0,3.0,576
47.0,1.0,3.0,576
48.0,1.0,3.0,576
49.0,1.0,3.0,576
50.0,1.0,3.0,576
51.0,1.0,3.0,576
52.0,1.0,3.0,576
53.0,1.0,3.0,576
54.0,1.0,3.0,576
55.0,1.0,3.0,576
56.0,1.0,3.0,576
57.0,1.0,3.0,576
58.0,1.0,3.0,576
59.0,1.0,3.0,576
60.0,1.0,3.0,576
61.0,1.0,3.0,576
62.0,1.0,3.0,576
63.0,1.0,3.0,576
64.0,1.0,3.0,576
65.0,1.0,3.0,576
66.0,1.0,3.0,576
67.0,1.0,3.0,576
68.0,1.0,3.0,576
69.0,1.0,3.0,576
70.0,1.0,3.0,576
71.0,1.0,3.0,576
72.0,1.0,3.0,576
73.0,1.0,3.0,576
74.0,1.0,3.0,576
75.0,1.0,3.0,576
76.0,1.0,3.0,576
77.0,1.0,3.0,576
78.0,1.0,3.0,576
79.0,1.0,3.0,575
80.0,1.0,3.0,575
81.0,1.0,3.0,575
82.0,1.0,3.0,575
83.0,1.0,3.0,575
84.0,1.0,3.0,575
85.0,1.0,3.0,575
86.0,1.0,3.0,575
87.0,1.0,3.0,575
88.0,1.0,3.0,575
89.0,1.0,3.0,575
90.0,1.0,3.0,575
91.0,1.0,3.0,575
92.0,1.0,3.0,575
93.0,1.0,3.0,575
94.0,1.0,3.0,575
95.0,1.0,3.0,575
96.0,1.0,3.0,575
97.0,1.0,3.0,575
98.0,1.0,3.0,575
99.0,1.0,3.0,575
100.0,1.0,3.0,575
101.0,1.0,3.0,575
102.0,1.0,3.0,575
103.0,1.0,3.0,575
104.0,1.0,3.0,575
105.0,1.0,3.0,575
106.0,1.0,3.0,575
107.0,1.0,3.0,575
108.0,1.0,3.0,575
109.0,1.0,3.0,575
110.0,1.0,3.0,575
111.0,1.0,3.0,575
112.0,1.0,3.0,575
113.0,1.0,3.0,575
114.0,1.0,3.0,575
115.0,1.0,3.0,575
116.0,1.0,3.0,575
117.0,1.0,3.0,575
118.0,1.0,3.0,575
119.0,1.0,3.0,575
120.0,1.0,3.0,575
121.0,1.0,3.0,575
122.0,1.0,3.0,575
123.0,1.0,3.0,575
124.0,1.0,3.0,575
125.0,1.0,3.0,575
126.0,1.0,3.0,575
127.0,1.0,3.0,575
128.0,1.0,3.0,575
129.0,1.0,3.0,575
130.0,1.0,3.0,575
131.0,1.0,3.0,575
132.0,1.0,3.0,575
133.0,1.0,3.0,574
134.0,1.0,3.0,574
135.0,1.0,3.0,574
136.0,1.0,3.0,574
137.0,1.0,3.0,574
138.0,1.0,3.0,574
139.0,1.0,3.0,574
140.0,1.0,3.0,574
141.0,1.0,3.0,574
142.0,1.0,3.0,574
143.0,1.0,3.0,574
144.0,1.0,3.0,574
145.0,1.0,3.0,574
146.0,1.0,3.0,574
147.0,1.0,3.0,574
148.0,1.0,3.0,574
149.0,1.0,3.0,574
150.0,1.0,3.0,574
151.0,1.0,3.0,574
152.0,1.0,3.0,574
153.0,1.0,3.0,574
154.0,1.0,3.0,574
155.0,1.0,3.0,574
156.0,1.0,3.0,574
157.0,1.0,3.0,574
158.0,1.0,3.0,573
159.0,1.0,3.0,573
160.0,1.0,3.0,573
161.0,1.0,3.0,573
162.0,1.0,3.0,573
163.0,1.0,3.0,573
164.0,1.0,3.0,573
165.0,1.0,3.0,573
166.0,1.0,3.0,573
167.0,1.0,3.0,573
168.0,1.0,3.0,573
169.0,1.0,3.0,573
170.0,1.0,3.0,573
171.0,1.0,3.0,573
172.0,1.0,3.0,573
173.0,1.0,3.0,573
174.0,1.0,3.0,573
175.0,1.0,3.0,573
176.0,1.0,3.0,573
177.0,1.0,3.0,573
178.0,1.0,3.0,573
179.0,1.0,3.0,573
180.0,1.0,3.0,573
181.0,1.0,3.0,573
182.0,1.0,3.0,573
183.0,1.0,3.0,573
184.0,1.0,3.0,573
185.0,1.0,3.0,573
186.0,1.0,3.0,573
187.0,1.0,3.0,573
188.0,1.0,3.0,573
189.0,1.0,3.0,573
190.0,1.0,3.0,573
191.0,1.0,3.0,573
192.0,1.0,3.0,573
193.0,1.0,3.0,573
194.0,1.0,3.0,573
195.0,1.0,3.0,573
196.0,1.0,3.0,573
197.0,1.0,3.0,573
198.0,1.0,3.0,573
199.0,1.0,3.0,573
200.0,1.0,3.0,573
201.0,1.0,3.0,573
202.0,1.0,3.0,573
203.0,1.0,3.0,573
204.0,1.0,3.0,573
205.0,1.0,3.0,573
206.0,1.0,3.0,573
207.0,1.0,3.0,573
208.0,1.0,3.0,573
209.0,1.0,3.0,573
210.0,1.0,3.0,573
211.0,1.0,3.0,573
212.0,1.0,3.0,573
213.0,1.0,3.0,573
