Timestamp: 23-Oct-2014 20:50:05
MaxDeathAge: 100
MaxInitialSugar: 25
MaxMetabolism: 4
MaxVision: 6
MinDeathAge: 60
MinInitialSugar: 5
NumAgents: 1250
Replacement: true


"tick","Avg. Metabolism","Avg. Vision","AgentCount"
1.0,2.0,3.0,1250
2.0,2.0,3.0,1250
3.0,2.0,3.0,1238
4.0,2.0,3.0,1202
5.0,2.0,3.0,1141
6.0,2.0,3.0,1079
7.0,2.0,3.0,1025
8.0,2.0,3.0,955
9.0,2.0,3.0,898
10.0,2.0,3.0,851
11.0,1.0,3.0,797
12.0,1.0,3.0,767
13.0,1.0,3.0,721
14.0,1.0,3.0,696
15.0,1.0,3.0,674
16.0,1.0,3.0,664
17.0,1.0,3.0,649
18.0,1.0,3.0,636
19.0,1.0,3.0,625
20.0,1.0,3.0,618
21.0,1.0,3.0,607
22.0,1.0,3.0,604
23.0,1.0,3.0,600
24.0,1.0,3.0,595
25.0,1.0,3.0,588
26.0,1.0,3.0,582
27.0,1.0,3.0,582
28.0,1.0,3.0,580
29.0,1.0,3.0,579
30.0,1.0,3.0,578
31.0,1.0,3.0,575
32.0,1.0,3.0,575
33.0,1.0,3.0,575
34.0,1.0,3.0,574
35.0,1.0,3.0,574
36.0,1.0,3.0,572
37.0,1.0,3.0,570
38.0,1.0,3.0,570
39.0,1.0,3.0,570
40.0,1.0,3.0,570
41.0,1.0,3.0,570
42.0,1.0,3.0,570
43.0,1.0,3.0,570
44.0,1.0,3.0,570
45.0,1.0,3.0,570
46.0,1.0,3.0,570
47.0,1.0,3.0,570
48.0,1.0,3.0,570
49.0,1.0,3.0,570
50.0,1.0,3.0,570
51.0,1.0,3.0,570
52.0,1.0,3.0,570
53.0,1.0,3.0,570
54.0,1.0,3.0,570
55.0,1.0,3.0,570
56.0,1.0,3.0,570
57.0,1.0,3.0,570
58.0,1.0,3.0,570
59.0,1.0,3.0,569
60.0,1.0,3.0,569
61.0,1.0,3.0,569
62.0,1.0,3.0,569
63.0,1.0,3.0,569
64.0,1.0,3.0,569
65.0,1.0,3.0,569
66.0,1.0,3.0,569
67.0,1.0,3.0,569
68.0,1.0,3.0,569
69.0,1.0,3.0,569
70.0,1.0,3.0,569
71.0,1.0,3.0,569
72.0,1.0,3.0,569
73.0,1.0,3.0,569
74.0,1.0,3.0,569
75.0,1.0,3.0,569
76.0,1.0,3.0,569
77.0,1.0,3.0,569
78.0,1.0,3.0,569
79.0,1.0,3.0,569
80.0,1.0,3.0,568
81.0,1.0,3.0,568
82.0,1.0,3.0,568
83.0,1.0,3.0,568
84.0,1.0,3.0,568
85.0,1.0,3.0,568
86.0,1.0,3.0,568
87.0,1.0,3.0,567
88.0,1.0,3.0,567
89.0,1.0,3.0,567
90.0,1.0,3.0,567
91.0,1.0,3.0,567
92.0,1.0,3.0,567
93.0,1.0,3.0,567
94.0,1.0,3.0,567
95.0,1.0,3.0,567
96.0,1.0,3.0,567
97.0,1.0,3.0,567
98.0,1.0,3.0,567
99.0,1.0,3.0,567
100.0,1.0,3.0,566
101.0,1.0,3.0,566
102.0,1.0,3.0,566
103.0,1.0,3.0,566
104.0,1.0,3.0,566
105.0,1.0,3.0,566
106.0,1.0,3.0,566
107.0,1.0,3.0,566
108.0,1.0,3.0,566
109.0,1.0,3.0,566
110.0,1.0,3.0,566
111.0,1.0,3.0,566
112.0,1.0,3.0,566
113.0,1.0,3.0,566
114.0,1.0,3.0,566
115.0,1.0,3.0,566
116.0,1.0,3.0,566
117.0,1.0,3.0,566
118.0,1.0,3.0,566
119.0,1.0,3.0,566
120.0,1.0,3.0,566
121.0,1.0,3.0,566
122.0,1.0,3.0,566
123.0,1.0,3.0,566
124.0,1.0,3.0,566
125.0,1.0,3.0,566
126.0,1.0,3.0,566
127.0,1.0,3.0,566
128.0,1.0,3.0,566
129.0,1.0,3.0,566
130.0,1.0,3.0,566
131.0,1.0,3.0,566
132.0,1.0,3.0,566
133.0,1.0,3.0,566
134.0,1.0,3.0,566
135.0,1.0,3.0,566
136.0,1.0,3.0,566
137.0,1.0,3.0,566
138.0,1.0,3.0,566
139.0,1.0,3.0,566
140.0,1.0,3.0,566
141.0,1.0,3.0,566
142.0,1.0,3.0,566
143.0,1.0,3.0,566
144.0,1.0,3.0,566
145.0,1.0,3.0,566
146.0,1.0,3.0,566
147.0,1.0,3.0,566
148.0,1.0,3.0,566
149.0,1.0,3.0,566
150.0,1.0,3.0,566
151.0,1.0,3.0,566
152.0,1.0,3.0,566
153.0,1.0,3.0,566
154.0,1.0,3.0,566
155.0,1.0,3.0,566
156.0,1.0,3.0,566
157.0,1.0,3.0,566
158.0,1.0,3.0,565
159.0,1.0,3.0,565
160.0,1.0,3.0,565
161.0,1.0,3.0,565
162.0,1.0,3.0,565
163.0,1.0,3.0,565
164.0,1.0,3.0,565
165.0,1.0,3.0,565
166.0,1.0,3.0,565
167.0,1.0,3.0,565
168.0,1.0,3.0,565
169.0,1.0,3.0,565
170.0,1.0,3.0,565
171.0,1.0,3.0,565
172.0,1.0,3.0,565
173.0,1.0,3.0,565
174.0,1.0,3.0,565
175.0,1.0,3.0,565
176.0,1.0,3.0,565
177.0,1.0,3.0,565
178.0,1.0,3.0,565
179.0,1.0,3.0,565
180.0,1.0,3.0,565
181.0,1.0,3.0,565
182.0,1.0,3.0,565
183.0,1.0,3.0,565
184.0,1.0,3.0,565
185.0,1.0,3.0,565
186.0,1.0,3.0,565
187.0,1.0,3.0,565
188.0,1.0,3.0,565
189.0,1.0,3.0,565
190.0,1.0,3.0,565
191.0,1.0,3.0,565
192.0,1.0,3.0,565
193.0,1.0,3.0,565
194.0,1.0,3.0,565
195.0,1.0,3.0,565
196.0,1.0,3.0,565
197.0,1.0,3.0,565
198.0,1.0,3.0,565
199.0,1.0,3.0,565
200.0,1.0,3.0,565
201.0,1.0,3.0,565
202.0,1.0,3.0,565
203.0,1.0,3.0,565
204.0,1.0,3.0,565
205.0,1.0,3.0,565
206.0,1.0,3.0,565
207.0,1.0,3.0,565
208.0,1.0,3.0,565
209.0,1.0,3.0,565
