Timestamp: 24-Oct-2014 12:41:16
MaxDeathAge: 100
MaxInitialSugar: 25
MaxMetabolism: 10
MaxVision: 6
MinDeathAge: 60
MinInitialSugar: 5
NumAgents: 2000
Replacement: true


"tick","Avg. Metabolism","Avg. Vision","AgentCount"
1.0,5.0,3.0,2000
2.0,5.0,3.0,1900
3.0,4.0,3.0,1535
4.0,3.0,3.0,1109
5.0,2.0,3.0,868
6.0,2.0,3.0,744
7.0,2.0,3.0,658
8.0,2.0,3.0,608
9.0,2.0,3.0,560
10.0,1.0,3.0,537
11.0,1.0,3.0,516
12.0,1.0,3.0,496
13.0,1.0,3.0,486
14.0,1.0,3.0,477
15.0,1.0,3.0,473
16.0,1.0,3.0,467
17.0,1.0,3.0,460
18.0,1.0,3.0,449
19.0,1.0,3.0,445
20.0,1.0,3.0,443
21.0,1.0,3.0,438
22.0,1.0,3.0,435
23.0,1.0,3.0,434
24.0,1.0,3.0,432
25.0,1.0,3.0,429
26.0,1.0,3.0,426
27.0,1.0,3.0,424
28.0,1.0,3.0,420
29.0,1.0,3.0,416
30.0,1.0,3.0,413
31.0,1.0,3.0,412
32.0,1.0,3.0,409
33.0,1.0,3.0,407
34.0,1.0,3.0,406
35.0,1.0,3.0,404
36.0,1.0,3.0,403
37.0,1.0,3.0,402
38.0,1.0,3.0,401
39.0,1.0,3.0,400
40.0,1.0,3.0,400
41.0,1.0,3.0,398
42.0,1.0,3.0,397
43.0,1.0,3.0,394
44.0,1.0,3.0,394
45.0,1.0,3.0,394
46.0,1.0,3.0,392
47.0,1.0,3.0,391
48.0,1.0,3.0,388
49.0,1.0,3.0,388
50.0,1.0,3.0,388
51.0,1.0,3.0,388
52.0,1.0,3.0,387
53.0,1.0,3.0,387
54.0,1.0,3.0,387
55.0,1.0,3.0,387
56.0,1.0,3.0,387
57.0,1.0,3.0,386
58.0,1.0,3.0,385
59.0,1.0,3.0,384
60.0,1.0,3.0,384
61.0,1.0,3.0,383
62.0,1.0,3.0,383
63.0,1.0,3.0,383
64.0,1.0,3.0,383
65.0,1.0,3.0,383
66.0,1.0,3.0,383
67.0,1.0,3.0,383
68.0,1.0,3.0,383
69.0,1.0,3.0,383
70.0,1.0,3.0,383
71.0,1.0,3.0,383
72.0,1.0,3.0,382
73.0,1.0,3.0,382
74.0,1.0,3.0,382
75.0,1.0,3.0,382
76.0,1.0,3.0,382
77.0,1.0,3.0,382
78.0,1.0,3.0,382
79.0,1.0,3.0,382
80.0,1.0,3.0,382
81.0,1.0,3.0,382
82.0,1.0,3.0,382
83.0,1.0,3.0,382
84.0,1.0,3.0,382
85.0,1.0,3.0,381
86.0,1.0,3.0,381
87.0,1.0,3.0,381
88.0,1.0,3.0,381
89.0,1.0,3.0,381
90.0,1.0,3.0,381
91.0,1.0,3.0,381
92.0,1.0,3.0,381
93.0,1.0,3.0,381
94.0,1.0,3.0,381
95.0,1.0,3.0,381
96.0,1.0,3.0,381
97.0,1.0,3.0,381
98.0,1.0,3.0,381
99.0,1.0,3.0,380
100.0,1.0,3.0,380
101.0,1.0,3.0,380
102.0,1.0,3.0,380
103.0,1.0,3.0,380
104.0,1.0,3.0,379
