Timestamp: 24-Oct-2014 12:37:47
MaxDeathAge: 100
MaxInitialSugar: 25
MaxMetabolism: 9
MaxVision: 6
MinDeathAge: 60
MinInitialSugar: 5
NumAgents: 2250
Replacement: true


"tick","Avg. Metabolism","Avg. Vision","AgentCount"
1.0,4.0,3.0,2250
2.0,4.0,3.0,2175
3.0,4.0,3.0,1838
4.0,3.0,3.0,1421
5.0,3.0,3.0,1122
6.0,2.0,3.0,930
7.0,2.0,3.0,829
8.0,2.0,3.0,756
9.0,2.0,3.0,703
10.0,2.0,3.0,667
11.0,1.0,3.0,630
12.0,1.0,3.0,609
13.0,1.0,3.0,585
14.0,1.0,3.0,575
15.0,1.0,3.0,565
16.0,1.0,3.0,561
17.0,1.0,3.0,552
18.0,1.0,3.0,545
19.0,1.0,3.0,538
20.0,1.0,3.0,531
21.0,1.0,3.0,527
22.0,1.0,3.0,520
23.0,1.0,3.0,511
24.0,1.0,3.0,504
25.0,1.0,3.0,498
26.0,1.0,3.0,494
27.0,1.0,3.0,490
28.0,1.0,3.0,490
29.0,1.0,3.0,489
30.0,1.0,3.0,489
31.0,1.0,3.0,487
32.0,1.0,3.0,484
33.0,1.0,3.0,481
34.0,1.0,3.0,479
35.0,1.0,3.0,477
36.0,1.0,3.0,474
37.0,1.0,3.0,473
38.0,1.0,3.0,471
39.0,1.0,3.0,471
40.0,1.0,3.0,471
41.0,1.0,3.0,471
42.0,1.0,3.0,471
43.0,1.0,3.0,470
44.0,1.0,3.0,470
45.0,1.0,3.0,470
46.0,1.0,3.0,470
47.0,1.0,3.0,470
48.0,1.0,3.0,470
49.0,1.0,3.0,470
50.0,1.0,3.0,470
51.0,1.0,3.0,470
52.0,1.0,3.0,469
53.0,1.0,3.0,469
54.0,1.0,3.0,469
55.0,1.0,3.0,468
56.0,1.0,3.0,468
57.0,1.0,3.0,468
58.0,1.0,3.0,468
59.0,1.0,3.0,468
60.0,1.0,3.0,468
61.0,1.0,3.0,468
62.0,1.0,3.0,468
63.0,1.0,3.0,468
64.0,1.0,3.0,468
65.0,1.0,3.0,468
66.0,1.0,3.0,468
67.0,1.0,3.0,468
68.0,1.0,3.0,468
69.0,1.0,3.0,468
70.0,1.0,3.0,468
71.0,1.0,3.0,468
72.0,1.0,3.0,468
73.0,1.0,3.0,468
74.0,1.0,3.0,468
75.0,1.0,3.0,468
76.0,1.0,3.0,468
77.0,1.0,3.0,468
78.0,1.0,3.0,468
79.0,1.0,3.0,468
80.0,1.0,3.0,468
81.0,1.0,3.0,468
82.0,1.0,3.0,468
83.0,1.0,3.0,468
84.0,1.0,3.0,468
85.0,1.0,3.0,468
86.0,1.0,3.0,468
87.0,1.0,3.0,468
88.0,1.0,3.0,468
89.0,1.0,3.0,468
90.0,1.0,3.0,468
91.0,1.0,3.0,468
92.0,1.0,3.0,468
93.0,1.0,3.0,468
94.0,1.0,3.0,468
95.0,1.0,3.0,468
96.0,1.0,3.0,468
97.0,1.0,3.0,468
98.0,1.0,3.0,468
99.0,1.0,3.0,468
100.0,1.0,3.0,468
101.0,1.0,3.0,468
102.0,1.0,3.0,468
103.0,1.0,3.0,468
104.0,1.0,3.0,468
105.0,1.0,3.0,468
106.0,1.0,3.0,468
107.0,1.0,3.0,468
108.0,1.0,3.0,468
109.0,1.0,3.0,468
110.0,1.0,3.0,468
111.0,1.0,3.0,468
112.0,1.0,3.0,468
113.0,1.0,3.0,468
114.0,1.0,3.0,468
115.0,1.0,3.0,468
116.0,1.0,3.0,468
117.0,1.0,3.0,468
118.0,1.0,3.0,468
119.0,1.0,3.0,468
120.0,1.0,3.0,468
121.0,1.0,3.0,468
