Timestamp: 23-Oct-2014 20:55:10
MaxDeathAge: 100
MaxInitialSugar: 25
MaxMetabolism: 4
MaxVision: 6
MinDeathAge: 60
MinInitialSugar: 5
NumAgents: 2500
Replacement: true


"tick","Avg. Metabolism","Avg. Vision","AgentCount"
1.0,2.0,3.0,2500
2.0,2.0,3.0,2500
3.0,2.0,3.0,2441
4.0,2.0,3.0,2287
5.0,2.0,3.0,2127
6.0,2.0,3.0,1963
7.0,2.0,3.0,1805
8.0,2.0,3.0,1630
9.0,1.0,3.0,1471
10.0,1.0,3.0,1346
11.0,1.0,3.0,1254
12.0,1.0,3.0,1195
13.0,1.0,3.0,1133
14.0,1.0,3.0,1089
15.0,1.0,3.0,1049
16.0,1.0,3.0,1018
17.0,1.0,3.0,998
18.0,1.0,3.0,974
19.0,1.0,3.0,958
20.0,1.0,3.0,946
21.0,1.0,3.0,941
22.0,1.0,3.0,936
23.0,1.0,3.0,929
24.0,1.0,3.0,917
25.0,1.0,3.0,906
26.0,1.0,3.0,903
27.0,1.0,3.0,900
28.0,1.0,3.0,895
29.0,1.0,3.0,888
30.0,1.0,3.0,877
31.0,1.0,3.0,874
32.0,1.0,3.0,867
33.0,1.0,3.0,865
34.0,1.0,3.0,857
35.0,1.0,3.0,855
36.0,1.0,3.0,853
37.0,1.0,3.0,848
38.0,1.0,3.0,842
39.0,1.0,3.0,838
40.0,1.0,3.0,836
41.0,1.0,3.0,832
42.0,1.0,3.0,829
43.0,1.0,3.0,826
44.0,1.0,3.0,822
45.0,1.0,3.0,818
46.0,1.0,3.0,816
47.0,1.0,3.0,814
48.0,1.0,3.0,812
49.0,1.0,3.0,810
50.0,1.0,3.0,808
51.0,1.0,3.0,807
52.0,1.0,3.0,806
53.0,1.0,3.0,804
54.0,1.0,3.0,803
55.0,1.0,3.0,802
56.0,1.0,3.0,802
57.0,1.0,3.0,802
58.0,1.0,3.0,800
59.0,1.0,3.0,800
60.0,1.0,3.0,796
61.0,1.0,3.0,794
62.0,1.0,3.0,793
63.0,1.0,3.0,790
64.0,1.0,3.0,790
65.0,1.0,3.0,787
66.0,1.0,3.0,785
67.0,1.0,3.0,782
68.0,1.0,3.0,781
69.0,1.0,3.0,781
70.0,1.0,3.0,781
71.0,1.0,3.0,780
72.0,1.0,3.0,779
73.0,1.0,3.0,778
74.0,1.0,3.0,778
75.0,1.0,3.0,776
76.0,1.0,3.0,775
77.0,1.0,3.0,775
78.0,1.0,3.0,775
79.0,1.0,3.0,775
80.0,1.0,3.0,775
81.0,1.0,3.0,775
82.0,1.0,3.0,775
83.0,1.0,3.0,774
84.0,1.0,3.0,774
85.0,1.0,3.0,774
86.0,1.0,3.0,774
87.0,1.0,3.0,773
88.0,1.0,3.0,773
89.0,1.0,3.0,771
90.0,1.0,3.0,768
91.0,1.0,3.0,768
92.0,1.0,3.0,767
93.0,1.0,3.0,767
94.0,1.0,3.0,767
95.0,1.0,3.0,767
96.0,1.0,3.0,766
97.0,1.0,3.0,766
98.0,1.0,3.0,765
99.0,1.0,3.0,764
100.0,1.0,3.0,764
101.0,1.0,3.0,764
102.0,1.0,3.0,764
103.0,1.0,3.0,763
104.0,1.0,3.0,763
105.0,1.0,3.0,763
106.0,1.0,3.0,763
107.0,1.0,3.0,763
108.0,1.0,3.0,763
109.0,1.0,3.0,763
110.0,1.0,3.0,762
111.0,1.0,3.0,762
112.0,1.0,3.0,761
113.0,1.0,3.0,761
114.0,1.0,3.0,761
115.0,1.0,3.0,761
116.0,1.0,3.0,761
117.0,1.0,3.0,760
118.0,1.0,3.0,760
119.0,1.0,3.0,760
120.0,1.0,3.0,759
121.0,1.0,3.0,759
122.0,1.0,3.0,759
123.0,1.0,3.0,759
124.0,1.0,3.0,758
125.0,1.0,3.0,758
126.0,1.0,3.0,757
127.0,1.0,3.0,756
128.0,1.0,3.0,756
129.0,1.0,3.0,756
130.0,1.0,3.0,755
131.0,1.0,3.0,755
132.0,1.0,3.0,755
133.0,1.0,3.0,755
134.0,1.0,3.0,754
135.0,1.0,3.0,752
136.0,1.0,3.0,751
137.0,1.0,3.0,750
138.0,1.0,3.0,750
139.0,1.0,3.0,748
140.0,1.0,3.0,748
141.0,1.0,3.0,748
142.0,1.0,3.0,748
143.0,1.0,3.0,748
144.0,1.0,3.0,748
145.0,1.0,3.0,748
146.0,1.0,3.0,748
147.0,1.0,3.0,748
148.0,1.0,3.0,748
149.0,1.0,3.0,748
150.0,1.0,3.0,748
151.0,1.0,3.0,748
152.0,1.0,3.0,748
153.0,1.0,3.0,748
154.0,1.0,3.0,748
155.0,1.0,3.0,748
156.0,1.0,3.0,748
157.0,1.0,3.0,747
158.0,1.0,3.0,747
159.0,1.0,3.0,746
160.0,1.0,3.0,746
161.0,1.0,3.0,746
162.0,1.0,3.0,746
163.0,1.0,3.0,746
164.0,1.0,3.0,746
165.0,1.0,3.0,746
166.0,1.0,3.0,746
167.0,1.0,3.0,745
168.0,1.0,3.0,745
169.0,1.0,3.0,745
170.0,1.0,3.0,744
171.0,1.0,3.0,744
172.0,1.0,3.0,744
173.0,1.0,3.0,744
174.0,1.0,3.0,744
175.0,1.0,3.0,743
176.0,1.0,3.0,743
177.0,1.0,3.0,743
178.0,1.0,3.0,743
179.0,1.0,3.0,743
180.0,1.0,3.0,743
181.0,1.0,3.0,743
182.0,1.0,3.0,743
183.0,1.0,3.0,743
184.0,1.0,3.0,743
185.0,1.0,3.0,743
186.0,1.0,3.0,742
187.0,1.0,3.0,741
188.0,1.0,3.0,741
189.0,1.0,3.0,741
190.0,1.0,3.0,740
191.0,1.0,3.0,740
192.0,1.0,3.0,740
193.0,1.0,3.0,740
194.0,1.0,3.0,740
195.0,1.0,3.0,740
196.0,1.0,3.0,740
197.0,1.0,3.0,740
