Timestamp: 23-Oct-2014 20:51:40
MaxDeathAge: 100
MaxInitialSugar: 25
MaxMetabolism: 4
MaxVision: 6
MinDeathAge: 60
MinInitialSugar: 5
NumAgents: 1750
Replacement: true


"tick","Avg. Metabolism","Avg. Vision","AgentCount"
1.0,2.0,3.0,1750
2.0,2.0,3.0,1750
3.0,2.0,3.0,1723
4.0,2.0,3.0,1639
5.0,2.0,3.0,1543
6.0,2.0,3.0,1461
7.0,2.0,3.0,1343
8.0,2.0,3.0,1230
9.0,1.0,3.0,1139
10.0,1.0,3.0,1054
11.0,1.0,3.0,992
12.0,1.0,3.0,942
13.0,1.0,3.0,909
14.0,1.0,3.0,885
15.0,1.0,3.0,869
16.0,1.0,3.0,855
17.0,1.0,3.0,829
18.0,1.0,3.0,814
19.0,1.0,3.0,801
20.0,1.0,3.0,786
21.0,1.0,3.0,775
22.0,1.0,3.0,761
23.0,1.0,3.0,756
24.0,1.0,3.0,750
25.0,1.0,3.0,744
26.0,1.0,3.0,740
27.0,1.0,3.0,740
28.0,1.0,3.0,740
29.0,1.0,3.0,740
30.0,1.0,3.0,738
31.0,1.0,3.0,738
32.0,1.0,3.0,738
33.0,1.0,3.0,738
34.0,1.0,3.0,738
35.0,1.0,3.0,738
36.0,1.0,3.0,737
37.0,1.0,3.0,737
38.0,1.0,3.0,736
39.0,1.0,3.0,736
40.0,1.0,3.0,736
41.0,1.0,3.0,736
42.0,1.0,3.0,734
43.0,1.0,3.0,734
44.0,1.0,3.0,734
45.0,1.0,3.0,733
46.0,1.0,3.0,733
47.0,1.0,3.0,733
48.0,1.0,3.0,732
49.0,1.0,3.0,732
50.0,1.0,3.0,732
51.0,1.0,3.0,731
52.0,1.0,3.0,731
53.0,1.0,3.0,731
54.0,1.0,3.0,731
55.0,1.0,3.0,731
56.0,1.0,3.0,730
57.0,1.0,3.0,730
58.0,1.0,3.0,730
59.0,1.0,3.0,730
60.0,1.0,3.0,730
61.0,1.0,3.0,730
62.0,1.0,3.0,729
63.0,1.0,3.0,728
64.0,1.0,3.0,728
65.0,1.0,3.0,728
66.0,1.0,3.0,726
67.0,1.0,3.0,725
68.0,1.0,3.0,725
69.0,1.0,3.0,725
70.0,1.0,3.0,724
71.0,1.0,3.0,724
72.0,1.0,3.0,724
73.0,1.0,3.0,724
74.0,1.0,3.0,724
75.0,1.0,3.0,724
76.0,1.0,3.0,722
77.0,1.0,3.0,722
78.0,1.0,3.0,722
79.0,1.0,3.0,722
80.0,1.0,3.0,722
81.0,1.0,3.0,722
82.0,1.0,3.0,722
83.0,1.0,3.0,721
84.0,1.0,3.0,721
85.0,1.0,3.0,721
86.0,1.0,3.0,721
87.0,1.0,3.0,721
88.0,1.0,3.0,721
89.0,1.0,3.0,721
90.0,1.0,3.0,721
91.0,1.0,3.0,721
92.0,1.0,3.0,721
93.0,1.0,3.0,721
94.0,1.0,3.0,721
95.0,1.0,3.0,721
96.0,1.0,3.0,721
97.0,1.0,3.0,721
98.0,1.0,3.0,721
99.0,1.0,3.0,721
100.0,1.0,3.0,721
101.0,1.0,3.0,721
102.0,1.0,3.0,721
103.0,1.0,3.0,721
104.0,1.0,3.0,721
105.0,1.0,3.0,720
106.0,1.0,3.0,720
107.0,1.0,3.0,720
108.0,1.0,3.0,720
109.0,1.0,3.0,720
110.0,1.0,3.0,720
111.0,1.0,3.0,720
112.0,1.0,3.0,720
113.0,1.0,3.0,720
114.0,1.0,3.0,720
115.0,1.0,3.0,719
116.0,1.0,3.0,719
117.0,1.0,3.0,719
118.0,1.0,3.0,719
119.0,1.0,3.0,719
120.0,1.0,3.0,719
121.0,1.0,3.0,719
122.0,1.0,3.0,719
123.0,1.0,3.0,719
124.0,1.0,3.0,719
125.0,1.0,3.0,719
126.0,1.0,3.0,719
127.0,1.0,3.0,719
128.0,1.0,3.0,718
129.0,1.0,3.0,718
130.0,1.0,3.0,717
131.0,1.0,3.0,717
132.0,1.0,3.0,717
133.0,1.0,3.0,717
134.0,1.0,3.0,717
135.0,1.0,3.0,717
136.0,1.0,3.0,717
137.0,1.0,3.0,716
138.0,1.0,3.0,716
139.0,1.0,3.0,715
140.0,1.0,3.0,715
141.0,1.0,3.0,715
142.0,1.0,3.0,715
143.0,1.0,3.0,715
144.0,1.0,3.0,715
145.0,1.0,3.0,715
146.0,1.0,3.0,715
147.0,1.0,3.0,715
148.0,1.0,3.0,715
149.0,1.0,3.0,715
150.0,1.0,3.0,714
151.0,1.0,3.0,714
152.0,1.0,3.0,713
153.0,1.0,3.0,713
154.0,1.0,3.0,713
155.0,1.0,3.0,713
156.0,1.0,3.0,713
157.0,1.0,3.0,713
158.0,1.0,3.0,713
159.0,1.0,3.0,713
160.0,1.0,3.0,713
161.0,1.0,3.0,713
162.0,1.0,3.0,713
163.0,1.0,3.0,713
164.0,1.0,3.0,713
165.0,1.0,3.0,713
166.0,1.0,3.0,713
167.0,1.0,3.0,712
168.0,1.0,3.0,712
169.0,1.0,3.0,712
170.0,1.0,3.0,712
171.0,1.0,3.0,712
172.0,1.0,3.0,712
173.0,1.0,3.0,712
174.0,1.0,3.0,712
175.0,1.0,3.0,712
176.0,1.0,3.0,712
177.0,1.0,3.0,712
178.0,1.0,3.0,711
179.0,1.0,3.0,711
180.0,1.0,3.0,711
181.0,1.0,3.0,711
182.0,1.0,3.0,710
183.0,1.0,3.0,710
184.0,1.0,3.0,710
185.0,1.0,3.0,709
186.0,1.0,3.0,709
187.0,1.0,3.0,709
188.0,1.0,3.0,709
189.0,1.0,3.0,709
190.0,1.0,3.0,709
191.0,1.0,3.0,709
192.0,1.0,3.0,709
193.0,1.0,3.0,709
194.0,1.0,3.0,709
195.0,1.0,3.0,709
196.0,1.0,3.0,709
197.0,1.0,3.0,709
198.0,1.0,3.0,709
199.0,1.0,3.0,709
200.0,1.0,3.0,709
201.0,1.0,3.0,708
202.0,1.0,3.0,708
203.0,1.0,3.0,708
204.0,1.0,3.0,708
205.0,1.0,3.0,708
206.0,1.0,3.0,708
207.0,1.0,3.0,708
208.0,1.0,3.0,708
209.0,1.0,3.0,708
210.0,1.0,3.0,708
211.0,1.0,3.0,707
212.0,1.0,3.0,707
213.0,1.0,3.0,707
214.0,1.0,3.0,707
215.0,1.0,3.0,707
216.0,1.0,3.0,707
217.0,1.0,3.0,707
218.0,1.0,3.0,707
219.0,1.0,3.0,707
220.0,1.0,3.0,707
221.0,1.0,3.0,707
222.0,1.0,3.0,707
223.0,1.0,3.0,707
224.0,1.0,3.0,707
225.0,1.0,3.0,707
226.0,1.0,3.0,707
227.0,1.0,3.0,707
228.0,1.0,3.0,707
229.0,1.0,3.0,707
230.0,1.0,3.0,707
231.0,1.0,3.0,707
232.0,1.0,3.0,707
233.0,1.0,3.0,707
234.0,1.0,3.0,707
235.0,1.0,3.0,707
236.0,1.0,3.0,707
237.0,1.0,3.0,707
238.0,1.0,3.0,707
239.0,1.0,3.0,707
240.0,1.0,3.0,707
241.0,1.0,3.0,707
242.0,1.0,3.0,707
243.0,1.0,3.0,707
244.0,1.0,3.0,707
245.0,1.0,3.0,707
246.0,1.0,3.0,707
247.0,1.0,3.0,707
248.0,1.0,3.0,707
249.0,1.0,3.0,707
250.0,1.0,3.0,707
251.0,1.0,3.0,707
252.0,1.0,3.0,707
253.0,1.0,3.0,707
254.0,1.0,3.0,707
255.0,1.0,3.0,707
256.0,1.0,3.0,707
257.0,1.0,3.0,707
258.0,1.0,3.0,707
259.0,1.0,3.0,707
260.0,1.0,3.0,707
261.0,1.0,3.0,707
262.0,1.0,3.0,707
263.0,1.0,3.0,707
264.0,1.0,3.0,707
265.0,1.0,3.0,707
266.0,1.0,3.0,707
267.0,1.0,3.0,707
268.0,1.0,3.0,707
269.0,1.0,3.0,707
270.0,1.0,3.0,707
271.0,1.0,3.0,707
272.0,1.0,3.0,707
273.0,1.0,3.0,707
274.0,1.0,3.0,707
275.0,1.0,3.0,707
276.0,1.0,3.0,707
277.0,1.0,3.0,707
278.0,1.0,3.0,707
279.0,1.0,3.0,707
280.0,1.0,3.0,707
281.0,1.0,3.0,707
282.0,1.0,3.0,707
283.0,1.0,3.0,707
284.0,1.0,3.0,707
285.0,1.0,3.0,707
286.0,1.0,3.0,706
287.0,1.0,3.0,706
288.0,1.0,3.0,706
289.0,1.0,3.0,706
290.0,1.0,3.0,706
291.0,1.0,3.0,706
292.0,1.0,3.0,706
293.0,1.0,3.0,706
294.0,1.0,3.0,706
295.0,1.0,3.0,706
296.0,1.0,3.0,706
297.0,1.0,3.0,706
298.0,1.0,3.0,706
299.0,1.0,3.0,706
300.0,1.0,3.0,706
301.0,1.0,3.0,706
302.0,1.0,3.0,706
303.0,1.0,3.0,706
304.0,1.0,3.0,706
305.0,1.0,3.0,706
306.0,1.0,3.0,706
307.0,1.0,3.0,706
308.0,1.0,3.0,706
309.0,1.0,3.0,706
310.0,1.0,3.0,706
311.0,1.0,3.0,706
312.0,1.0,3.0,706
313.0,1.0,3.0,706
314.0,1.0,3.0,706
315.0,1.0,3.0,705
316.0,1.0,3.0,705
317.0,1.0,3.0,705
318.0,1.0,3.0,705
319.0,1.0,3.0,705
320.0,1.0,3.0,705
321.0,1.0,3.0,705
322.0,1.0,3.0,705
323.0,1.0,3.0,704
324.0,1.0,3.0,704
325.0,1.0,3.0,704
326.0,1.0,3.0,704
327.0,1.0,3.0,704
328.0,1.0,3.0,704
329.0,1.0,3.0,704
330.0,1.0,3.0,704
331.0,1.0,3.0,704
332.0,1.0,3.0,704
333.0,1.0,3.0,704
334.0,1.0,3.0,704
335.0,1.0,3.0,704
336.0,1.0,3.0,704
337.0,1.0,3.0,704
338.0,1.0,3.0,704
339.0,1.0,3.0,704
340.0,1.0,3.0,704
341.0,1.0,3.0,704
342.0,1.0,3.0,704
343.0,1.0,3.0,704
344.0,1.0,3.0,704
345.0,1.0,3.0,704
346.0,1.0,3.0,704
347.0,1.0,3.0,704
348.0,1.0,3.0,704
349.0,1.0,3.0,704
350.0,1.0,3.0,704
351.0,1.0,3.0,704
352.0,1.0,3.0,704
353.0,1.0,3.0,704
354.0,1.0,3.0,704
355.0,1.0,3.0,703
356.0,1.0,3.0,703
357.0,1.0,3.0,703
358.0,1.0,3.0,703
359.0,1.0,3.0,703
360.0,1.0,3.0,702
361.0,1.0,3.0,702
362.0,1.0,3.0,702
363.0,1.0,3.0,702
364.0,1.0,3.0,702
365.0,1.0,3.0,701
366.0,1.0,3.0,701
367.0,1.0,3.0,700
368.0,1.0,3.0,700
369.0,1.0,3.0,700
370.0,1.0,3.0,699
371.0,1.0,3.0,699
372.0,1.0,3.0,699
373.0,1.0,3.0,699
374.0,1.0,3.0,699
375.0,1.0,3.0,699
376.0,1.0,3.0,699
377.0,1.0,3.0,699
378.0,1.0,3.0,699
379.0,1.0,3.0,699
380.0,1.0,3.0,699
381.0,1.0,3.0,699
382.0,1.0,3.0,699
383.0,1.0,3.0,699
384.0,1.0,3.0,699
385.0,1.0,3.0,699
386.0,1.0,3.0,699
387.0,1.0,3.0,698
388.0,1.0,3.0,698
389.0,1.0,3.0,698
390.0,1.0,3.0,698
391.0,1.0,3.0,698
392.0,1.0,3.0,698
393.0,1.0,3.0,698
394.0,1.0,3.0,698
395.0,1.0,3.0,697
396.0,1.0,3.0,697
397.0,1.0,3.0,697
398.0,1.0,3.0,697
399.0,1.0,3.0,697
400.0,1.0,3.0,697
401.0,1.0,3.0,697
402.0,1.0,3.0,697
403.0,1.0,3.0,697
404.0,1.0,3.0,697
405.0,1.0,3.0,697
406.0,1.0,3.0,697
407.0,1.0,3.0,697
408.0,1.0,3.0,697
409.0,1.0,3.0,697
410.0,1.0,3.0,697
411.0,1.0,3.0,697
412.0,1.0,3.0,697
413.0,1.0,3.0,697
414.0,1.0,3.0,697
415.0,1.0,3.0,697
416.0,1.0,3.0,697
417.0,1.0,3.0,697
418.0,1.0,3.0,697
419.0,1.0,3.0,697
420.0,1.0,3.0,697
421.0,1.0,3.0,697
422.0,1.0,3.0,697
423.0,1.0,3.0,697
424.0,1.0,3.0,697
425.0,1.0,3.0,697
426.0,1.0,3.0,697
427.0,1.0,3.0,697
428.0,1.0,3.0,697
429.0,1.0,3.0,697
430.0,1.0,3.0,697
431.0,1.0,3.0,697
432.0,1.0,3.0,697
433.0,1.0,3.0,697
434.0,1.0,3.0,697
435.0,1.0,3.0,697
436.0,1.0,3.0,697
437.0,1.0,3.0,697
438.0,1.0,3.0,697
439.0,1.0,3.0,697
440.0,1.0,3.0,697
441.0,1.0,3.0,697
