Timestamp: 24-Oct-2014 12:33:57
MaxDeathAge: 100
MaxInitialSugar: 25
MaxMetabolism: 6
MaxVision: 6
MinDeathAge: 60
MinInitialSugar: 5
NumAgents: 2250
Replacement: true


"tick","Avg. Metabolism","Avg. Vision","AgentCount"
1.0,3.0,3.0,2250
2.0,3.0,3.0,2241
3.0,3.0,3.0,2093
4.0,3.0,3.0,1847
5.0,2.0,3.0,1614
6.0,2.0,3.0,1376
7.0,2.0,3.0,1194
8.0,2.0,3.0,1075
9.0,1.0,3.0,977
10.0,1.0,3.0,910
11.0,1.0,3.0,875
12.0,1.0,3.0,842
13.0,1.0,3.0,813
14.0,1.0,3.0,797
15.0,1.0,3.0,778
16.0,1.0,3.0,760
17.0,1.0,3.0,748
18.0,1.0,3.0,737
19.0,1.0,3.0,726
20.0,1.0,3.0,709
21.0,1.0,3.0,704
22.0,1.0,3.0,701
23.0,1.0,3.0,696
24.0,1.0,3.0,687
25.0,1.0,3.0,685
26.0,1.0,3.0,682
27.0,1.0,3.0,681
28.0,1.0,3.0,681
29.0,1.0,3.0,681
30.0,1.0,3.0,681
31.0,1.0,3.0,680
32.0,1.0,3.0,680
33.0,1.0,3.0,680
34.0,1.0,3.0,680
35.0,1.0,3.0,680
36.0,1.0,3.0,680
37.0,1.0,3.0,679
38.0,1.0,3.0,679
39.0,1.0,3.0,679
40.0,1.0,3.0,678
41.0,1.0,3.0,678
42.0,1.0,3.0,678
43.0,1.0,3.0,678
44.0,1.0,3.0,678
45.0,1.0,3.0,678
46.0,1.0,3.0,678
47.0,1.0,3.0,678
48.0,1.0,3.0,678
49.0,1.0,3.0,677
50.0,1.0,3.0,677
51.0,1.0,3.0,677
52.0,1.0,3.0,677
53.0,1.0,3.0,677
54.0,1.0,3.0,677
55.0,1.0,3.0,677
56.0,1.0,3.0,677
57.0,1.0,3.0,677
58.0,1.0,3.0,677
59.0,1.0,3.0,677
60.0,1.0,3.0,677
61.0,1.0,3.0,677
62.0,1.0,3.0,677
63.0,1.0,3.0,677
64.0,1.0,3.0,677
65.0,1.0,3.0,677
66.0,1.0,3.0,677
67.0,1.0,3.0,677
68.0,1.0,3.0,677
69.0,1.0,3.0,677
70.0,1.0,3.0,676
71.0,1.0,3.0,676
72.0,1.0,3.0,675
73.0,1.0,3.0,675
74.0,1.0,3.0,675
75.0,1.0,3.0,675
76.0,1.0,3.0,675
77.0,1.0,3.0,675
78.0,1.0,3.0,675
79.0,1.0,3.0,675
80.0,1.0,3.0,675
81.0,1.0,3.0,675
82.0,1.0,3.0,675
83.0,1.0,3.0,675
84.0,1.0,3.0,675
85.0,1.0,3.0,674
86.0,1.0,3.0,673
87.0,1.0,3.0,672
88.0,1.0,3.0,672
89.0,1.0,3.0,672
90.0,1.0,3.0,672
91.0,1.0,3.0,672
92.0,1.0,3.0,672
93.0,1.0,3.0,672
94.0,1.0,3.0,672
95.0,1.0,3.0,672
96.0,1.0,3.0,672
97.0,1.0,3.0,672
98.0,1.0,3.0,672
99.0,1.0,3.0,672
100.0,1.0,3.0,672
101.0,1.0,3.0,672
102.0,1.0,3.0,672
103.0,1.0,3.0,672
104.0,1.0,3.0,672
105.0,1.0,3.0,672
106.0,1.0,3.0,672
107.0,1.0,3.0,672
108.0,1.0,3.0,672
109.0,1.0,3.0,672
110.0,1.0,3.0,672
111.0,1.0,3.0,672
112.0,1.0,3.0,672
