Timestamp: 24-Oct-2014 12:30:28
MaxDeathAge: 100
MaxInitialSugar: 25
MaxMetabolism: 5
MaxVision: 6
MinDeathAge: 60
MinInitialSugar: 5
NumAgents: 2250
Replacement: true


"tick","Avg. Metabolism","Avg. Vision","AgentCount"
1.0,3.0,3.0,2250
2.0,3.0,3.0,2248
3.0,2.0,3.0,2140
4.0,2.0,3.0,1962
5.0,2.0,3.0,1769
6.0,2.0,3.0,1548
7.0,2.0,3.0,1370
8.0,2.0,3.0,1228
9.0,1.0,3.0,1121
10.0,1.0,3.0,1041
11.0,1.0,3.0,987
12.0,1.0,3.0,937
13.0,1.0,3.0,910
14.0,1.0,3.0,879
15.0,1.0,3.0,858
16.0,1.0,3.0,832
17.0,1.0,3.0,811
18.0,1.0,3.0,795
19.0,1.0,3.0,782
20.0,1.0,3.0,772
21.0,1.0,3.0,760
22.0,1.0,3.0,755
23.0,1.0,3.0,752
24.0,1.0,3.0,748
25.0,1.0,3.0,746
26.0,1.0,3.0,745
27.0,1.0,3.0,742
28.0,1.0,3.0,742
29.0,1.0,3.0,742
30.0,1.0,3.0,741
31.0,1.0,3.0,740
32.0,1.0,3.0,738
33.0,1.0,3.0,737
34.0,1.0,3.0,735
35.0,1.0,3.0,734
36.0,1.0,3.0,734
37.0,1.0,3.0,733
38.0,1.0,3.0,733
39.0,1.0,3.0,733
40.0,1.0,3.0,733
41.0,1.0,3.0,733
42.0,1.0,3.0,732
43.0,1.0,3.0,731
44.0,1.0,3.0,731
45.0,1.0,3.0,730
46.0,1.0,3.0,728
47.0,1.0,3.0,728
48.0,1.0,3.0,728
49.0,1.0,3.0,727
50.0,1.0,3.0,726
51.0,1.0,3.0,725
52.0,1.0,3.0,725
53.0,1.0,3.0,725
54.0,1.0,3.0,725
55.0,1.0,3.0,725
56.0,1.0,3.0,725
57.0,1.0,3.0,724
58.0,1.0,3.0,724
59.0,1.0,3.0,722
60.0,1.0,3.0,722
61.0,1.0,3.0,720
62.0,1.0,3.0,720
63.0,1.0,3.0,719
64.0,1.0,3.0,719
65.0,1.0,3.0,718
66.0,1.0,3.0,718
67.0,1.0,3.0,718
68.0,1.0,3.0,718
69.0,1.0,3.0,718
70.0,1.0,3.0,718
71.0,1.0,3.0,718
72.0,1.0,3.0,718
73.0,1.0,3.0,718
74.0,1.0,3.0,718
75.0,1.0,3.0,718
76.0,1.0,3.0,718
77.0,1.0,3.0,718
78.0,1.0,3.0,718
79.0,1.0,3.0,718
80.0,1.0,3.0,718
81.0,1.0,3.0,718
82.0,1.0,3.0,718
83.0,1.0,3.0,718
84.0,1.0,3.0,718
85.0,1.0,3.0,717
86.0,1.0,3.0,717
87.0,1.0,3.0,717
88.0,1.0,3.0,717
89.0,1.0,3.0,717
90.0,1.0,3.0,717
91.0,1.0,3.0,717
92.0,1.0,3.0,717
93.0,1.0,3.0,717
94.0,1.0,3.0,717
95.0,1.0,3.0,717
96.0,1.0,3.0,717
97.0,1.0,3.0,717
98.0,1.0,3.0,717
99.0,1.0,3.0,717
100.0,1.0,3.0,717
101.0,1.0,3.0,717
102.0,1.0,3.0,717
103.0,1.0,3.0,717
104.0,1.0,3.0,717
105.0,1.0,3.0,717
106.0,1.0,3.0,717
107.0,1.0,3.0,717
108.0,1.0,3.0,716
109.0,1.0,3.0,716
110.0,1.0,3.0,716
111.0,1.0,3.0,716
112.0,1.0,3.0,716
113.0,1.0,3.0,716
114.0,1.0,3.0,716
115.0,1.0,3.0,716
116.0,1.0,3.0,716
117.0,1.0,3.0,714
118.0,1.0,3.0,714
119.0,1.0,3.0,713
120.0,1.0,3.0,713
121.0,1.0,3.0,713
122.0,1.0,3.0,712
123.0,1.0,3.0,712
124.0,1.0,3.0,712
125.0,1.0,3.0,712
126.0,1.0,3.0,712
127.0,1.0,3.0,712
128.0,1.0,3.0,712
129.0,1.0,3.0,712
130.0,1.0,3.0,712
131.0,1.0,3.0,712
132.0,1.0,3.0,712
133.0,1.0,3.0,712
134.0,1.0,3.0,712
135.0,1.0,3.0,712
136.0,1.0,3.0,711
137.0,1.0,3.0,710
138.0,1.0,3.0,710
139.0,1.0,3.0,710
140.0,1.0,3.0,710
141.0,1.0,3.0,710
142.0,1.0,3.0,710
143.0,1.0,3.0,710
144.0,1.0,3.0,710
145.0,1.0,3.0,710
146.0,1.0,3.0,709
147.0,1.0,3.0,709
148.0,1.0,3.0,709
149.0,1.0,3.0,709
150.0,1.0,3.0,709
151.0,1.0,3.0,709
