14-Nov-2014 23:06:24
RngSeed: 1416006384186
DelayedPheromone: true
DistanceWeight: 3.0
Evaporation: 0.5
NumAnts: 50
NumCities: 10
PheromoneAmount: 1.0
PheromoneWeight: 1.0
XSize: 150
YSize: 120

"tick", "Best Path Length", "Avg. Path Length"
1.0, 1024.4145199026184, 1250.0
2.0, 863.9116842073705, 1004.0
3.0, 822.6213006232173, 977.0
4.0, 801.7559466465761, 952.0
5.0, 801.7559466465761, 953.0
6.0, 801.7559466465761, 947.0
7.0, 801.7559466465761, 946.0
8.0, 801.7559466465761, 937.0
9.0, 801.7559466465761, 938.0
10.0, 801.7559466465761, 950.0
11.0, 801.7559466465761, 942.0
12.0, 801.7559466465761, 944.0
13.0, 758.8245951151138, 952.0
14.0, 758.8245951151138, 946.0
15.0, 758.8245951151138, 932.0
16.0, 758.8245951151138, 945.0
17.0, 758.8245951151138, 925.0
18.0, 758.8245951151138, 954.0
19.0, 758.8245951151138, 940.0
20.0, 758.8245951151138, 964.0
21.0, 758.8245951151138, 949.0
22.0, 758.8245951151138, 939.0
23.0, 758.8245951151138, 955.0
24.0, 758.8245951151138, 941.0
25.0, 758.8245951151138, 928.0
26.0, 758.8245951151138, 940.0
27.0, 758.8245951151138, 934.0
28.0, 758.8245951151138, 927.0
29.0, 758.8245951151138, 955.0
30.0, 758.8245951151138, 940.0
31.0, 758.8245951151138, 944.0
32.0, 758.8245951151138, 953.0
33.0, 758.8245951151138, 955.0
34.0, 758.8245951151138, 939.0
35.0, 758.8245951151138, 946.0
36.0, 758.8245951151138, 956.0
37.0, 758.8245951151138, 940.0
38.0, 758.8245951151138, 947.0
39.0, 758.8245951151138, 945.0
40.0, 758.8245951151138, 939.0
41.0, 758.8245951151138, 948.0
42.0, 758.8245951151138, 951.0
43.0, 758.8245951151138, 941.0
44.0, 758.8245951151138, 927.0
45.0, 758.8245951151138, 932.0
46.0, 758.8245951151138, 945.0
47.0, 747.3534823383311, 949.0
48.0, 747.3534823383311, 950.0
49.0, 747.3534823383311, 929.0
50.0, 747.3534823383311, 935.0
51.0, 747.3534823383311, 942.0
52.0, 747.3534823383311, 933.0
53.0, 747.3534823383311, 940.0
54.0, 747.3534823383311, 935.0
55.0, 747.3534823383311, 937.0
56.0, 747.3534823383311, 965.0
57.0, 747.3534823383311, 933.0
58.0, 747.3534823383311, 946.0
59.0, 747.3534823383311, 946.0
60.0, 747.3534823383311, 933.0
61.0, 747.3534823383311, 922.0
