Timestamp: 14-Nov-2014 12:42:41
DistanceWeight: 3.0
Evaporation: 0.5
NumAnts: 20
NumCities: 10
PheromoneAmount: 1.0
PheromoneWeight: 1.0
XSize: 150
YSize: 120


"tick","Avg. Path Lengh"
736.0,430.0
737.0,431.0
738.0,426.0
739.0,429.0
740.0,429.0
741.0,434.0
742.0,424.0
743.0,437.0
744.0,429.0
745.0,453.0
746.0,434.0
747.0,426.0
748.0,450.0
749.0,440.0
750.0,427.0
751.0,436.0
752.0,457.0
753.0,429.0
754.0,436.0
755.0,430.0
756.0,427.0
757.0,427.0
758.0,418.0
759.0,436.0
760.0,447.0
761.0,433.0
762.0,428.0
763.0,431.0
764.0,439.0
765.0,444.0
766.0,427.0
767.0,412.0
768.0,446.0
769.0,431.0
770.0,446.0
771.0,422.0
772.0,440.0
773.0,450.0
774.0,439.0
775.0,431.0
776.0,432.0
777.0,437.0
778.0,426.0
779.0,429.0
780.0,433.0
781.0,422.0
782.0,405.0
783.0,425.0
784.0,425.0
785.0,422.0
786.0,447.0
787.0,430.0
788.0,440.0
789.0,429.0
790.0,436.0
791.0,430.0
792.0,453.0
793.0,431.0
794.0,434.0
795.0,444.0
796.0,440.0
797.0,435.0
798.0,450.0
799.0,433.0
800.0,439.0
801.0,428.0
802.0,436.0
803.0,422.0
804.0,430.0
805.0,452.0
806.0,427.0
807.0,435.0
808.0,426.0
809.0,444.0
810.0,436.0
811.0,448.0
812.0,457.0
813.0,446.0
814.0,440.0
815.0,414.0
816.0,434.0
817.0,439.0
818.0,425.0
819.0,417.0
820.0,431.0
821.0,442.0
822.0,435.0
823.0,448.0
824.0,443.0
825.0,443.0
826.0,440.0
827.0,435.0
828.0,441.0
829.0,449.0
830.0,442.0
831.0,432.0
832.0,450.0
833.0,436.0
834.0,420.0
835.0,428.0
836.0,433.0
837.0,420.0
838.0,447.0
839.0,437.0
840.0,437.0
841.0,424.0
842.0,441.0
843.0,438.0
844.0,439.0
845.0,439.0
846.0,425.0
847.0,443.0
848.0,432.0
849.0,426.0
850.0,428.0
851.0,427.0
852.0,426.0
853.0,412.0
854.0,434.0
855.0,431.0
856.0,437.0
857.0,429.0
858.0,433.0
859.0,429.0
860.0,435.0
861.0,434.0
862.0,433.0
863.0,427.0
864.0,434.0
865.0,439.0
866.0,441.0
867.0,440.0
868.0,430.0
869.0,446.0
870.0,435.0
871.0,442.0
872.0,444.0
873.0,450.0
874.0,445.0
875.0,441.0
876.0,456.0
877.0,436.0
878.0,431.0
879.0,435.0
880.0,440.0
881.0,425.0
882.0,434.0
883.0,440.0
884.0,442.0
885.0,442.0
886.0,425.0
887.0,432.0
888.0,436.0
889.0,426.0
890.0,433.0
891.0,441.0
892.0,427.0
893.0,423.0
894.0,441.0
895.0,432.0
896.0,450.0
897.0,423.0
898.0,442.0
899.0,428.0
900.0,437.0
901.0,449.0
902.0,431.0
903.0,438.0
904.0,429.0
905.0,428.0
906.0,424.0
907.0,413.0
908.0,420.0
909.0,423.0
910.0,408.0
911.0,440.0
912.0,434.0
913.0,443.0
914.0,419.0
915.0,454.0
916.0,432.0
917.0,428.0
918.0,428.0
919.0,430.0
920.0,441.0
921.0,455.0
922.0,426.0
923.0,433.0
924.0,419.0
925.0,436.0
926.0,435.0
927.0,428.0
928.0,429.0
929.0,439.0
930.0,431.0
931.0,431.0
932.0,421.0
933.0,424.0
934.0,430.0
935.0,441.0
936.0,441.0
937.0,431.0
938.0,432.0
939.0,447.0
940.0,455.0
941.0,454.0
942.0,451.0
943.0,443.0
944.0,458.0
945.0,438.0
946.0,436.0
947.0,449.0
948.0,435.0
949.0,432.0
950.0,442.0
951.0,450.0
952.0,445.0
953.0,452.0
954.0,430.0
955.0,452.0
956.0,443.0
957.0,432.0
958.0,431.0
959.0,435.0
960.0,447.0
961.0,420.0
962.0,420.0
963.0,426.0
964.0,408.0
965.0,418.0
966.0,415.0
967.0,411.0
968.0,438.0
969.0,433.0
970.0,447.0
971.0,438.0
972.0,431.0
973.0,421.0
974.0,427.0
975.0,437.0
976.0,427.0
977.0,438.0
978.0,411.0
979.0,424.0
980.0,431.0
981.0,430.0
982.0,426.0
983.0,421.0
984.0,431.0
985.0,452.0
986.0,449.0
987.0,445.0
988.0,438.0
989.0,432.0
990.0,435.0
991.0,418.0
992.0,434.0
993.0,418.0
994.0,443.0
995.0,430.0
996.0,434.0
997.0,437.0
998.0,439.0
