14-Nov-2014 16:21:46
RngSeed: 1415982106217
DickAnts: false
DistanceWeight: 3.0
Evaporation: 0.5
NumAnts: 40
NumCities: 10
PheromoneAmount: 1.0
PheromoneWeight: 1.0
XSize: 150
YSize: 120

"tick", "Best Path Length", "Avg. Path Length"
1.0, 332.9161308345447, 450.0
2.0, 285.78932321381126, 371.0
3.0, 285.78932321381126, 383.0
4.0, 285.78932321381126, 381.0
5.0, 285.78932321381126, 360.0
6.0, 285.78932321381126, 355.0
7.0, 285.78932321381126, 353.0
8.0, 285.78932321381126, 359.0
9.0, 285.78932321381126, 349.0
10.0, 285.78932321381126, 353.0
11.0, 285.78932321381126, 360.0
12.0, 285.78932321381126, 356.0
13.0, 285.78932321381126, 351.0
14.0, 285.78932321381126, 357.0
15.0, 285.78932321381126, 358.0
16.0, 285.78932321381126, 358.0
17.0, 285.78932321381126, 357.0
18.0, 285.78932321381126, 356.0
19.0, 285.78932321381126, 349.0
20.0, 285.78932321381126, 345.0
21.0, 285.78932321381126, 354.0
22.0, 285.78932321381126, 344.0
23.0, 285.78932321381126, 363.0
24.0, 285.78932321381126, 353.0
25.0, 285.78932321381126, 346.0
26.0, 285.78932321381126, 353.0
27.0, 285.78932321381126, 341.0
28.0, 285.78932321381126, 355.0
29.0, 285.78932321381126, 352.0
30.0, 285.78932321381126, 352.0
31.0, 285.78932321381126, 362.0
32.0, 285.78932321381126, 354.0
33.0, 285.78932321381126, 361.0
34.0, 285.78932321381126, 352.0
35.0, 285.78932321381126, 359.0
36.0, 285.78932321381126, 359.0
37.0, 285.78932321381126, 349.0
38.0, 285.78932321381126, 355.0
39.0, 285.78932321381126, 355.0
40.0, 285.78932321381126, 362.0
41.0, 285.78932321381126, 367.0
42.0, 285.78932321381126, 353.0
43.0, 285.78932321381126, 360.0
44.0, 285.78932321381126, 343.0
45.0, 285.78932321381126, 353.0
46.0, 285.78932321381126, 364.0
47.0, 285.78932321381126, 364.0
48.0, 285.78932321381126, 353.0
49.0, 285.78932321381126, 355.0
50.0, 285.78932321381126, 353.0
51.0, 285.78932321381126, 364.0
52.0, 285.78932321381126, 358.0
53.0, 285.78932321381126, 357.0
54.0, 285.78932321381126, 359.0
55.0, 285.78932321381126, 357.0
56.0, 285.78932321381126, 370.0
57.0, 285.78932321381126, 354.0
58.0, 285.78932321381126, 343.0
59.0, 285.78932321381126, 353.0
60.0, 285.78932321381126, 351.0
61.0, 285.78932321381126, 349.0
62.0, 285.78932321381126, 356.0
63.0, 285.78932321381126, 352.0
64.0, 285.78932321381126, 339.0
65.0, 285.78932321381126, 350.0
66.0, 285.78932321381126, 343.0
67.0, 285.78932321381126, 328.0
68.0, 285.78932321381126, 356.0
69.0, 285.78932321381126, 353.0
70.0, 285.78932321381126, 364.0
71.0, 285.78932321381126, 359.0
72.0, 285.78932321381126, 358.0
73.0, 285.78932321381126, 353.0
74.0, 285.78932321381126, 361.0
75.0, 285.78932321381126, 351.0
76.0, 285.78932321381126, 357.0
77.0, 285.78932321381126, 347.0
78.0, 285.78932321381126, 354.0
79.0, 285.78932321381126, 338.0
80.0, 285.78932321381126, 348.0
81.0, 285.78932321381126, 353.0
82.0, 285.78932321381126, 360.0
83.0, 285.78932321381126, 352.0
84.0, 285.78932321381126, 338.0
85.0, 285.78932321381126, 346.0
86.0, 285.78932321381126, 349.0
87.0, 285.78932321381126, 345.0
88.0, 285.78932321381126, 347.0
89.0, 285.78932321381126, 357.0
90.0, 285.78932321381126, 352.0
91.0, 285.78932321381126, 344.0
92.0, 285.78932321381126, 346.0
93.0, 285.78932321381126, 342.0
94.0, 285.78932321381126, 350.0
95.0, 285.78932321381126, 359.0
96.0, 285.78932321381126, 342.0
97.0, 285.78932321381126, 353.0
98.0, 285.78932321381126, 351.0
99.0, 285.78932321381126, 359.0
100.0, 285.78932321381126, 351.0
101.0, 285.78932321381126, 349.0
102.0, 285.78932321381126, 350.0
103.0, 285.78932321381126, 355.0
104.0, 285.78932321381126, 346.0
105.0, 285.78932321381126, 347.0
106.0, 285.78932321381126, 354.0
107.0, 285.78932321381126, 350.0
108.0, 285.78932321381126, 337.0
109.0, 285.78932321381126, 343.0
110.0, 285.78932321381126, 352.0
111.0, 285.78932321381126, 363.0
112.0, 285.78932321381126, 356.0
113.0, 285.78932321381126, 340.0
114.0, 285.78932321381126, 342.0
115.0, 285.78932321381126, 353.0
116.0, 285.78932321381126, 355.0
117.0, 285.78932321381126, 350.0
118.0, 285.78932321381126, 351.0
119.0, 285.78932321381126, 343.0
120.0, 285.78932321381126, 357.0
121.0, 285.78932321381126, 342.0
122.0, 285.78932321381126, 356.0
123.0, 285.78932321381126, 360.0
124.0, 285.78932321381126, 351.0
125.0, 285.78932321381126, 344.0
126.0, 285.78932321381126, 351.0
127.0, 285.78932321381126, 360.0
128.0, 285.78932321381126, 349.0
129.0, 285.78932321381126, 365.0
130.0, 285.78932321381126, 354.0
131.0, 285.78932321381126, 349.0
132.0, 285.78932321381126, 349.0
133.0, 285.78932321381126, 350.0
134.0, 285.78932321381126, 334.0
135.0, 285.78932321381126, 345.0
136.0, 285.78932321381126, 339.0
137.0, 285.78932321381126, 349.0
138.0, 285.78932321381126, 345.0
139.0, 285.78932321381126, 350.0
140.0, 285.78932321381126, 343.0
141.0, 285.78932321381126, 345.0
142.0, 285.78932321381126, 354.0
143.0, 285.78932321381126, 344.0
144.0, 285.78932321381126, 335.0
145.0, 285.78932321381126, 352.0
146.0, 285.78932321381126, 344.0
147.0, 285.78932321381126, 350.0
148.0, 285.78932321381126, 360.0
149.0, 285.78932321381126, 350.0
150.0, 285.78932321381126, 351.0
151.0, 285.78932321381126, 346.0
152.0, 285.78932321381126, 349.0
153.0, 285.78932321381126, 356.0
154.0, 285.78932321381126, 348.0
155.0, 285.78932321381126, 344.0
156.0, 285.78932321381126, 343.0
157.0, 285.78932321381126, 348.0
158.0, 285.78932321381126, 361.0
159.0, 285.78932321381126, 350.0
160.0, 285.78932321381126, 345.0
161.0, 285.78932321381126, 351.0
162.0, 285.78932321381126, 345.0
163.0, 285.78932321381126, 353.0
164.0, 285.78932321381126, 346.0
165.0, 285.78932321381126, 362.0
166.0, 285.78932321381126, 360.0
167.0, 285.78932321381126, 362.0
168.0, 285.78932321381126, 341.0
169.0, 285.78932321381126, 342.0
170.0, 285.78932321381126, 352.0
171.0, 285.78932321381126, 353.0
172.0, 285.78932321381126, 348.0
173.0, 285.78932321381126, 358.0
174.0, 285.78932321381126, 341.0
175.0, 285.78932321381126, 352.0
176.0, 285.78932321381126, 338.0
177.0, 285.78932321381126, 352.0
178.0, 285.78932321381126, 344.0
179.0, 285.78932321381126, 354.0
180.0, 285.78932321381126, 354.0
181.0, 285.78932321381126, 341.0
182.0, 285.78932321381126, 354.0
183.0, 285.78932321381126, 355.0
184.0, 285.78932321381126, 340.0
185.0, 285.78932321381126, 342.0
186.0, 285.78932321381126, 347.0
187.0, 285.78932321381126, 342.0
188.0, 285.78932321381126, 340.0
189.0, 285.78932321381126, 350.0
190.0, 285.78932321381126, 348.0
191.0, 285.78932321381126, 351.0
192.0, 285.78932321381126, 350.0
193.0, 285.78932321381126, 349.0
194.0, 285.78932321381126, 335.0
195.0, 285.78932321381126, 352.0
196.0, 285.78932321381126, 342.0
197.0, 285.78932321381126, 347.0
198.0, 285.78932321381126, 361.0
199.0, 285.78932321381126, 355.0
200.0, 285.78932321381126, 351.0
201.0, 285.78932321381126, 350.0
202.0, 285.78932321381126, 350.0
203.0, 285.78932321381126, 344.0
204.0, 285.78932321381126, 354.0
205.0, 285.78932321381126, 335.0
206.0, 285.78932321381126, 346.0
207.0, 285.78932321381126, 357.0
208.0, 285.78932321381126, 348.0
209.0, 285.78932321381126, 346.0
210.0, 285.78932321381126, 346.0
211.0, 285.78932321381126, 346.0
212.0, 285.78932321381126, 352.0
213.0, 285.78932321381126, 342.0
214.0, 285.78932321381126, 346.0
215.0, 285.78932321381126, 354.0
216.0, 285.78932321381126, 343.0
217.0, 285.78932321381126, 346.0
218.0, 285.78932321381126, 343.0
219.0, 285.78932321381126, 352.0
220.0, 285.78932321381126, 342.0
221.0, 285.78932321381126, 342.0
222.0, 285.78932321381126, 348.0
223.0, 285.78932321381126, 340.0
224.0, 285.78932321381126, 347.0
225.0, 285.78932321381126, 341.0
226.0, 285.78932321381126, 349.0
227.0, 285.78932321381126, 357.0
228.0, 285.78932321381126, 349.0
229.0, 285.78932321381126, 341.0
230.0, 285.78932321381126, 345.0
231.0, 285.78932321381126, 345.0
232.0, 285.78932321381126, 340.0
233.0, 285.78932321381126, 342.0
234.0, 285.78932321381126, 351.0
235.0, 285.78932321381126, 337.0
236.0, 285.78932321381126, 343.0
237.0, 285.78932321381126, 347.0
238.0, 285.78932321381126, 345.0
239.0, 285.78932321381126, 338.0
240.0, 285.78932321381126, 339.0
241.0, 285.78932321381126, 346.0
242.0, 285.78932321381126, 353.0
243.0, 285.78932321381126, 350.0
244.0, 285.78932321381126, 349.0
245.0, 285.78932321381126, 350.0
246.0, 285.78932321381126, 331.0
247.0, 285.78932321381126, 337.0
248.0, 285.78932321381126, 350.0
249.0, 285.78932321381126, 347.0
250.0, 285.78932321381126, 346.0
251.0, 285.78932321381126, 359.0
252.0, 285.78932321381126, 361.0
253.0, 285.78932321381126, 360.0
254.0, 285.78932321381126, 342.0
255.0, 285.78932321381126, 358.0
256.0, 285.78932321381126, 345.0
257.0, 285.78932321381126, 363.0
258.0, 285.78932321381126, 337.0
259.0, 285.78932321381126, 349.0
260.0, 285.78932321381126, 354.0
261.0, 285.78932321381126, 347.0
262.0, 285.78932321381126, 340.0
263.0, 285.78932321381126, 345.0
264.0, 285.78932321381126, 355.0
265.0, 285.78932321381126, 338.0
266.0, 285.78932321381126, 343.0
267.0, 285.78932321381126, 346.0
268.0, 285.78932321381126, 341.0
269.0, 285.78932321381126, 338.0
270.0, 285.78932321381126, 357.0
271.0, 285.78932321381126, 352.0
272.0, 285.78932321381126, 352.0
273.0, 285.78932321381126, 344.0
274.0, 285.78932321381126, 346.0
275.0, 285.78932321381126, 362.0
276.0, 285.78932321381126, 340.0
277.0, 285.78932321381126, 346.0
278.0, 285.78932321381126, 337.0
279.0, 285.78932321381126, 354.0
280.0, 285.78932321381126, 348.0
281.0, 285.78932321381126, 354.0
282.0, 285.78932321381126, 359.0
283.0, 285.78932321381126, 341.0
284.0, 285.78932321381126, 347.0
285.0, 285.78932321381126, 342.0
286.0, 285.78932321381126, 366.0
287.0, 285.78932321381126, 341.0
288.0, 285.78932321381126, 349.0
289.0, 285.78932321381126, 342.0
290.0, 285.78932321381126, 355.0
291.0, 285.78932321381126, 342.0
292.0, 285.78932321381126, 339.0
293.0, 285.78932321381126, 346.0
294.0, 285.78932321381126, 338.0
295.0, 285.78932321381126, 346.0
296.0, 285.78932321381126, 355.0
297.0, 285.78932321381126, 345.0
298.0, 285.78932321381126, 349.0
299.0, 285.78932321381126, 342.0
300.0, 285.78932321381126, 339.0
301.0, 285.78932321381126, 351.0
302.0, 285.78932321381126, 347.0
303.0, 285.78932321381126, 338.0
304.0, 285.78932321381126, 348.0
305.0, 285.78932321381126, 354.0
306.0, 285.78932321381126, 345.0
307.0, 285.78932321381126, 348.0
308.0, 285.78932321381126, 342.0
309.0, 285.78932321381126, 337.0
310.0, 285.78932321381126, 341.0
311.0, 285.78932321381126, 336.0
312.0, 285.78932321381126, 344.0
313.0, 285.78932321381126, 331.0
314.0, 285.78932321381126, 344.0
315.0, 285.78932321381126, 341.0
316.0, 285.78932321381126, 348.0
317.0, 285.78932321381126, 340.0
318.0, 285.78932321381126, 345.0
319.0, 285.78932321381126, 337.0
320.0, 285.78932321381126, 346.0
321.0, 285.78932321381126, 339.0
322.0, 285.78932321381126, 353.0
323.0, 285.78932321381126, 342.0
324.0, 285.78932321381126, 354.0
325.0, 285.78932321381126, 349.0
326.0, 285.78932321381126, 356.0
327.0, 285.78932321381126, 347.0
328.0, 285.78932321381126, 345.0
329.0, 285.78932321381126, 347.0
330.0, 285.78932321381126, 342.0
331.0, 285.78932321381126, 339.0
332.0, 285.78932321381126, 357.0
333.0, 285.78932321381126, 353.0
334.0, 285.78932321381126, 349.0
335.0, 285.78932321381126, 347.0
336.0, 285.78932321381126, 342.0
337.0, 285.78932321381126, 338.0
338.0, 285.78932321381126, 341.0
339.0, 285.78932321381126, 344.0
340.0, 285.78932321381126, 349.0
341.0, 285.78932321381126, 352.0
342.0, 285.78932321381126, 350.0
343.0, 285.78932321381126, 335.0
344.0, 285.78932321381126, 359.0
345.0, 285.78932321381126, 353.0
346.0, 285.78932321381126, 338.0
347.0, 285.78932321381126, 346.0
348.0, 285.78932321381126, 341.0
349.0, 285.78932321381126, 349.0
350.0, 285.78932321381126, 343.0
351.0, 285.78932321381126, 344.0
352.0, 285.78932321381126, 341.0
353.0, 285.78932321381126, 350.0
354.0, 285.78932321381126, 354.0
355.0, 285.78932321381126, 350.0
356.0, 285.78932321381126, 338.0
357.0, 285.78932321381126, 349.0
358.0, 285.78932321381126, 347.0
359.0, 285.78932321381126, 339.0
360.0, 285.78932321381126, 345.0
361.0, 285.78932321381126, 349.0
362.0, 285.78932321381126, 356.0
363.0, 285.78932321381126, 351.0
364.0, 285.78932321381126, 346.0
365.0, 285.78932321381126, 340.0
366.0, 285.78932321381126, 355.0
367.0, 285.78932321381126, 368.0
368.0, 285.78932321381126, 346.0
369.0, 285.78932321381126, 361.0
370.0, 285.78932321381126, 344.0
371.0, 285.78932321381126, 351.0
372.0, 285.78932321381126, 353.0
373.0, 285.78932321381126, 336.0
374.0, 285.78932321381126, 355.0
375.0, 285.78932321381126, 355.0
376.0, 285.78932321381126, 354.0
377.0, 285.78932321381126, 356.0
378.0, 285.78932321381126, 335.0
379.0, 285.78932321381126, 351.0
380.0, 285.78932321381126, 335.0
381.0, 285.78932321381126, 340.0
382.0, 285.78932321381126, 359.0
383.0, 285.78932321381126, 345.0
384.0, 285.78932321381126, 341.0
385.0, 285.78932321381126, 343.0
386.0, 285.78932321381126, 338.0
387.0, 285.78932321381126, 352.0
388.0, 285.78932321381126, 346.0
389.0, 285.78932321381126, 341.0
390.0, 285.78932321381126, 340.0
391.0, 285.78932321381126, 344.0
392.0, 285.78932321381126, 345.0
393.0, 285.78932321381126, 350.0
394.0, 285.78932321381126, 350.0
395.0, 285.78932321381126, 350.0
396.0, 285.78932321381126, 355.0
397.0, 285.78932321381126, 342.0
398.0, 285.78932321381126, 350.0
399.0, 285.78932321381126, 353.0
400.0, 285.78932321381126, 352.0
401.0, 285.78932321381126, 353.0
402.0, 285.78932321381126, 357.0
403.0, 285.78932321381126, 347.0
404.0, 285.78932321381126, 348.0
405.0, 285.78932321381126, 361.0
406.0, 285.78932321381126, 351.0
407.0, 285.78932321381126, 354.0
408.0, 285.78932321381126, 353.0
409.0, 285.78932321381126, 350.0
410.0, 285.78932321381126, 350.0
411.0, 285.78932321381126, 338.0
412.0, 285.78932321381126, 341.0
413.0, 285.78932321381126, 358.0
414.0, 285.78932321381126, 348.0
415.0, 285.78932321381126, 347.0
416.0, 285.78932321381126, 351.0
417.0, 285.78932321381126, 336.0
418.0, 285.78932321381126, 346.0
419.0, 285.78932321381126, 355.0
420.0, 285.78932321381126, 343.0
421.0, 285.78932321381126, 346.0
422.0, 285.78932321381126, 337.0
423.0, 285.78932321381126, 347.0
424.0, 285.78932321381126, 350.0
425.0, 285.78932321381126, 339.0
426.0, 285.78932321381126, 348.0
427.0, 285.78932321381126, 352.0
428.0, 285.78932321381126, 350.0
429.0, 285.78932321381126, 339.0
430.0, 285.78932321381126, 341.0
431.0, 285.78932321381126, 346.0
432.0, 285.78932321381126, 346.0
433.0, 285.78932321381126, 346.0
434.0, 285.78932321381126, 339.0
435.0, 285.78932321381126, 355.0
436.0, 285.78932321381126, 343.0
437.0, 285.78932321381126, 358.0
438.0, 285.78932321381126, 351.0
439.0, 285.78932321381126, 356.0
440.0, 285.78932321381126, 321.0
441.0, 285.78932321381126, 344.0
442.0, 285.78932321381126, 348.0
443.0, 285.78932321381126, 342.0
444.0, 285.78932321381126, 346.0
445.0, 285.78932321381126, 346.0
446.0, 285.78932321381126, 348.0
447.0, 285.78932321381126, 355.0
448.0, 285.78932321381126, 351.0
449.0, 285.78932321381126, 349.0
450.0, 285.78932321381126, 347.0
451.0, 285.78932321381126, 345.0
452.0, 285.78932321381126, 351.0
453.0, 285.78932321381126, 354.0
454.0, 285.78932321381126, 341.0
455.0, 285.78932321381126, 339.0
456.0, 285.78932321381126, 352.0
457.0, 285.78932321381126, 341.0
458.0, 285.78932321381126, 349.0
459.0, 285.78932321381126, 346.0
460.0, 285.78932321381126, 355.0
461.0, 285.78932321381126, 363.0
462.0, 285.78932321381126, 344.0
463.0, 285.78932321381126, 348.0
464.0, 285.78932321381126, 353.0
465.0, 285.78932321381126, 354.0
466.0, 285.78932321381126, 347.0
467.0, 285.78932321381126, 353.0
468.0, 285.78932321381126, 341.0
469.0, 285.78932321381126, 364.0
470.0, 285.78932321381126, 353.0
471.0, 285.78932321381126, 336.0
472.0, 285.78932321381126, 356.0
473.0, 285.78932321381126, 340.0
474.0, 285.78932321381126, 339.0
475.0, 285.78932321381126, 356.0
476.0, 285.78932321381126, 354.0
477.0, 285.78932321381126, 352.0
478.0, 285.78932321381126, 351.0
479.0, 285.78932321381126, 347.0
480.0, 285.78932321381126, 357.0
481.0, 285.78932321381126, 356.0
482.0, 285.78932321381126, 344.0
483.0, 285.78932321381126, 351.0
484.0, 285.78932321381126, 346.0
485.0, 285.78932321381126, 354.0
486.0, 285.78932321381126, 347.0
487.0, 285.78932321381126, 350.0
488.0, 285.78932321381126, 346.0
489.0, 285.78932321381126, 338.0
490.0, 285.78932321381126, 346.0
491.0, 285.78932321381126, 359.0
492.0, 285.78932321381126, 339.0
493.0, 285.78932321381126, 348.0
494.0, 285.78932321381126, 343.0
495.0, 285.78932321381126, 337.0
496.0, 285.78932321381126, 351.0
497.0, 285.78932321381126, 353.0
498.0, 285.78932321381126, 349.0
499.0, 285.78932321381126, 347.0
500.0, 285.78932321381126, 353.0
501.0, 285.78932321381126, 354.0
502.0, 285.78932321381126, 344.0
503.0, 285.78932321381126, 349.0
504.0, 285.78932321381126, 352.0
505.0, 285.78932321381126, 342.0
506.0, 285.78932321381126, 344.0
507.0, 285.78932321381126, 342.0
508.0, 285.78932321381126, 356.0
509.0, 285.78932321381126, 341.0
510.0, 285.78932321381126, 353.0
511.0, 285.78932321381126, 348.0
512.0, 285.78932321381126, 342.0
513.0, 285.78932321381126, 341.0
514.0, 285.78932321381126, 345.0
515.0, 285.78932321381126, 335.0
516.0, 285.78932321381126, 343.0
517.0, 285.78932321381126, 340.0
518.0, 285.78932321381126, 349.0
519.0, 285.78932321381126, 349.0
520.0, 285.78932321381126, 349.0
521.0, 285.78932321381126, 339.0
522.0, 285.78932321381126, 351.0
523.0, 285.78932321381126, 343.0
524.0, 285.78932321381126, 354.0
525.0, 285.78932321381126, 355.0
526.0, 285.78932321381126, 354.0
527.0, 285.78932321381126, 350.0
528.0, 285.78932321381126, 357.0
529.0, 285.78932321381126, 330.0
530.0, 285.78932321381126, 346.0
531.0, 285.78932321381126, 343.0
532.0, 285.78932321381126, 334.0
533.0, 285.78932321381126, 340.0
534.0, 285.78932321381126, 332.0
535.0, 285.78932321381126, 342.0
536.0, 285.78932321381126, 345.0
537.0, 285.78932321381126, 340.0
538.0, 285.78932321381126, 331.0
539.0, 285.78932321381126, 352.0
540.0, 285.78932321381126, 333.0
541.0, 285.78932321381126, 344.0
542.0, 285.78932321381126, 346.0
543.0, 285.78932321381126, 343.0
544.0, 285.78932321381126, 350.0
545.0, 285.78932321381126, 339.0
546.0, 285.78932321381126, 343.0
547.0, 285.78932321381126, 353.0
548.0, 285.78932321381126, 347.0
549.0, 285.78932321381126, 341.0
550.0, 285.78932321381126, 338.0
551.0, 285.78932321381126, 350.0
552.0, 285.78932321381126, 353.0
553.0, 285.78932321381126, 353.0
554.0, 285.78932321381126, 370.0
555.0, 285.78932321381126, 341.0
556.0, 285.78932321381126, 348.0
557.0, 285.78932321381126, 340.0
558.0, 285.78932321381126, 348.0
559.0, 285.78932321381126, 341.0
560.0, 285.78932321381126, 355.0
561.0, 285.78932321381126, 354.0
562.0, 285.78932321381126, 347.0
563.0, 285.78932321381126, 358.0
564.0, 285.78932321381126, 348.0
565.0, 285.78932321381126, 340.0
566.0, 285.78932321381126, 348.0
567.0, 285.78932321381126, 350.0
568.0, 285.78932321381126, 350.0
569.0, 285.78932321381126, 350.0
570.0, 285.78932321381126, 350.0
571.0, 285.78932321381126, 355.0
572.0, 285.78932321381126, 360.0
573.0, 285.78932321381126, 334.0
574.0, 285.78932321381126, 347.0
575.0, 285.78932321381126, 346.0
576.0, 285.78932321381126, 355.0
577.0, 285.78932321381126, 348.0
578.0, 285.78932321381126, 349.0
579.0, 285.78932321381126, 349.0
580.0, 285.78932321381126, 346.0
581.0, 285.78932321381126, 357.0
582.0, 285.78932321381126, 353.0
583.0, 285.78932321381126, 358.0
584.0, 285.78932321381126, 343.0
585.0, 285.78932321381126, 357.0
586.0, 285.78932321381126, 344.0
587.0, 285.78932321381126, 345.0
588.0, 285.78932321381126, 358.0
589.0, 285.78932321381126, 359.0
590.0, 285.78932321381126, 352.0
591.0, 285.78932321381126, 347.0
592.0, 285.78932321381126, 351.0
593.0, 285.78932321381126, 343.0
594.0, 285.78932321381126, 344.0
595.0, 285.78932321381126, 341.0
596.0, 285.78932321381126, 346.0
597.0, 285.78932321381126, 341.0
598.0, 285.78932321381126, 347.0
599.0, 285.78932321381126, 350.0
600.0, 285.78932321381126, 344.0
601.0, 285.78932321381126, 337.0
602.0, 285.78932321381126, 354.0
603.0, 285.78932321381126, 354.0
604.0, 285.78932321381126, 341.0
605.0, 285.78932321381126, 352.0
606.0, 285.78932321381126, 348.0
607.0, 285.78932321381126, 357.0
608.0, 285.78932321381126, 350.0
609.0, 285.78932321381126, 354.0
610.0, 285.78932321381126, 342.0
611.0, 285.78932321381126, 343.0
612.0, 285.78932321381126, 347.0
613.0, 285.78932321381126, 342.0
614.0, 285.78932321381126, 340.0
615.0, 285.78932321381126, 344.0
616.0, 285.78932321381126, 360.0
617.0, 285.78932321381126, 347.0
618.0, 285.78932321381126, 351.0
619.0, 285.78932321381126, 338.0
620.0, 285.78932321381126, 349.0
621.0, 285.78932321381126, 341.0
622.0, 285.78932321381126, 351.0
623.0, 285.78932321381126, 345.0
624.0, 285.78932321381126, 345.0
625.0, 285.78932321381126, 351.0
626.0, 285.78932321381126, 344.0
627.0, 285.78932321381126, 346.0
628.0, 285.78932321381126, 353.0
629.0, 285.78932321381126, 341.0
630.0, 285.78932321381126, 353.0
631.0, 285.78932321381126, 351.0
632.0, 285.78932321381126, 347.0
633.0, 285.78932321381126, 361.0
634.0, 285.78932321381126, 347.0
635.0, 285.78932321381126, 340.0
636.0, 285.78932321381126, 343.0
637.0, 285.78932321381126, 352.0
638.0, 285.78932321381126, 341.0
639.0, 285.78932321381126, 346.0
640.0, 285.78932321381126, 350.0
641.0, 285.78932321381126, 343.0
642.0, 285.78932321381126, 343.0
643.0, 285.78932321381126, 344.0
644.0, 285.78932321381126, 349.0
645.0, 285.78932321381126, 346.0
646.0, 285.78932321381126, 334.0
647.0, 285.78932321381126, 341.0
648.0, 285.78932321381126, 346.0
