Timestamp: 14-Nov-2014 22:56:44
DelayedPheromone: false
DistanceWeight: 3.0
Evaporation: 0.5
NumAnts: 100
NumCities: 50
PheromoneAmount: 1.0
PheromoneWeight: 1.0
XSize: 150
YSize: 120


"tick","Avg. Path Lengh"
1.0,1335.0
2.0,1009.0
3.0,967.0
4.0,944.0
5.0,946.0
6.0,953.0
7.0,934.0
8.0,936.0
9.0,941.0
10.0,947.0
11.0,939.0
12.0,939.0
13.0,945.0
14.0,935.0
15.0,942.0
16.0,929.0
17.0,941.0
18.0,944.0
19.0,941.0
20.0,944.0
21.0,929.0
22.0,928.0
23.0,921.0
24.0,935.0
25.0,934.0
26.0,949.0
27.0,942.0
28.0,939.0
29.0,936.0
30.0,927.0
31.0,928.0
32.0,932.0
33.0,936.0
34.0,931.0
35.0,931.0
36.0,938.0
37.0,939.0
38.0,939.0
39.0,928.0
40.0,943.0
41.0,937.0
42.0,935.0
43.0,933.0
44.0,940.0
45.0,932.0
46.0,934.0
47.0,932.0
48.0,941.0
49.0,945.0
50.0,936.0
51.0,934.0
52.0,925.0
53.0,940.0
54.0,928.0
55.0,931.0
56.0,929.0
57.0,929.0
58.0,931.0
59.0,934.0
60.0,911.0
61.0,936.0
62.0,934.0
63.0,920.0
64.0,929.0
65.0,924.0
66.0,920.0
67.0,921.0
68.0,933.0
69.0,923.0
70.0,929.0
71.0,930.0
72.0,945.0
73.0,938.0
74.0,940.0
75.0,950.0
76.0,922.0
77.0,919.0
78.0,928.0
79.0,929.0
80.0,919.0
81.0,926.0
82.0,934.0
83.0,928.0
84.0,931.0
85.0,933.0
86.0,924.0
87.0,933.0
88.0,926.0
89.0,921.0
90.0,931.0
91.0,926.0
92.0,932.0
93.0,937.0
94.0,927.0
95.0,929.0
96.0,919.0
97.0,924.0
98.0,921.0
99.0,933.0
100.0,933.0
101.0,934.0
102.0,931.0
103.0,929.0
104.0,924.0
105.0,920.0
106.0,914.0
107.0,924.0
108.0,916.0
109.0,918.0
110.0,915.0
111.0,926.0
112.0,918.0
113.0,917.0
114.0,915.0
115.0,930.0
116.0,920.0
117.0,941.0
118.0,928.0
119.0,925.0
120.0,927.0
121.0,925.0
122.0,921.0
123.0,927.0
124.0,927.0
125.0,918.0
126.0,931.0
127.0,917.0
128.0,923.0
129.0,920.0
130.0,924.0
131.0,929.0
132.0,924.0
133.0,926.0
134.0,934.0
135.0,924.0
136.0,926.0
137.0,929.0
138.0,941.0
139.0,930.0
140.0,920.0
141.0,924.0
142.0,925.0
143.0,924.0
144.0,917.0
145.0,909.0
146.0,921.0
147.0,916.0
148.0,917.0
149.0,932.0
150.0,925.0
151.0,920.0
152.0,931.0
153.0,919.0
154.0,916.0
155.0,911.0
156.0,911.0
157.0,918.0
158.0,941.0
159.0,929.0
160.0,924.0
161.0,915.0
162.0,938.0
163.0,940.0
164.0,930.0
165.0,918.0
166.0,912.0
167.0,934.0
168.0,942.0
169.0,918.0
170.0,933.0
171.0,926.0
172.0,916.0
173.0,924.0
174.0,932.0
175.0,920.0
176.0,926.0
177.0,931.0
178.0,928.0
179.0,934.0
180.0,942.0
181.0,942.0
182.0,929.0
183.0,937.0
184.0,934.0
185.0,933.0
186.0,938.0
187.0,938.0
188.0,931.0
189.0,929.0
190.0,939.0
191.0,928.0
192.0,932.0
193.0,926.0
194.0,923.0
195.0,923.0
196.0,920.0
197.0,939.0
198.0,945.0
199.0,925.0
200.0,955.0
201.0,944.0
202.0,955.0
203.0,948.0
204.0,939.0
205.0,941.0
206.0,943.0
207.0,943.0
208.0,941.0
209.0,938.0
210.0,934.0
211.0,936.0
212.0,942.0
213.0,940.0
214.0,945.0
215.0,956.0
216.0,935.0
217.0,925.0
218.0,941.0
219.0,941.0
220.0,960.0
221.0,938.0
222.0,950.0
223.0,926.0
224.0,932.0
225.0,950.0
226.0,939.0
227.0,942.0
228.0,929.0
229.0,936.0
230.0,928.0
231.0,921.0
232.0,949.0
233.0,948.0
234.0,944.0
235.0,948.0
236.0,943.0
237.0,941.0
238.0,951.0
239.0,932.0
240.0,933.0
241.0,933.0
242.0,940.0
243.0,947.0
244.0,946.0
245.0,948.0
246.0,937.0
247.0,947.0
248.0,947.0
249.0,947.0
250.0,935.0
251.0,935.0
252.0,932.0
253.0,943.0
254.0,933.0
255.0,943.0
256.0,941.0
257.0,932.0
258.0,943.0
259.0,941.0
260.0,936.0
261.0,940.0
262.0,935.0
263.0,931.0
264.0,940.0
265.0,952.0
266.0,934.0
267.0,935.0
268.0,941.0
269.0,938.0
270.0,941.0
271.0,939.0
272.0,938.0
273.0,936.0
274.0,930.0
275.0,932.0
276.0,921.0
277.0,932.0
278.0,937.0
279.0,929.0
280.0,931.0
281.0,931.0
282.0,928.0
283.0,917.0
284.0,930.0
285.0,928.0
286.0,944.0
287.0,933.0
288.0,943.0
289.0,922.0
290.0,937.0
291.0,935.0
292.0,955.0
293.0,936.0
294.0,915.0
295.0,921.0
296.0,919.0
297.0,927.0
298.0,920.0
299.0,925.0
300.0,923.0
301.0,923.0
302.0,936.0
303.0,929.0
304.0,925.0
305.0,930.0
306.0,935.0
307.0,935.0
308.0,931.0
309.0,942.0
310.0,936.0
311.0,931.0
312.0,922.0
313.0,920.0
314.0,919.0
315.0,939.0
316.0,929.0
317.0,928.0
318.0,921.0
319.0,918.0
320.0,944.0
321.0,923.0
322.0,922.0
323.0,919.0
324.0,928.0
325.0,930.0
326.0,921.0
327.0,914.0
328.0,917.0
329.0,927.0
330.0,931.0
331.0,924.0
332.0,927.0
333.0,933.0
334.0,925.0
335.0,914.0
336.0,931.0
337.0,927.0
338.0,928.0
339.0,928.0
340.0,922.0
341.0,919.0
342.0,940.0
343.0,929.0
344.0,923.0
345.0,925.0
346.0,942.0
347.0,934.0
348.0,932.0
349.0,931.0
350.0,926.0
351.0,931.0
352.0,910.0
353.0,921.0
354.0,922.0
355.0,917.0
356.0,928.0
357.0,913.0
358.0,900.0
359.0,922.0
360.0,912.0
361.0,916.0
362.0,919.0
363.0,915.0
364.0,908.0
365.0,904.0
366.0,915.0
367.0,890.0
368.0,903.0
369.0,909.0
370.0,908.0
371.0,912.0
372.0,914.0
373.0,920.0
374.0,913.0
375.0,909.0
376.0,919.0
377.0,924.0
378.0,925.0
379.0,926.0
380.0,927.0
381.0,916.0
382.0,917.0
383.0,914.0
384.0,927.0
385.0,924.0
386.0,923.0
387.0,916.0
388.0,924.0
389.0,929.0
390.0,917.0
391.0,920.0
392.0,924.0
393.0,934.0
394.0,930.0
395.0,919.0
396.0,930.0
397.0,924.0
398.0,899.0
399.0,907.0
400.0,921.0
401.0,912.0
402.0,912.0
403.0,917.0
404.0,923.0
405.0,930.0
406.0,913.0
407.0,910.0
408.0,923.0
409.0,915.0
410.0,916.0
411.0,919.0
412.0,918.0
413.0,928.0
414.0,930.0
415.0,931.0
416.0,928.0
417.0,915.0
418.0,930.0
419.0,931.0
420.0,920.0
421.0,935.0
422.0,924.0
423.0,924.0
424.0,929.0
425.0,915.0
426.0,917.0
427.0,928.0
428.0,917.0
429.0,928.0
430.0,924.0
431.0,930.0
432.0,923.0
433.0,924.0
434.0,934.0
435.0,929.0
436.0,914.0
437.0,920.0
438.0,907.0
439.0,933.0
440.0,930.0
441.0,926.0
442.0,928.0
443.0,931.0
444.0,925.0
445.0,917.0
446.0,922.0
447.0,930.0
