Timestamp: 13-Nov-2014 20:05:14
DistanceWeight: 3.0
Evaporation: 0.5
NumAnts: 40
NumCities: 20
PheromoneAmount: 1.0
PheromoneWeight: 1.0
XSize: 150
YSize: 150


"tick","Avg. Path Lengh"
1.0,667.0
2.0,672.0
3.0,664.0
4.0,666.0
5.0,680.0
6.0,670.0
7.0,665.0
8.0,663.0
9.0,658.0
10.0,666.0
11.0,682.0
12.0,659.0
13.0,675.0
14.0,661.0
15.0,664.0
16.0,665.0
17.0,664.0
18.0,676.0
19.0,660.0
20.0,665.0
21.0,666.0
22.0,667.0
23.0,672.0
24.0,671.0
25.0,671.0
26.0,677.0
27.0,660.0
28.0,668.0
29.0,666.0
30.0,674.0
31.0,664.0
32.0,667.0
33.0,653.0
34.0,665.0
35.0,677.0
36.0,660.0
37.0,647.0
38.0,674.0
39.0,662.0
40.0,663.0
41.0,659.0
42.0,663.0
43.0,654.0
44.0,668.0
45.0,654.0
46.0,683.0
47.0,666.0
48.0,669.0
49.0,659.0
50.0,676.0
51.0,672.0
52.0,678.0
53.0,665.0
54.0,660.0
55.0,664.0
56.0,647.0
57.0,664.0
58.0,662.0
59.0,662.0
60.0,665.0
61.0,661.0
62.0,675.0
63.0,684.0
64.0,661.0
65.0,670.0
66.0,655.0
67.0,676.0
68.0,659.0
69.0,675.0
70.0,650.0
71.0,670.0
72.0,671.0
73.0,662.0
74.0,681.0
75.0,674.0
76.0,665.0
77.0,656.0
78.0,669.0
79.0,664.0
80.0,675.0
81.0,665.0
82.0,654.0
83.0,660.0
84.0,671.0
85.0,669.0
86.0,655.0
87.0,662.0
88.0,678.0
89.0,668.0
90.0,661.0
91.0,655.0
92.0,671.0
93.0,670.0
94.0,660.0
95.0,672.0
96.0,667.0
97.0,656.0
98.0,657.0
99.0,665.0
100.0,667.0
101.0,660.0
102.0,666.0
103.0,685.0
104.0,671.0
105.0,664.0
106.0,654.0
107.0,666.0
108.0,662.0
109.0,675.0
110.0,666.0
111.0,657.0
112.0,671.0
113.0,659.0
114.0,668.0
115.0,674.0
116.0,684.0
117.0,647.0
118.0,660.0
119.0,683.0
120.0,652.0
121.0,658.0
122.0,645.0
123.0,679.0
124.0,670.0
125.0,648.0
126.0,677.0
127.0,663.0
128.0,654.0
129.0,650.0
130.0,669.0
131.0,671.0
132.0,673.0
133.0,665.0
134.0,661.0
135.0,660.0
136.0,662.0
137.0,667.0
138.0,664.0
139.0,675.0
140.0,658.0
141.0,673.0
142.0,666.0
143.0,678.0
144.0,658.0
145.0,663.0
146.0,669.0
147.0,659.0
148.0,673.0
149.0,667.0
150.0,668.0
151.0,664.0
152.0,659.0
153.0,666.0
154.0,672.0
155.0,663.0
156.0,669.0
157.0,675.0
158.0,662.0
159.0,664.0
160.0,674.0
161.0,668.0
162.0,674.0
163.0,659.0
164.0,660.0
165.0,667.0
166.0,653.0
167.0,665.0
168.0,661.0
169.0,670.0
170.0,674.0
171.0,668.0
172.0,664.0
173.0,664.0
174.0,673.0
175.0,671.0
176.0,676.0
177.0,669.0
178.0,661.0
179.0,663.0
180.0,671.0
181.0,663.0
182.0,650.0
183.0,661.0
184.0,672.0
185.0,659.0
186.0,676.0
187.0,672.0
188.0,666.0
189.0,672.0
190.0,665.0
191.0,664.0
192.0,668.0
193.0,658.0
194.0,673.0
195.0,678.0
196.0,652.0
197.0,650.0
198.0,672.0
199.0,673.0
200.0,658.0
201.0,661.0
202.0,667.0
203.0,672.0
204.0,667.0
205.0,661.0
206.0,666.0
207.0,660.0
208.0,674.0
209.0,672.0
210.0,670.0
211.0,669.0
212.0,676.0
213.0,672.0
214.0,678.0
215.0,673.0
216.0,670.0
217.0,662.0
218.0,667.0
219.0,650.0
220.0,669.0
221.0,666.0
222.0,674.0
223.0,665.0
224.0,661.0
225.0,662.0
226.0,668.0
227.0,663.0
228.0,658.0
229.0,668.0
230.0,658.0
231.0,676.0
232.0,672.0
233.0,664.0
234.0,671.0
235.0,675.0
236.0,658.0
237.0,670.0
238.0,664.0
239.0,663.0
240.0,653.0
241.0,654.0
242.0,678.0
243.0,664.0
244.0,675.0
245.0,669.0
246.0,660.0
247.0,659.0
248.0,666.0
249.0,674.0
250.0,665.0
251.0,670.0
252.0,663.0
253.0,667.0
254.0,674.0
255.0,669.0
256.0,669.0
257.0,663.0
258.0,671.0
259.0,675.0
260.0,667.0
261.0,665.0
262.0,668.0
263.0,659.0
264.0,666.0
265.0,664.0
266.0,651.0
267.0,678.0
268.0,661.0
269.0,660.0
270.0,664.0
271.0,678.0
272.0,671.0
273.0,675.0
274.0,666.0
275.0,668.0
276.0,670.0
277.0,665.0
278.0,653.0
279.0,658.0
280.0,665.0
281.0,662.0
282.0,682.0
283.0,667.0
284.0,663.0
285.0,683.0
286.0,655.0
287.0,670.0
288.0,663.0
289.0,659.0
290.0,653.0
291.0,658.0
292.0,670.0
293.0,657.0
294.0,661.0
295.0,652.0
296.0,667.0
297.0,655.0
298.0,671.0
299.0,675.0
300.0,675.0
301.0,657.0
302.0,657.0
303.0,656.0
304.0,674.0
305.0,672.0
306.0,680.0
307.0,655.0
308.0,659.0
309.0,668.0
310.0,649.0
311.0,658.0
312.0,670.0
313.0,673.0
314.0,664.0
315.0,655.0
316.0,657.0
317.0,670.0
318.0,668.0
319.0,665.0
320.0,672.0
321.0,663.0
322.0,663.0
323.0,665.0
324.0,667.0
325.0,670.0
326.0,667.0
327.0,676.0
328.0,664.0
