Timestamp: 14-Nov-2014 13:50:18
DistanceWeight: 3.0
Evaporation: 0.5
NumAnts: 400
NumCities: 20
PheromoneAmount: 1.0
PheromoneWeight: 1.0
XSize: 150
YSize: 120


"tick","Avg. Path Lengh"
1.0,750.0
2.0,633.0
3.0,613.0
4.0,609.0
5.0,605.0
6.0,604.0
7.0,600.0
8.0,600.0
9.0,601.0
10.0,601.0
11.0,599.0
12.0,604.0
13.0,595.0
14.0,598.0
15.0,603.0
16.0,601.0
17.0,600.0
18.0,599.0
19.0,597.0
20.0,602.0
21.0,607.0
22.0,596.0
23.0,596.0
24.0,598.0
25.0,595.0
26.0,597.0
27.0,607.0
28.0,599.0
29.0,600.0
30.0,606.0
31.0,598.0
32.0,605.0
33.0,601.0
34.0,604.0
35.0,595.0
36.0,593.0
37.0,601.0
38.0,607.0
39.0,600.0
40.0,610.0
41.0,604.0
42.0,608.0
43.0,606.0
44.0,604.0
45.0,607.0
46.0,600.0
47.0,601.0
48.0,599.0
49.0,604.0
50.0,607.0
51.0,601.0
52.0,607.0
53.0,602.0
54.0,604.0
55.0,601.0
56.0,601.0
57.0,602.0
58.0,600.0
59.0,604.0
60.0,599.0
61.0,602.0
62.0,602.0
63.0,603.0
64.0,597.0
65.0,604.0
66.0,601.0
67.0,599.0
68.0,598.0
69.0,595.0
70.0,604.0
71.0,600.0
72.0,603.0
73.0,596.0
74.0,603.0
75.0,599.0
76.0,601.0
77.0,601.0
78.0,604.0
79.0,603.0
80.0,599.0
81.0,602.0
82.0,600.0
83.0,601.0
84.0,604.0
85.0,602.0
86.0,599.0
87.0,604.0
88.0,603.0
89.0,604.0
90.0,599.0
91.0,603.0
92.0,603.0
93.0,602.0
94.0,599.0
95.0,605.0
96.0,601.0
97.0,604.0
98.0,605.0
99.0,603.0
100.0,601.0
101.0,605.0
102.0,605.0
103.0,609.0
104.0,599.0
105.0,607.0
106.0,605.0
107.0,607.0
108.0,604.0
109.0,604.0
110.0,600.0
111.0,601.0
112.0,601.0
113.0,604.0
114.0,605.0
115.0,602.0
116.0,599.0
117.0,605.0
118.0,602.0
119.0,605.0
120.0,607.0
121.0,605.0
122.0,600.0
123.0,603.0
124.0,602.0
125.0,598.0
126.0,602.0
127.0,603.0
128.0,600.0
129.0,598.0
130.0,596.0
131.0,603.0
132.0,603.0
133.0,598.0
134.0,599.0
135.0,596.0
136.0,598.0
137.0,601.0
138.0,597.0
139.0,604.0
140.0,599.0
141.0,603.0
142.0,601.0
143.0,601.0
144.0,599.0
145.0,601.0
146.0,603.0
147.0,599.0
148.0,602.0
149.0,602.0
150.0,604.0
151.0,605.0
152.0,602.0
153.0,593.0
154.0,597.0
155.0,604.0
156.0,602.0
157.0,598.0
158.0,606.0
159.0,604.0
160.0,606.0
161.0,600.0
162.0,601.0
163.0,601.0
164.0,600.0
165.0,599.0
166.0,594.0
167.0,597.0
168.0,598.0
169.0,600.0
170.0,598.0
171.0,602.0
172.0,598.0
173.0,601.0
174.0,603.0
175.0,603.0
176.0,602.0
177.0,601.0
178.0,604.0
179.0,603.0
180.0,603.0
181.0,598.0
182.0,601.0
183.0,602.0
184.0,603.0
185.0,597.0
186.0,602.0
187.0,596.0
188.0,603.0
189.0,599.0
190.0,599.0
191.0,599.0
192.0,600.0
193.0,600.0
194.0,598.0
195.0,599.0
196.0,604.0
197.0,596.0
198.0,599.0
199.0,596.0
200.0,597.0
201.0,599.0
202.0,596.0
203.0,596.0
204.0,602.0
205.0,601.0
206.0,599.0
207.0,599.0
208.0,592.0
209.0,597.0
210.0,597.0
211.0,596.0
212.0,600.0
213.0,597.0
214.0,596.0
215.0,596.0
216.0,596.0
217.0,600.0
218.0,600.0
219.0,595.0
220.0,599.0
221.0,602.0
222.0,601.0
223.0,599.0
224.0,608.0
225.0,599.0
226.0,604.0
227.0,597.0
228.0,599.0
229.0,601.0
230.0,601.0
231.0,605.0
232.0,607.0
233.0,600.0
234.0,601.0
235.0,602.0
236.0,606.0
237.0,604.0
