14-Nov-2014 22:55:10
RngSeed: 1416005709421
DelayedPheromone: false
DistanceWeight: 3.0
Evaporation: 0.5
NumAnts: 40
NumCities: 10
PheromoneAmount: 1.0
PheromoneWeight: 1.0
XSize: 150
YSize: 120

"tick", "Best Path Length", "Avg. Path Length"
1.0, 931.850688724427, 1277.0
2.0, 857.7419372586571, 973.0
3.0, 847.1627485894758, 965.0
4.0, 779.0109346143249, 964.0
5.0, 779.0109346143249, 972.0
6.0, 779.0109346143249, 958.0
7.0, 779.0109346143249, 955.0
8.0, 779.0109346143249, 920.0
9.0, 779.0109346143249, 972.0
10.0, 779.0109346143249, 946.0
11.0, 779.0109346143249, 928.0
12.0, 779.0109346143249, 962.0
13.0, 779.0109346143249, 956.0
14.0, 779.0109346143249, 948.0
15.0, 779.0109346143249, 946.0
16.0, 779.0109346143249, 932.0
17.0, 779.0109346143249, 956.0
18.0, 779.0109346143249, 935.0
19.0, 779.0109346143249, 942.0
20.0, 779.0109346143249, 950.0
21.0, 779.0109346143249, 942.0
22.0, 779.0109346143249, 940.0
23.0, 779.0109346143249, 932.0
24.0, 779.0109346143249, 969.0
25.0, 779.0109346143249, 965.0
26.0, 779.0109346143249, 939.0
27.0, 779.0109346143249, 938.0
28.0, 779.0109346143249, 944.0
29.0, 760.9909548320525, 935.0
30.0, 760.9909548320525, 951.0
31.0, 760.9909548320525, 925.0
32.0, 760.9909548320525, 947.0
33.0, 760.9909548320525, 929.0
34.0, 760.9909548320525, 936.0
35.0, 760.9909548320525, 959.0
36.0, 760.9909548320525, 935.0
37.0, 760.9909548320525, 943.0
38.0, 760.9909548320525, 938.0
39.0, 760.9909548320525, 940.0
40.0, 760.9909548320525, 936.0
41.0, 760.9909548320525, 913.0
42.0, 760.9909548320525, 921.0
43.0, 760.9909548320525, 941.0
44.0, 760.9909548320525, 938.0
45.0, 760.9909548320525, 925.0
46.0, 760.9909548320525, 934.0
47.0, 760.9909548320525, 951.0
48.0, 760.9909548320525, 954.0
49.0, 760.9909548320525, 932.0
50.0, 760.9909548320525, 945.0
51.0, 760.9909548320525, 946.0
52.0, 760.9909548320525, 937.0
53.0, 760.9909548320525, 935.0
54.0, 760.9909548320525, 944.0
55.0, 760.9909548320525, 944.0
56.0, 760.9909548320525, 936.0
57.0, 760.9909548320525, 948.0
58.0, 760.9909548320525, 942.0
59.0, 760.9909548320525, 944.0
60.0, 760.9909548320525, 946.0
61.0, 747.1257915433357, 932.0
62.0, 747.1257915433357, 934.0
63.0, 747.1257915433357, 941.0
64.0, 747.1257915433357, 928.0
65.0, 747.1257915433357, 948.0
66.0, 747.1257915433357, 922.0
67.0, 747.1257915433357, 933.0
68.0, 747.1257915433357, 939.0
69.0, 747.1257915433357, 935.0
70.0, 747.1257915433357, 942.0
71.0, 747.1257915433357, 936.0
72.0, 747.10997259567, 938.0
73.0, 747.10997259567, 922.0
74.0, 747.10997259567, 924.0
75.0, 747.10997259567, 934.0
76.0, 747.10997259567, 921.0
77.0, 747.10997259567, 929.0
78.0, 747.10997259567, 918.0
79.0, 747.10997259567, 933.0
80.0, 747.10997259567, 953.0
81.0, 747.10997259567, 948.0
82.0, 747.10997259567, 923.0
83.0, 747.10997259567, 916.0
84.0, 747.10997259567, 926.0
85.0, 747.10997259567, 931.0
86.0, 747.10997259567, 942.0
87.0, 747.10997259567, 939.0
88.0, 747.10997259567, 932.0
89.0, 747.10997259567, 951.0
90.0, 747.10997259567, 922.0
91.0, 747.10997259567, 939.0
92.0, 747.10997259567, 917.0
93.0, 747.10997259567, 931.0
94.0, 747.10997259567, 952.0
95.0, 747.10997259567, 934.0
96.0, 747.10997259567, 946.0
97.0, 747.10997259567, 947.0
98.0, 747.10997259567, 937.0
99.0, 747.10997259567, 950.0
100.0, 747.10997259567, 936.0
101.0, 747.10997259567, 946.0
102.0, 747.10997259567, 933.0
103.0, 747.10997259567, 922.0
104.0, 747.10997259567, 952.0
105.0, 747.10997259567, 930.0
106.0, 747.10997259567, 930.0
107.0, 747.10997259567, 935.0
108.0, 747.10997259567, 947.0
109.0, 747.10997259567, 938.0
110.0, 747.10997259567, 927.0
111.0, 747.10997259567, 938.0
112.0, 747.10997259567, 912.0
113.0, 747.10997259567, 924.0
