14-Nov-2014 23:05:19
RngSeed: 1416006318454
DelayedPheromone: false
DistanceWeight: 3.0
Evaporation: 0.5
NumAnts: 100
NumCities: 10
PheromoneAmount: 1.0
PheromoneWeight: 1.0
XSize: 150
YSize: 120

"tick", "Best Path Length", "Avg. Path Length"
1.0, 908.9382511362577, 1088.0
2.0, 885.1006476981576, 1033.0
3.0, 852.028391655931, 1006.0
4.0, 852.028391655931, 1010.0
5.0, 852.028391655931, 1001.0
6.0, 848.6656016445241, 1000.0
7.0, 821.0972810727237, 997.0
8.0, 821.0972810727237, 981.0
9.0, 821.0972810727237, 983.0
10.0, 821.0972810727237, 1001.0
11.0, 821.0972810727237, 993.0
12.0, 821.0972810727237, 977.0
13.0, 821.0972810727237, 972.0
14.0, 821.0972810727237, 974.0
15.0, 798.9760131581214, 976.0
16.0, 791.9546829400093, 974.0
17.0, 791.9546829400093, 976.0
18.0, 791.9546829400093, 965.0
19.0, 791.9546829400093, 980.0
20.0, 791.9546829400093, 979.0
21.0, 791.9546829400093, 974.0
22.0, 791.9546829400093, 981.0
23.0, 790.6469830068113, 960.0
24.0, 790.6469830068113, 968.0
25.0, 790.6469830068113, 968.0
26.0, 790.6469830068113, 945.0
27.0, 790.6469830068113, 967.0
28.0, 790.6469830068113, 963.0
29.0, 790.6469830068113, 961.0
30.0, 784.8777010338387, 969.0
31.0, 784.8777010338387, 960.0
32.0, 784.8777010338387, 962.0
33.0, 784.8777010338387, 978.0
34.0, 784.8777010338387, 967.0
35.0, 784.8777010338387, 956.0
36.0, 784.8777010338387, 949.0
37.0, 776.8441863031603, 963.0
38.0, 776.8441863031603, 973.0
39.0, 776.8441863031603, 968.0
40.0, 776.8441863031603, 960.0
41.0, 776.8441863031603, 967.0
42.0, 767.6653934850078, 967.0
43.0, 767.6653934850078, 961.0
44.0, 767.6653934850078, 953.0
45.0, 767.6653934850078, 959.0
46.0, 767.6653934850078, 949.0
47.0, 767.6653934850078, 959.0
48.0, 767.6653934850078, 960.0
49.0, 767.6653934850078, 954.0
50.0, 767.6653934850078, 949.0
51.0, 767.6653934850078, 960.0
52.0, 767.6653934850078, 959.0
53.0, 767.6653934850078, 955.0
54.0, 767.6653934850078, 957.0
55.0, 767.6653934850078, 970.0
56.0, 767.6653934850078, 955.0
57.0, 767.6653934850078, 945.0
58.0, 767.6653934850078, 954.0
59.0, 767.6653934850078, 956.0
60.0, 767.6653934850078, 943.0
61.0, 767.6653934850078, 952.0
62.0, 767.6653934850078, 945.0
63.0, 767.6653934850078, 952.0
64.0, 767.6653934850078, 950.0
65.0, 767.6653934850078, 966.0
66.0, 767.6653934850078, 940.0
67.0, 767.6653934850078, 953.0
68.0, 767.6653934850078, 956.0
69.0, 767.6653934850078, 967.0
70.0, 767.6653934850078, 950.0
71.0, 767.6653934850078, 944.0
72.0, 767.6653934850078, 958.0
73.0, 767.6653934850078, 968.0
74.0, 767.6653934850078, 949.0
75.0, 767.6653934850078, 957.0
76.0, 767.6653934850078, 951.0
77.0, 767.6653934850078, 943.0
78.0, 767.6653934850078, 946.0
79.0, 767.6653934850078, 960.0
80.0, 767.6653934850078, 958.0
81.0, 767.6653934850078, 951.0
82.0, 767.6653934850078, 956.0
83.0, 767.6653934850078, 952.0
84.0, 767.6653934850078, 948.0
85.0, 767.6653934850078, 947.0
86.0, 767.6653934850078, 961.0
87.0, 767.6653934850078, 950.0
88.0, 767.6653934850078, 958.0
89.0, 767.6653934850078, 955.0
90.0, 767.6653934850078, 957.0
91.0, 757.6626593774654, 947.0
92.0, 757.6626593774654, 947.0
93.0, 757.6626593774654, 962.0
94.0, 757.6626593774654, 941.0
95.0, 757.6626593774654, 937.0
96.0, 757.6626593774654, 949.0
97.0, 757.6626593774654, 946.0
98.0, 757.6626593774654, 944.0
99.0, 757.6626593774654, 950.0
100.0, 757.6626593774654, 953.0
101.0, 757.6626593774654, 948.0
102.0, 757.6626593774654, 957.0
103.0, 751.1184138924043, 939.0
104.0, 751.1184138924043, 951.0
105.0, 751.1184138924043, 943.0
106.0, 751.1184138924043, 952.0
107.0, 751.1184138924043, 940.0
108.0, 751.1184138924043, 940.0
109.0, 751.1184138924043, 948.0
110.0, 751.1184138924043, 950.0
111.0, 751.1184138924043, 937.0
112.0, 751.1184138924043, 948.0
113.0, 751.1184138924043, 961.0
114.0, 751.1184138924043, 951.0
115.0, 751.1184138924043, 945.0
116.0, 751.1184138924043, 951.0
117.0, 751.1184138924043, 935.0
118.0, 751.1184138924043, 948.0
119.0, 751.1184138924043, 936.0
120.0, 751.1184138924043, 946.0
121.0, 751.1184138924043, 946.0
122.0, 751.1184138924043, 939.0
123.0, 751.1184138924043, 944.0
124.0, 751.1184138924043, 944.0
125.0, 751.1184138924043, 963.0
126.0, 751.1184138924043, 962.0
127.0, 751.1184138924043, 942.0
128.0, 751.1184138924043, 948.0
129.0, 751.1184138924043, 944.0
130.0, 751.1184138924043, 940.0
131.0, 751.1184138924043, 950.0
132.0, 751.1184138924043, 937.0
133.0, 751.1184138924043, 950.0
134.0, 751.1184138924043, 934.0
135.0, 751.1184138924043, 938.0
136.0, 751.1184138924043, 950.0
137.0, 751.1184138924043, 934.0
138.0, 749.7089358936176, 939.0
139.0, 749.7089358936176, 940.0
140.0, 749.7089358936176, 938.0
141.0, 749.7089358936176, 944.0
142.0, 749.7089358936176, 946.0
143.0, 749.7089358936176, 950.0
144.0, 749.7089358936176, 944.0
145.0, 749.7089358936176, 949.0
146.0, 749.7089358936176, 947.0
147.0, 749.7089358936176, 955.0
148.0, 749.7089358936176, 942.0
149.0, 749.7089358936176, 947.0
150.0, 749.7089358936176, 936.0
151.0, 749.7089358936176, 951.0
152.0, 749.7089358936176, 944.0
153.0, 749.7089358936176, 937.0
154.0, 749.7089358936176, 947.0
155.0, 749.7089358936176, 931.0
156.0, 749.7089358936176, 942.0
157.0, 749.7089358936176, 938.0
158.0, 749.7089358936176, 936.0
159.0, 749.7089358936176, 934.0
160.0, 749.7089358936176, 950.0
161.0, 749.7089358936176, 939.0
162.0, 749.7089358936176, 951.0
163.0, 749.7089358936176, 931.0
164.0, 749.7089358936176, 930.0
165.0, 749.7089358936176, 949.0
166.0, 749.7089358936176, 943.0
167.0, 749.7089358936176, 943.0
168.0, 749.7089358936176, 935.0
169.0, 749.7089358936176, 949.0
170.0, 749.7089358936176, 938.0
171.0, 749.7089358936176, 944.0
172.0, 749.7089358936176, 941.0
173.0, 749.7089358936176, 942.0
174.0, 749.7089358936176, 934.0
175.0, 749.7089358936176, 938.0
176.0, 749.7089358936176, 931.0
177.0, 749.7089358936176, 942.0
178.0, 749.7089358936176, 943.0
179.0, 749.7089358936176, 948.0
180.0, 749.7089358936176, 939.0
181.0, 749.7089358936176, 934.0
182.0, 726.3112810042198, 930.0
183.0, 726.3112810042198, 941.0
184.0, 726.3112810042198, 939.0
185.0, 726.3112810042198, 936.0
186.0, 726.3112810042198, 935.0
187.0, 726.3112810042198, 934.0
188.0, 726.3112810042198, 944.0
189.0, 726.3112810042198, 940.0
190.0, 726.3112810042198, 925.0
191.0, 726.3112810042198, 928.0
192.0, 726.3112810042198, 935.0
193.0, 726.3112810042198, 936.0
194.0, 726.3112810042198, 945.0
195.0, 726.3112810042198, 934.0
196.0, 726.3112810042198, 944.0
197.0, 726.3112810042198, 940.0
198.0, 726.3112810042198, 934.0
199.0, 726.3112810042198, 932.0
200.0, 726.3112810042198, 928.0
201.0, 726.3112810042198, 937.0
202.0, 726.3112810042198, 942.0
203.0, 726.3112810042198, 939.0
204.0, 726.3112810042198, 946.0
205.0, 726.3112810042198, 933.0
206.0, 726.3112810042198, 924.0
207.0, 726.3112810042198, 927.0
208.0, 726.3112810042198, 939.0
209.0, 726.3112810042198, 930.0
210.0, 726.3112810042198, 948.0
211.0, 726.3112810042198, 928.0
212.0, 726.3112810042198, 934.0
213.0, 726.3112810042198, 934.0
214.0, 726.3112810042198, 924.0
215.0, 726.3112810042198, 928.0
216.0, 726.3112810042198, 938.0
217.0, 726.3112810042198, 932.0
218.0, 726.3112810042198, 924.0
219.0, 726.3112810042198, 936.0
220.0, 726.3112810042198, 927.0
221.0, 726.3112810042198, 936.0
222.0, 726.3112810042198, 931.0
223.0, 726.3112810042198, 940.0
224.0, 726.3112810042198, 932.0
225.0, 726.3112810042198, 929.0
226.0, 726.3112810042198, 943.0
227.0, 726.3112810042198, 928.0
228.0, 726.3112810042198, 942.0
229.0, 726.3112810042198, 945.0
230.0, 726.3112810042198, 927.0
231.0, 726.3112810042198, 926.0
232.0, 726.3112810042198, 929.0
233.0, 726.3112810042198, 924.0
234.0, 726.3112810042198, 927.0
235.0, 726.3112810042198, 940.0
236.0, 726.3112810042198, 941.0
237.0, 726.3112810042198, 932.0
238.0, 726.3112810042198, 924.0
239.0, 726.3112810042198, 922.0
240.0, 726.3112810042198, 941.0
241.0, 726.3112810042198, 939.0
242.0, 726.3112810042198, 931.0
243.0, 726.3112810042198, 934.0
244.0, 726.3112810042198, 916.0
245.0, 726.3112810042198, 931.0
246.0, 726.3112810042198, 933.0
247.0, 726.3112810042198, 943.0
248.0, 726.3112810042198, 929.0
249.0, 726.3112810042198, 919.0
250.0, 726.3112810042198, 939.0
251.0, 726.3112810042198, 932.0
252.0, 726.3112810042198, 940.0
253.0, 726.3112810042198, 925.0
254.0, 726.3112810042198, 935.0
255.0, 726.3112810042198, 942.0
256.0, 726.3112810042198, 939.0
257.0, 726.3112810042198, 916.0
258.0, 726.3112810042198, 931.0
259.0, 726.3112810042198, 925.0
260.0, 726.3112810042198, 930.0
261.0, 726.3112810042198, 926.0
262.0, 726.3112810042198, 917.0
263.0, 726.3112810042198, 923.0
264.0, 726.3112810042198, 930.0
265.0, 726.3112810042198, 929.0
266.0, 726.3112810042198, 940.0
267.0, 726.3112810042198, 927.0
268.0, 726.3112810042198, 928.0
269.0, 726.3112810042198, 933.0
270.0, 726.3112810042198, 936.0
271.0, 726.3112810042198, 921.0
272.0, 726.3112810042198, 923.0
273.0, 726.3112810042198, 936.0
274.0, 726.3112810042198, 927.0
275.0, 726.3112810042198, 939.0
276.0, 726.3112810042198, 931.0
277.0, 726.3112810042198, 944.0
278.0, 726.3112810042198, 951.0
279.0, 726.3112810042198, 921.0
280.0, 726.3112810042198, 936.0
281.0, 726.3112810042198, 932.0
282.0, 726.3112810042198, 929.0
283.0, 726.3112810042198, 924.0
284.0, 726.3112810042198, 926.0
285.0, 726.3112810042198, 936.0
286.0, 726.3112810042198, 921.0
287.0, 726.3112810042198, 933.0
288.0, 726.3112810042198, 924.0
289.0, 726.3112810042198, 925.0
290.0, 726.3112810042198, 937.0
291.0, 726.3112810042198, 926.0
292.0, 726.3112810042198, 930.0
293.0, 726.3112810042198, 920.0
294.0, 726.3112810042198, 935.0
295.0, 726.3112810042198, 935.0
296.0, 726.3112810042198, 916.0
297.0, 726.3112810042198, 929.0
298.0, 726.3112810042198, 931.0
299.0, 726.3112810042198, 927.0
300.0, 726.3112810042198, 938.0
301.0, 726.3112810042198, 921.0
302.0, 726.3112810042198, 917.0
303.0, 726.3112810042198, 924.0
304.0, 726.3112810042198, 931.0
305.0, 726.3112810042198, 932.0
306.0, 726.3112810042198, 927.0
307.0, 726.3112810042198, 919.0
308.0, 726.3112810042198, 939.0
309.0, 726.3112810042198, 927.0
310.0, 726.3112810042198, 939.0
311.0, 726.3112810042198, 924.0
312.0, 726.3112810042198, 930.0
313.0, 726.3112810042198, 926.0
314.0, 726.3112810042198, 929.0
315.0, 726.3112810042198, 924.0
316.0, 726.3112810042198, 927.0
317.0, 726.3112810042198, 919.0
318.0, 726.3112810042198, 922.0
319.0, 726.3112810042198, 925.0
320.0, 726.3112810042198, 922.0
321.0, 726.3112810042198, 947.0
322.0, 726.3112810042198, 920.0
323.0, 726.3112810042198, 945.0
324.0, 726.3112810042198, 937.0
325.0, 726.3112810042198, 938.0
326.0, 726.3112810042198, 937.0
327.0, 726.3112810042198, 910.0
328.0, 726.3112810042198, 919.0
329.0, 726.3112810042198, 917.0
330.0, 726.3112810042198, 927.0
331.0, 726.3112810042198, 913.0
332.0, 726.3112810042198, 931.0
333.0, 726.3112810042198, 932.0
334.0, 726.3112810042198, 937.0
335.0, 726.3112810042198, 932.0
336.0, 726.3112810042198, 915.0
337.0, 726.3112810042198, 925.0
338.0, 726.3112810042198, 922.0
339.0, 726.3112810042198, 914.0
340.0, 726.3112810042198, 910.0
341.0, 726.3112810042198, 910.0
342.0, 726.3112810042198, 923.0
343.0, 726.3112810042198, 922.0
344.0, 726.3112810042198, 919.0
345.0, 726.3112810042198, 935.0
346.0, 726.3112810042198, 918.0
347.0, 726.3112810042198, 927.0
348.0, 726.3112810042198, 912.0
349.0, 726.3112810042198, 918.0
350.0, 726.3112810042198, 925.0
351.0, 726.3112810042198, 934.0
352.0, 726.3112810042198, 916.0
353.0, 726.3112810042198, 922.0
354.0, 726.3112810042198, 936.0
355.0, 726.3112810042198, 932.0
356.0, 726.3112810042198, 922.0
357.0, 726.3112810042198, 942.0
358.0, 726.3112810042198, 927.0
359.0, 726.3112810042198, 952.0
360.0, 726.3112810042198, 919.0
361.0, 726.3112810042198, 939.0
362.0, 726.3112810042198, 928.0
363.0, 726.3112810042198, 927.0
364.0, 726.3112810042198, 928.0
365.0, 726.3112810042198, 926.0
366.0, 726.3112810042198, 922.0
367.0, 726.3112810042198, 934.0
368.0, 726.3112810042198, 920.0
369.0, 726.3112810042198, 914.0
370.0, 726.3112810042198, 925.0
371.0, 726.3112810042198, 915.0
372.0, 726.3112810042198, 936.0
373.0, 726.3112810042198, 932.0
374.0, 726.3112810042198, 914.0
375.0, 726.3112810042198, 934.0
376.0, 726.3112810042198, 925.0
377.0, 726.3112810042198, 915.0
378.0, 726.3112810042198, 932.0
379.0, 726.3112810042198, 930.0
380.0, 726.3112810042198, 921.0
381.0, 726.3112810042198, 926.0
382.0, 726.3112810042198, 915.0
383.0, 726.3112810042198, 910.0
384.0, 726.3112810042198, 928.0
385.0, 726.3112810042198, 922.0
386.0, 726.3112810042198, 925.0
387.0, 726.3112810042198, 921.0
388.0, 726.3112810042198, 917.0
389.0, 726.3112810042198, 927.0
390.0, 726.3112810042198, 931.0
391.0, 726.3112810042198, 924.0
392.0, 726.3112810042198, 932.0
393.0, 726.3112810042198, 929.0
394.0, 726.3112810042198, 932.0
395.0, 726.3112810042198, 922.0
396.0, 726.3112810042198, 930.0
397.0, 726.3112810042198, 917.0
398.0, 726.3112810042198, 928.0
399.0, 726.3112810042198, 931.0
400.0, 726.3112810042198, 913.0
401.0, 726.3112810042198, 920.0
402.0, 726.3112810042198, 926.0
403.0, 726.3112810042198, 924.0
404.0, 726.3112810042198, 916.0
405.0, 726.3112810042198, 928.0
406.0, 726.3112810042198, 928.0
407.0, 726.3112810042198, 934.0
408.0, 726.3112810042198, 925.0
409.0, 726.3112810042198, 928.0
410.0, 726.3112810042198, 931.0
411.0, 726.3112810042198, 929.0
412.0, 726.3112810042198, 939.0
413.0, 726.3112810042198, 922.0
414.0, 726.3112810042198, 912.0
415.0, 726.3112810042198, 935.0
416.0, 726.3112810042198, 930.0
417.0, 726.3112810042198, 918.0
418.0, 726.3112810042198, 927.0
419.0, 726.3112810042198, 928.0
420.0, 726.3112810042198, 919.0
421.0, 726.3112810042198, 919.0
422.0, 726.3112810042198, 926.0
423.0, 726.3112810042198, 919.0
424.0, 726.3112810042198, 926.0
425.0, 726.3112810042198, 928.0
426.0, 726.3112810042198, 933.0
427.0, 726.3112810042198, 926.0
428.0, 726.3112810042198, 926.0
429.0, 726.3112810042198, 915.0
430.0, 726.3112810042198, 928.0
431.0, 726.3112810042198, 923.0
432.0, 726.3112810042198, 921.0
433.0, 726.3112810042198, 920.0
434.0, 726.3112810042198, 926.0
435.0, 726.3112810042198, 940.0
436.0, 726.3112810042198, 916.0
437.0, 726.3112810042198, 922.0
438.0, 726.3112810042198, 917.0
439.0, 726.3112810042198, 921.0
440.0, 726.3112810042198, 931.0
441.0, 726.3112810042198, 929.0
442.0, 726.3112810042198, 933.0
443.0, 726.3112810042198, 902.0
444.0, 726.3112810042198, 919.0
445.0, 726.3112810042198, 935.0
446.0, 726.3112810042198, 926.0
447.0, 726.3112810042198, 933.0
448.0, 726.3112810042198, 911.0
449.0, 726.3112810042198, 932.0
450.0, 726.3112810042198, 932.0
451.0, 726.3112810042198, 923.0
452.0, 726.3112810042198, 923.0
453.0, 726.3112810042198, 921.0
454.0, 726.3112810042198, 936.0
455.0, 726.3112810042198, 926.0
456.0, 726.3112810042198, 927.0
457.0, 726.3112810042198, 935.0
458.0, 726.3112810042198, 926.0
459.0, 726.3112810042198, 920.0
460.0, 726.3112810042198, 914.0
461.0, 726.3112810042198, 907.0
462.0, 726.3112810042198, 926.0
463.0, 726.3112810042198, 926.0
464.0, 726.3112810042198, 927.0
465.0, 726.3112810042198, 930.0
466.0, 726.3112810042198, 919.0
467.0, 726.3112810042198, 919.0
468.0, 726.3112810042198, 927.0
469.0, 726.3112810042198, 921.0
470.0, 726.3112810042198, 912.0
471.0, 726.3112810042198, 927.0
472.0, 726.3112810042198, 931.0
473.0, 726.3112810042198, 924.0
474.0, 726.3112810042198, 919.0
475.0, 726.3112810042198, 933.0
476.0, 726.3112810042198, 928.0
477.0, 726.3112810042198, 926.0
478.0, 726.3112810042198, 926.0
479.0, 726.3112810042198, 924.0
480.0, 726.3112810042198, 926.0
