Timestamp: 14-Nov-2014 12:38:35
DistanceWeight: 3.0
Evaporation: 0.5
NumAnts: 100
NumCities: 50
PheromoneAmount: 1.0
PheromoneWeight: 1.0
XSize: 150
YSize: 150


"tick","Avg. Path Lengh"
1.0,1480.0
2.0,1106.0
3.0,1072.0
4.0,1046.0
5.0,1035.0
6.0,1026.0
7.0,1020.0
8.0,1002.0
9.0,995.0
10.0,1006.0
11.0,1006.0
12.0,995.0
13.0,1000.0
14.0,987.0
15.0,992.0
16.0,996.0
17.0,985.0
18.0,983.0
19.0,982.0
20.0,1001.0
21.0,993.0
22.0,980.0
23.0,983.0
24.0,989.0
25.0,986.0
26.0,990.0
27.0,983.0
28.0,987.0
29.0,991.0
30.0,1000.0
31.0,1002.0
32.0,987.0
33.0,997.0
34.0,987.0
35.0,989.0
36.0,986.0
37.0,980.0
38.0,973.0
39.0,983.0
40.0,978.0
41.0,978.0
42.0,987.0
43.0,978.0
44.0,979.0
45.0,984.0
46.0,984.0
47.0,970.0
48.0,973.0
49.0,980.0
50.0,983.0
51.0,984.0
52.0,981.0
53.0,964.0
54.0,978.0
55.0,988.0
56.0,987.0
57.0,989.0
58.0,982.0
59.0,971.0
60.0,968.0
61.0,988.0
62.0,985.0
63.0,981.0
64.0,977.0
65.0,985.0
66.0,974.0
67.0,980.0
68.0,976.0
69.0,980.0
70.0,985.0
71.0,981.0
72.0,987.0
73.0,973.0
74.0,973.0
75.0,984.0
76.0,979.0
77.0,990.0
78.0,984.0
79.0,988.0
80.0,986.0
81.0,980.0
82.0,966.0
83.0,978.0
84.0,979.0
85.0,964.0
86.0,968.0
87.0,972.0
88.0,979.0
89.0,976.0
90.0,990.0
91.0,971.0
92.0,968.0
93.0,1000.0
94.0,978.0
95.0,977.0
96.0,970.0
97.0,981.0
98.0,976.0
99.0,984.0
100.0,985.0
101.0,985.0
102.0,987.0
103.0,990.0
104.0,978.0
105.0,985.0
106.0,984.0
107.0,976.0
108.0,975.0
109.0,1004.0
110.0,974.0
111.0,983.0
112.0,993.0
113.0,993.0
114.0,985.0
115.0,990.0
116.0,983.0
117.0,982.0
118.0,982.0
119.0,981.0
120.0,988.0
121.0,975.0
122.0,978.0
123.0,993.0
124.0,977.0
125.0,999.0
126.0,984.0
127.0,1003.0
128.0,982.0
129.0,991.0
130.0,966.0
131.0,991.0
132.0,987.0
133.0,996.0
134.0,978.0
135.0,989.0
136.0,992.0
137.0,996.0
138.0,992.0
139.0,1008.0
140.0,987.0
141.0,983.0
142.0,998.0
143.0,991.0
144.0,981.0
145.0,996.0
146.0,987.0
147.0,996.0
148.0,992.0
149.0,989.0
150.0,997.0
151.0,984.0
152.0,980.0
153.0,987.0
154.0,986.0
155.0,978.0
156.0,983.0
157.0,1001.0
158.0,988.0
159.0,993.0
160.0,989.0
161.0,980.0
162.0,998.0
163.0,983.0
164.0,989.0
165.0,985.0
166.0,983.0
167.0,981.0
168.0,991.0
169.0,989.0
170.0,993.0
171.0,984.0
172.0,986.0
173.0,983.0
174.0,991.0
175.0,976.0
176.0,986.0
177.0,986.0
178.0,983.0
179.0,987.0
180.0,988.0
181.0,987.0
182.0,987.0
183.0,990.0
184.0,975.0
185.0,968.0
186.0,976.0
187.0,980.0
188.0,983.0
189.0,962.0
190.0,975.0
191.0,984.0
192.0,986.0
193.0,974.0
194.0,973.0
195.0,966.0
196.0,976.0
197.0,980.0
198.0,981.0
199.0,967.0
200.0,969.0
201.0,977.0
202.0,983.0
203.0,962.0
204.0,970.0
205.0,967.0
206.0,977.0
207.0,967.0
208.0,979.0
209.0,989.0
210.0,980.0
211.0,991.0
212.0,982.0
213.0,994.0
214.0,983.0
215.0,988.0
216.0,988.0
217.0,989.0
218.0,991.0
219.0,978.0
220.0,983.0
221.0,994.0
222.0,984.0
223.0,990.0
224.0,974.0
225.0,973.0
226.0,990.0
227.0,973.0
228.0,983.0
229.0,980.0
230.0,979.0
231.0,997.0
232.0,982.0
233.0,976.0
234.0,987.0
235.0,989.0
236.0,996.0
237.0,990.0
238.0,988.0
239.0,1000.0
240.0,991.0
241.0,1002.0
242.0,993.0
243.0,1000.0
244.0,978.0
245.0,974.0
246.0,987.0
247.0,987.0
248.0,981.0
249.0,980.0
250.0,975.0
251.0,980.0
252.0,993.0
253.0,993.0
254.0,981.0
255.0,987.0
256.0,983.0
257.0,980.0
258.0,989.0
259.0,985.0
260.0,987.0
261.0,991.0
262.0,995.0
263.0,987.0
264.0,990.0
265.0,994.0
266.0,993.0
267.0,992.0
268.0,982.0
269.0,987.0
270.0,992.0
271.0,991.0
272.0,992.0
273.0,987.0
274.0,994.0
275.0,988.0
276.0,983.0
277.0,984.0
278.0,983.0
279.0,983.0
280.0,994.0
281.0,988.0
282.0,980.0
283.0,1004.0
284.0,981.0
285.0,996.0
286.0,1001.0
287.0,998.0
288.0,994.0
289.0,995.0
290.0,991.0
291.0,997.0
292.0,995.0
293.0,1001.0
294.0,991.0
295.0,976.0
296.0,974.0
297.0,988.0
298.0,995.0
299.0,989.0
300.0,989.0
301.0,976.0
302.0,987.0
303.0,992.0
304.0,1003.0
305.0,990.0
306.0,1002.0
307.0,979.0
308.0,989.0
309.0,985.0
310.0,981.0
311.0,984.0
312.0,989.0
313.0,993.0
314.0,977.0
315.0,977.0
316.0,977.0
317.0,975.0
318.0,989.0
319.0,985.0
320.0,985.0
321.0,988.0
322.0,996.0
