Timestamp: 13-Nov-2014 20:04:02
DistanceWeight: 3.0
Evaporation: 0.5
NumAnts: 40
NumCities: 20
PheromoneAmount: 1.0
PheromoneWeight: 1.0
XSize: 150
YSize: 150


"tick","Avg. Path Lengh"
135.0,587.0
136.0,590.0
137.0,584.0
138.0,596.0
139.0,587.0
140.0,589.0
141.0,598.0
142.0,588.0
143.0,604.0
144.0,591.0
145.0,591.0
146.0,587.0
147.0,587.0
148.0,605.0
149.0,592.0
150.0,591.0
151.0,582.0
152.0,596.0
153.0,588.0
154.0,590.0
155.0,591.0
156.0,590.0
157.0,592.0
158.0,593.0
159.0,593.0
160.0,587.0
161.0,589.0
162.0,585.0
163.0,594.0
164.0,586.0
165.0,593.0
166.0,596.0
167.0,598.0
168.0,587.0
169.0,584.0
170.0,595.0
171.0,588.0
172.0,597.0
173.0,584.0
174.0,586.0
175.0,590.0
176.0,583.0
177.0,585.0
178.0,593.0
179.0,586.0
180.0,594.0
181.0,597.0
182.0,587.0
183.0,598.0
184.0,597.0
185.0,592.0
186.0,590.0
187.0,589.0
188.0,593.0
189.0,601.0
190.0,588.0
191.0,591.0
192.0,590.0
193.0,593.0
194.0,581.0
195.0,592.0
196.0,586.0
197.0,595.0
198.0,593.0
199.0,586.0
200.0,595.0
201.0,596.0
202.0,598.0
203.0,591.0
204.0,582.0
205.0,585.0
206.0,588.0
207.0,579.0
208.0,595.0
209.0,597.0
210.0,591.0
211.0,589.0
212.0,593.0
213.0,595.0
214.0,602.0
215.0,591.0
216.0,591.0
217.0,593.0
218.0,590.0
219.0,594.0
220.0,598.0
221.0,591.0
222.0,594.0
223.0,585.0
224.0,590.0
225.0,587.0
226.0,589.0
227.0,596.0
228.0,594.0
229.0,598.0
230.0,595.0
231.0,595.0
232.0,592.0
233.0,595.0
234.0,588.0
235.0,590.0
236.0,592.0
237.0,600.0
238.0,594.0
239.0,604.0
240.0,596.0
241.0,589.0
242.0,585.0
243.0,598.0
244.0,585.0
245.0,596.0
246.0,579.0
247.0,586.0
248.0,586.0
249.0,586.0
250.0,591.0
251.0,596.0
252.0,590.0
253.0,595.0
254.0,587.0
255.0,590.0
256.0,588.0
257.0,596.0
258.0,595.0
259.0,587.0
260.0,593.0
261.0,589.0
262.0,590.0
263.0,597.0
264.0,586.0
265.0,582.0
266.0,587.0
267.0,596.0
268.0,589.0
269.0,596.0
270.0,590.0
271.0,586.0
272.0,589.0
273.0,590.0
274.0,587.0
275.0,594.0
276.0,590.0
277.0,586.0
278.0,589.0
279.0,587.0
280.0,594.0
281.0,592.0
282.0,592.0
283.0,593.0
284.0,603.0
285.0,584.0
286.0,592.0
287.0,588.0
288.0,585.0
289.0,591.0
290.0,592.0
291.0,588.0
292.0,586.0
293.0,579.0
294.0,594.0
295.0,589.0
296.0,598.0
297.0,592.0
298.0,597.0
299.0,591.0
300.0,587.0
301.0,582.0
302.0,591.0
303.0,586.0
304.0,593.0
305.0,585.0
306.0,589.0
307.0,591.0
308.0,592.0
309.0,596.0
310.0,596.0
311.0,585.0
312.0,592.0
313.0,585.0
314.0,595.0
315.0,586.0
316.0,586.0
317.0,584.0
318.0,585.0
319.0,598.0
320.0,586.0
321.0,593.0
322.0,590.0
323.0,593.0
324.0,588.0
325.0,592.0
326.0,597.0
327.0,589.0
328.0,594.0
329.0,592.0
330.0,586.0
331.0,587.0
332.0,591.0
333.0,591.0
334.0,591.0
335.0,588.0
336.0,600.0
337.0,593.0
338.0,589.0
339.0,587.0
340.0,597.0
341.0,588.0
342.0,584.0
343.0,596.0
344.0,600.0
345.0,587.0
346.0,588.0
347.0,593.0
348.0,586.0
349.0,594.0
350.0,594.0
351.0,586.0
352.0,590.0
353.0,587.0
354.0,592.0
355.0,601.0
356.0,583.0
357.0,577.0
358.0,589.0
359.0,587.0
360.0,588.0
361.0,590.0
362.0,587.0
363.0,592.0
364.0,594.0
365.0,592.0
366.0,595.0
367.0,584.0
368.0,590.0
369.0,594.0
370.0,590.0
371.0,593.0
372.0,582.0
373.0,594.0
374.0,596.0
375.0,596.0
376.0,598.0
377.0,584.0
378.0,588.0
379.0,591.0
380.0,597.0
381.0,592.0
382.0,580.0
383.0,592.0
384.0,590.0
385.0,582.0
386.0,597.0
387.0,592.0
388.0,588.0
389.0,600.0
390.0,593.0
391.0,584.0
392.0,593.0
393.0,585.0
394.0,588.0
395.0,597.0
396.0,586.0
397.0,588.0
398.0,591.0
399.0,582.0
400.0,595.0
401.0,601.0
402.0,588.0
403.0,593.0
404.0,594.0
405.0,597.0
406.0,599.0
407.0,591.0
408.0,585.0
409.0,591.0
410.0,589.0
411.0,597.0
412.0,589.0
413.0,579.0
414.0,599.0
415.0,590.0
416.0,583.0
417.0,585.0
418.0,589.0
419.0,590.0
420.0,592.0
421.0,596.0
422.0,588.0
423.0,591.0
424.0,587.0
425.0,588.0
426.0,584.0
427.0,581.0
428.0,595.0
429.0,595.0
430.0,598.0
431.0,593.0
432.0,590.0
433.0,591.0
434.0,592.0
435.0,584.0
436.0,589.0
437.0,592.0
438.0,586.0
439.0,586.0
440.0,589.0
441.0,591.0
442.0,600.0
443.0,593.0
444.0,590.0
445.0,593.0
446.0,598.0
447.0,601.0
448.0,593.0
449.0,588.0
450.0,593.0
451.0,591.0
452.0,592.0
453.0,594.0
454.0,589.0
455.0,590.0
456.0,594.0
457.0,580.0
458.0,591.0
459.0,589.0
460.0,598.0
461.0,592.0
462.0,591.0
463.0,591.0
464.0,597.0
465.0,583.0
466.0,598.0
467.0,588.0
468.0,599.0
469.0,589.0
470.0,586.0
471.0,589.0
472.0,592.0
473.0,585.0
474.0,593.0
475.0,594.0
476.0,587.0
477.0,587.0
478.0,594.0
479.0,584.0
480.0,584.0
481.0,587.0
482.0,587.0
483.0,591.0
484.0,589.0
485.0,595.0
486.0,586.0
487.0,592.0
488.0,592.0
489.0,594.0
490.0,580.0
491.0,602.0
492.0,590.0
493.0,592.0
494.0,596.0
495.0,592.0
496.0,589.0
497.0,595.0
498.0,590.0
499.0,595.0
500.0,582.0
501.0,592.0
502.0,587.0
503.0,588.0
504.0,590.0
505.0,580.0
506.0,596.0
507.0,586.0
508.0,589.0
509.0,589.0
510.0,595.0
511.0,598.0
512.0,594.0
513.0,593.0
514.0,588.0
515.0,590.0
516.0,591.0
517.0,584.0
518.0,586.0
519.0,589.0
520.0,595.0
521.0,581.0
522.0,592.0
523.0,587.0
524.0,589.0
525.0,585.0
526.0,585.0
527.0,593.0
528.0,600.0
529.0,592.0
530.0,590.0
531.0,594.0
532.0,594.0
533.0,588.0
534.0,583.0
535.0,590.0
536.0,591.0
537.0,587.0
538.0,585.0
539.0,588.0
540.0,594.0
541.0,586.0
542.0,596.0
543.0,597.0
544.0,581.0
545.0,596.0
546.0,592.0
547.0,593.0
548.0,595.0
549.0,592.0
550.0,578.0
551.0,589.0
552.0,596.0
553.0,587.0
554.0,587.0
555.0,594.0
556.0,588.0
557.0,581.0
558.0,596.0
559.0,591.0
560.0,587.0
561.0,585.0
562.0,592.0
563.0,587.0
564.0,590.0
565.0,592.0
566.0,588.0
567.0,589.0
568.0,596.0
569.0,593.0
570.0,593.0
571.0,600.0
572.0,585.0
573.0,593.0
574.0,594.0
575.0,599.0
576.0,580.0
577.0,594.0
578.0,585.0
579.0,584.0
580.0,591.0
581.0,589.0
582.0,584.0
583.0,586.0
584.0,597.0
585.0,592.0
586.0,595.0
587.0,592.0
588.0,590.0
589.0,597.0
590.0,592.0
591.0,588.0
592.0,591.0
593.0,593.0
594.0,583.0
595.0,588.0
596.0,589.0
597.0,584.0
598.0,590.0
599.0,592.0
600.0,584.0
601.0,585.0
602.0,599.0
603.0,590.0
604.0,594.0
605.0,588.0
606.0,598.0
607.0,594.0
608.0,596.0
609.0,598.0
610.0,588.0
611.0,594.0
612.0,585.0
613.0,590.0
614.0,586.0
615.0,595.0
616.0,597.0
617.0,588.0
618.0,595.0
619.0,602.0
620.0,587.0
621.0,593.0
622.0,589.0
623.0,589.0
624.0,590.0
625.0,587.0
626.0,594.0
627.0,587.0
628.0,588.0
629.0,591.0
630.0,596.0
631.0,589.0
632.0,596.0
633.0,583.0
634.0,600.0
635.0,592.0
636.0,599.0
637.0,576.0
638.0,591.0
639.0,585.0
640.0,590.0
641.0,589.0
642.0,588.0
643.0,591.0
644.0,579.0
645.0,585.0
646.0,595.0
647.0,591.0
648.0,593.0
649.0,591.0
650.0,587.0
651.0,584.0
652.0,599.0
653.0,592.0
654.0,592.0
655.0,598.0
656.0,581.0
657.0,591.0
658.0,597.0
659.0,592.0
660.0,588.0
661.0,593.0
662.0,597.0
663.0,590.0
664.0,585.0
665.0,585.0
666.0,586.0
667.0,580.0
668.0,585.0
669.0,589.0
670.0,587.0
671.0,588.0
672.0,587.0
673.0,591.0
674.0,591.0
675.0,589.0
676.0,591.0
677.0,591.0
678.0,590.0
679.0,592.0
680.0,599.0
681.0,589.0
682.0,589.0
683.0,596.0
684.0,585.0
685.0,594.0
686.0,588.0
687.0,581.0
688.0,593.0
689.0,589.0
690.0,587.0
691.0,599.0
692.0,598.0
693.0,603.0
694.0,587.0
695.0,592.0
696.0,590.0
697.0,594.0
698.0,594.0
699.0,583.0
700.0,592.0
701.0,582.0
702.0,594.0
703.0,585.0
704.0,597.0
705.0,593.0
706.0,588.0
707.0,582.0
708.0,592.0
709.0,585.0
710.0,590.0
711.0,584.0
712.0,590.0
713.0,589.0
714.0,610.0
715.0,587.0
716.0,587.0
717.0,595.0
718.0,585.0
719.0,587.0
720.0,587.0
721.0,590.0
722.0,590.0
723.0,589.0
724.0,597.0
725.0,592.0
726.0,595.0
727.0,582.0
728.0,593.0
729.0,583.0
730.0,595.0
731.0,591.0
732.0,584.0
733.0,592.0
734.0,590.0
735.0,582.0
736.0,585.0
737.0,590.0
738.0,597.0
739.0,581.0
740.0,591.0
741.0,587.0
742.0,590.0
743.0,581.0
744.0,586.0
745.0,589.0
746.0,593.0
747.0,588.0
748.0,600.0
749.0,590.0
750.0,587.0
751.0,592.0
752.0,584.0
753.0,589.0
754.0,593.0
755.0,591.0
756.0,591.0
757.0,594.0
758.0,600.0
759.0,592.0
760.0,595.0
761.0,580.0
762.0,583.0
763.0,587.0
764.0,587.0
765.0,591.0
766.0,592.0
767.0,586.0
768.0,592.0
769.0,590.0
770.0,584.0
771.0,601.0
772.0,584.0
773.0,579.0
774.0,593.0
775.0,589.0
776.0,599.0
777.0,595.0
778.0,583.0
779.0,589.0
780.0,590.0
781.0,586.0
782.0,585.0
783.0,586.0
784.0,587.0
785.0,594.0
786.0,583.0
787.0,585.0
788.0,594.0
789.0,584.0
790.0,587.0
791.0,599.0
792.0,581.0
793.0,582.0
794.0,594.0
795.0,593.0
796.0,596.0
797.0,591.0
798.0,591.0
799.0,587.0
800.0,591.0
801.0,596.0
802.0,592.0
803.0,587.0
804.0,593.0
805.0,599.0
806.0,590.0
807.0,591.0
808.0,584.0
809.0,582.0
810.0,595.0
811.0,592.0
812.0,583.0
813.0,587.0
814.0,597.0
815.0,593.0
816.0,593.0
817.0,592.0
818.0,601.0
819.0,588.0
820.0,597.0
821.0,594.0
822.0,587.0
823.0,591.0
824.0,589.0
825.0,595.0
826.0,592.0
827.0,591.0
828.0,583.0
829.0,597.0
830.0,585.0
831.0,590.0
832.0,591.0
833.0,591.0
834.0,590.0
835.0,592.0
836.0,598.0
837.0,593.0
838.0,584.0
839.0,590.0
840.0,597.0
841.0,582.0
842.0,591.0
843.0,586.0
844.0,584.0
845.0,592.0
846.0,597.0
847.0,597.0
848.0,592.0
849.0,595.0
850.0,595.0
851.0,594.0
852.0,594.0
853.0,594.0
854.0,595.0
855.0,584.0
856.0,590.0
857.0,594.0
858.0,595.0
859.0,590.0
860.0,587.0
861.0,594.0
862.0,584.0
863.0,594.0
864.0,597.0
865.0,587.0
866.0,594.0
867.0,595.0
868.0,590.0
869.0,599.0
870.0,594.0
871.0,597.0
872.0,586.0
873.0,587.0
874.0,585.0
875.0,594.0
876.0,587.0
877.0,590.0
878.0,597.0
879.0,589.0
880.0,585.0
881.0,587.0
882.0,592.0
883.0,592.0
884.0,598.0
885.0,584.0
886.0,597.0
887.0,593.0
888.0,588.0
889.0,599.0
890.0,588.0
891.0,585.0
892.0,584.0
893.0,591.0
894.0,592.0
895.0,585.0
896.0,588.0
897.0,592.0
898.0,592.0
899.0,592.0
900.0,596.0
901.0,591.0
902.0,596.0
903.0,586.0
904.0,590.0
905.0,581.0
906.0,590.0
907.0,594.0
908.0,595.0
909.0,590.0
910.0,593.0
911.0,589.0
912.0,585.0
913.0,591.0
914.0,597.0
915.0,588.0
916.0,592.0
917.0,591.0
918.0,593.0
919.0,593.0
920.0,596.0
921.0,592.0
922.0,585.0
923.0,588.0
924.0,590.0
925.0,593.0
926.0,583.0
927.0,585.0
928.0,595.0
929.0,574.0
930.0,595.0
931.0,596.0
932.0,582.0
933.0,582.0
934.0,595.0
935.0,590.0
936.0,597.0
937.0,582.0
938.0,589.0
939.0,594.0
940.0,593.0
941.0,592.0
942.0,595.0
943.0,595.0
944.0,598.0
945.0,593.0
946.0,595.0
947.0,591.0
948.0,597.0
949.0,599.0
950.0,588.0
951.0,587.0
952.0,595.0
953.0,580.0
954.0,586.0
955.0,584.0
956.0,595.0
957.0,599.0
958.0,591.0
959.0,597.0
960.0,582.0
961.0,589.0
962.0,598.0
963.0,593.0
964.0,593.0
965.0,589.0
966.0,599.0
967.0,586.0
968.0,591.0
969.0,587.0
970.0,589.0
971.0,585.0
972.0,591.0
973.0,599.0
974.0,585.0
975.0,592.0
976.0,590.0
977.0,601.0
978.0,598.0
979.0,597.0
980.0,581.0
981.0,585.0
982.0,587.0
983.0,589.0
984.0,583.0
985.0,594.0
986.0,591.0
987.0,592.0
988.0,602.0
989.0,594.0
990.0,588.0
991.0,595.0
992.0,595.0
993.0,592.0
994.0,596.0
995.0,579.0
996.0,586.0
997.0,588.0
998.0,587.0
999.0,582.0
1000.0,588.0
1001.0,596.0
1002.0,588.0
1003.0,595.0
1004.0,587.0
1005.0,588.0
1006.0,594.0
1007.0,595.0
1008.0,589.0
1009.0,590.0
1010.0,589.0
1011.0,594.0
1012.0,590.0
