13-Nov-2014 20:04:27
RngSeed: 1415909067471
DistanceWeight: 3.0
Evaporation: 0.5
NumAnts: 40
NumCities: 20
PheromoneAmount: 1.0
PheromoneWeight: 1.0
XSize: 150
YSize: 150

"tick", "Best Path Length", "Avg. Path Length"
1.0, 545.2182233379631, 693.0
2.0, 545.2182233379631, 682.0
3.0, 545.2182233379631, 685.0
4.0, 545.2182233379631, 690.0
5.0, 545.2182233379631, 676.0
6.0, 545.2182233379631, 674.0
7.0, 545.2182233379631, 679.0
8.0, 545.2182233379631, 692.0
9.0, 545.2182233379631, 686.0
10.0, 545.2182233379631, 683.0
11.0, 545.2182233379631, 684.0
12.0, 545.2182233379631, 669.0
13.0, 545.2182233379631, 692.0
14.0, 545.2182233379631, 673.0
15.0, 545.2182233379631, 694.0
16.0, 545.2182233379631, 689.0
17.0, 545.2182233379631, 674.0
18.0, 545.2182233379631, 680.0
19.0, 545.2182233379631, 681.0
20.0, 545.2182233379631, 677.0
21.0, 545.2182233379631, 687.0
22.0, 545.2182233379631, 685.0
23.0, 545.2182233379631, 677.0
24.0, 545.2182233379631, 688.0
25.0, 545.2182233379631, 680.0
26.0, 545.2182233379631, 671.0
27.0, 545.2182233379631, 674.0
28.0, 545.2182233379631, 680.0
29.0, 545.2182233379631, 682.0
30.0, 545.2182233379631, 688.0
31.0, 545.2182233379631, 669.0
32.0, 545.2182233379631, 683.0
33.0, 545.2182233379631, 684.0
34.0, 545.2182233379631, 674.0
35.0, 545.2182233379631, 675.0
36.0, 545.2182233379631, 675.0
37.0, 545.2182233379631, 707.0
38.0, 545.2182233379631, 679.0
39.0, 545.2182233379631, 677.0
40.0, 545.2182233379631, 678.0
41.0, 545.2182233379631, 686.0
42.0, 545.2182233379631, 683.0
43.0, 545.2182233379631, 675.0
44.0, 545.2182233379631, 688.0
45.0, 545.2182233379631, 687.0
46.0, 545.2182233379631, 697.0
47.0, 545.2182233379631, 679.0
48.0, 545.2182233379631, 699.0
49.0, 545.2182233379631, 659.0
50.0, 545.2182233379631, 690.0
51.0, 545.2182233379631, 688.0
52.0, 545.2182233379631, 676.0
53.0, 545.2182233379631, 680.0
54.0, 545.2182233379631, 674.0
55.0, 545.2182233379631, 698.0
56.0, 545.2182233379631, 680.0
57.0, 545.2182233379631, 685.0
58.0, 545.2182233379631, 682.0
59.0, 545.2182233379631, 692.0
60.0, 545.2182233379631, 679.0
61.0, 545.2182233379631, 696.0
62.0, 545.2182233379631, 679.0
63.0, 545.2182233379631, 661.0
64.0, 545.2182233379631, 681.0
65.0, 545.2182233379631, 690.0
66.0, 545.2182233379631, 695.0
67.0, 545.2182233379631, 682.0
68.0, 545.2182233379631, 687.0
69.0, 545.2182233379631, 684.0
70.0, 545.2182233379631, 695.0
71.0, 545.2182233379631, 689.0
72.0, 545.2182233379631, 703.0
73.0, 545.2182233379631, 707.0
74.0, 545.2182233379631, 668.0
75.0, 545.2182233379631, 685.0
76.0, 545.2182233379631, 678.0
77.0, 545.2182233379631, 687.0
78.0, 545.2182233379631, 688.0
79.0, 545.2182233379631, 684.0
80.0, 545.2182233379631, 695.0
81.0, 545.2182233379631, 675.0
82.0, 545.2182233379631, 686.0
83.0, 545.2182233379631, 664.0
84.0, 545.2182233379631, 688.0
85.0, 545.2182233379631, 688.0
86.0, 545.2182233379631, 696.0
87.0, 545.2182233379631, 677.0
88.0, 545.2182233379631, 692.0
89.0, 545.2182233379631, 689.0
90.0, 545.2182233379631, 693.0
91.0, 545.2182233379631, 688.0
92.0, 545.2182233379631, 681.0
93.0, 545.2182233379631, 677.0
94.0, 545.2182233379631, 674.0
95.0, 545.2182233379631, 677.0
96.0, 545.2182233379631, 689.0
97.0, 545.2182233379631, 688.0
98.0, 545.2182233379631, 689.0
99.0, 545.2182233379631, 700.0
100.0, 545.2182233379631, 694.0
101.0, 545.2182233379631, 672.0
102.0, 545.2182233379631, 685.0
103.0, 545.2182233379631, 689.0
104.0, 545.2182233379631, 678.0
105.0, 545.2182233379631, 681.0
106.0, 545.2182233379631, 690.0
107.0, 545.2182233379631, 690.0
108.0, 545.2182233379631, 679.0
109.0, 545.2182233379631, 696.0
110.0, 545.2182233379631, 682.0
111.0, 545.2182233379631, 669.0
112.0, 545.2182233379631, 679.0
113.0, 545.2182233379631, 682.0
114.0, 545.2182233379631, 679.0
115.0, 545.2182233379631, 663.0
116.0, 545.2182233379631, 688.0
117.0, 545.2182233379631, 688.0
118.0, 545.2182233379631, 691.0
119.0, 545.2182233379631, 704.0
120.0, 545.2182233379631, 689.0
121.0, 545.2182233379631, 694.0
