Timestamp: 14-Nov-2014 11:24:45
DistanceWeight: 3.0
Evaporation: 0.5
NumAnts: 40
NumCities: 20
PheromoneAmount: 1.0
PheromoneWeight: 1.0
XSize: 150
YSize: 150


"tick","Avg. Path Lengh"
1.0,604.0
2.0,632.0
3.0,630.0
4.0,633.0
5.0,635.0
6.0,631.0
7.0,616.0
8.0,632.0
9.0,627.0
10.0,624.0
11.0,635.0
12.0,623.0
13.0,632.0
14.0,614.0
15.0,618.0
16.0,627.0
17.0,615.0
18.0,626.0
19.0,640.0
20.0,631.0
21.0,628.0
22.0,633.0
23.0,628.0
24.0,622.0
25.0,624.0
26.0,629.0
27.0,621.0
28.0,631.0
29.0,627.0
30.0,622.0
31.0,627.0
32.0,621.0
33.0,623.0
34.0,618.0
35.0,627.0
36.0,627.0
37.0,632.0
38.0,632.0
39.0,628.0
40.0,626.0
41.0,625.0
42.0,620.0
43.0,627.0
44.0,629.0
45.0,624.0
46.0,644.0
47.0,628.0
48.0,626.0
49.0,626.0
50.0,630.0
51.0,633.0
52.0,631.0
53.0,625.0
54.0,624.0
55.0,630.0
56.0,617.0
57.0,622.0
58.0,627.0
59.0,627.0
60.0,629.0
61.0,635.0
62.0,632.0
63.0,629.0
64.0,646.0
65.0,645.0
66.0,664.0
67.0,645.0
68.0,653.0
69.0,656.0
70.0,643.0
71.0,642.0
72.0,647.0
73.0,653.0
74.0,639.0
75.0,650.0
76.0,658.0
77.0,648.0
78.0,649.0
79.0,636.0
80.0,636.0
81.0,652.0
82.0,651.0
83.0,643.0
84.0,651.0
85.0,654.0
86.0,636.0
87.0,672.0
88.0,658.0
89.0,634.0
90.0,655.0
91.0,658.0
92.0,658.0
93.0,647.0
94.0,641.0
95.0,658.0
96.0,648.0
97.0,652.0
98.0,665.0
99.0,646.0
100.0,660.0
101.0,651.0
102.0,654.0
103.0,645.0
104.0,643.0
105.0,643.0
106.0,655.0
107.0,644.0
108.0,648.0
109.0,644.0
110.0,659.0
111.0,657.0
112.0,647.0
113.0,640.0
114.0,649.0
115.0,654.0
116.0,658.0
117.0,658.0
118.0,661.0
119.0,669.0
120.0,652.0
121.0,666.0
122.0,656.0
123.0,658.0
124.0,649.0
125.0,654.0
126.0,654.0
127.0,655.0
128.0,649.0
129.0,644.0
130.0,650.0
131.0,656.0
132.0,663.0
133.0,667.0
134.0,667.0
135.0,662.0
136.0,660.0
137.0,651.0
138.0,661.0
139.0,656.0
140.0,661.0
141.0,661.0
142.0,659.0
143.0,643.0
144.0,646.0
145.0,639.0
146.0,630.0
147.0,629.0
148.0,607.0
149.0,613.0
150.0,620.0
151.0,615.0
152.0,609.0
153.0,621.0
154.0,618.0
155.0,618.0
156.0,618.0
157.0,613.0
158.0,614.0
159.0,616.0
160.0,617.0
161.0,610.0
162.0,611.0
163.0,616.0
164.0,618.0
165.0,601.0
166.0,604.0
167.0,624.0
168.0,617.0
169.0,630.0
170.0,620.0
171.0,620.0
172.0,614.0
173.0,610.0
174.0,627.0
175.0,629.0
176.0,616.0
177.0,620.0
178.0,621.0
179.0,628.0
180.0,608.0
181.0,625.0
182.0,628.0
183.0,612.0
184.0,620.0
185.0,632.0
186.0,615.0
187.0,623.0
188.0,642.0
189.0,623.0
190.0,616.0
191.0,623.0
192.0,601.0
193.0,608.0
194.0,618.0
195.0,618.0
196.0,602.0
197.0,604.0
198.0,622.0
199.0,615.0
200.0,608.0
201.0,608.0
202.0,607.0
203.0,614.0
204.0,598.0
205.0,615.0
206.0,615.0
207.0,611.0
208.0,612.0
209.0,609.0
210.0,631.0
211.0,614.0
212.0,617.0
213.0,610.0
214.0,615.0
215.0,620.0
216.0,616.0
217.0,622.0
218.0,619.0
219.0,621.0
220.0,608.0
221.0,615.0
222.0,608.0
223.0,615.0
224.0,615.0
225.0,618.0
226.0,615.0
227.0,607.0
228.0,612.0
229.0,608.0
230.0,616.0
231.0,616.0
232.0,612.0
233.0,611.0
234.0,620.0
235.0,626.0
236.0,619.0
237.0,613.0
238.0,628.0
239.0,625.0
240.0,643.0
241.0,627.0
242.0,614.0
243.0,611.0
244.0,620.0
245.0,620.0
246.0,608.0
247.0,624.0
248.0,619.0
249.0,615.0
250.0,625.0
251.0,611.0
252.0,622.0
253.0,633.0
254.0,615.0
255.0,622.0
256.0,623.0
257.0,622.0
258.0,622.0
259.0,611.0
260.0,626.0
261.0,628.0
262.0,617.0
263.0,623.0
264.0,614.0
265.0,621.0
266.0,623.0
267.0,603.0
268.0,612.0
269.0,624.0
270.0,625.0
271.0,615.0
272.0,620.0
273.0,614.0
274.0,603.0
275.0,615.0
276.0,616.0
277.0,621.0
278.0,618.0
279.0,606.0
280.0,613.0
281.0,610.0
282.0,603.0
283.0,602.0
284.0,609.0
285.0,612.0
286.0,614.0
287.0,612.0
288.0,618.0
289.0,604.0
290.0,612.0
291.0,608.0
292.0,618.0
293.0,616.0
294.0,606.0
295.0,615.0
296.0,611.0
297.0,608.0
298.0,607.0
299.0,606.0
300.0,605.0
301.0,620.0
302.0,604.0
303.0,618.0
304.0,611.0
305.0,616.0
306.0,627.0
307.0,614.0
308.0,607.0
309.0,614.0
310.0,598.0
311.0,618.0
312.0,606.0
313.0,614.0
314.0,613.0
315.0,611.0
316.0,611.0
317.0,597.0
318.0,615.0
319.0,606.0
320.0,613.0
321.0,614.0
322.0,608.0
323.0,605.0
324.0,614.0
325.0,617.0
326.0,604.0
327.0,610.0
328.0,606.0
329.0,606.0
330.0,606.0
331.0,605.0
332.0,613.0
333.0,613.0
334.0,614.0
335.0,609.0
336.0,597.0
337.0,613.0
338.0,617.0
339.0,629.0
340.0,606.0
341.0,607.0
342.0,613.0
343.0,616.0
344.0,612.0
345.0,597.0
346.0,621.0
347.0,620.0
348.0,614.0
349.0,610.0
350.0,620.0
351.0,632.0
352.0,621.0
353.0,625.0
354.0,628.0
355.0,618.0
356.0,623.0
357.0,618.0
358.0,624.0
359.0,631.0
360.0,618.0
