14-Nov-2014 12:41:41
RngSeed: 1415968901383
DistanceWeight: 3.0
Evaporation: 0.5
NumAnts: 200
NumCities: 100
PheromoneAmount: 1.0
PheromoneWeight: 1.0
XSize: 150
YSize: 100

"tick", "Best Path Length", "Avg. Path Length"
1.0, 1613.5337401961206, 1960.0
2.0, 1178.4027527464614, 1420.0
3.0, 1089.290197040831, 1379.0
4.0, 1076.4929383142382, 1343.0
5.0, 1071.822343783967, 1335.0
6.0, 1071.822343783967, 1329.0
7.0, 1071.822343783967, 1317.0
8.0, 1071.822343783967, 1321.0
9.0, 1071.822343783967, 1320.0
10.0, 1071.822343783967, 1316.0
11.0, 1071.822343783967, 1315.0
12.0, 1071.822343783967, 1314.0
13.0, 1071.822343783967, 1305.0
14.0, 1071.822343783967, 1315.0
15.0, 1071.822343783967, 1310.0
16.0, 1071.822343783967, 1314.0
17.0, 1071.822343783967, 1316.0
