14-Nov-2014 12:37:37
RngSeed: 1415968656909
DistanceWeight: 3.0
Evaporation: 0.5
NumAnts: 40
NumCities: 20
PheromoneAmount: 1.0
PheromoneWeight: 1.0
XSize: 150
YSize: 150

"tick", "Best Path Length", "Avg. Path Length"
1.0, 617.0752163936605, 767.0
2.0, 614.4795568449681, 706.0
3.0, 594.0173228608284, 688.0
4.0, 556.4207134062331, 676.0
5.0, 556.4207134062331, 685.0
6.0, 556.4207134062331, 670.0
7.0, 556.4207134062331, 674.0
8.0, 556.4207134062331, 690.0
9.0, 556.4207134062331, 667.0
10.0, 556.4207134062331, 672.0
11.0, 556.4207134062331, 672.0
12.0, 552.1466535044839, 662.0
13.0, 552.1466535044839, 661.0
14.0, 552.1466535044839, 661.0
15.0, 552.1466535044839, 667.0
16.0, 552.1466535044839, 664.0
17.0, 552.1466535044839, 662.0
18.0, 552.1466535044839, 663.0
19.0, 552.1466535044839, 673.0
20.0, 552.1466535044839, 648.0
21.0, 552.1466535044839, 670.0
22.0, 552.1466535044839, 663.0
23.0, 552.1466535044839, 653.0
24.0, 552.1466535044839, 665.0
25.0, 552.1466535044839, 648.0
26.0, 552.1466535044839, 655.0
27.0, 552.1466535044839, 666.0
28.0, 552.1466535044839, 651.0
29.0, 552.1466535044839, 661.0
30.0, 552.1466535044839, 654.0
31.0, 552.1466535044839, 648.0
32.0, 552.1466535044839, 656.0
33.0, 552.1466535044839, 664.0
34.0, 552.1466535044839, 660.0
35.0, 552.1466535044839, 656.0
36.0, 552.1466535044839, 665.0
37.0, 552.1466535044839, 661.0
38.0, 552.1466535044839, 656.0
39.0, 552.1466535044839, 646.0
40.0, 545.9123028125201, 654.0
41.0, 545.9123028125201, 677.0
42.0, 545.9123028125201, 656.0
43.0, 545.9123028125201, 672.0
44.0, 545.9123028125201, 671.0
45.0, 545.9123028125201, 659.0
46.0, 545.9123028125201, 654.0
47.0, 545.9123028125201, 657.0
48.0, 545.9123028125201, 650.0
49.0, 545.9123028125201, 654.0
50.0, 545.9123028125201, 676.0
51.0, 545.9123028125201, 652.0
52.0, 545.9123028125201, 650.0
53.0, 545.9123028125201, 668.0
54.0, 545.9123028125201, 660.0
55.0, 545.9123028125201, 668.0
56.0, 545.9123028125201, 654.0
57.0, 545.9123028125201, 654.0
58.0, 545.9123028125201, 658.0
59.0, 545.9123028125201, 664.0
60.0, 545.9123028125201, 658.0
61.0, 545.9123028125201, 653.0
62.0, 545.9123028125201, 660.0
63.0, 545.9123028125201, 666.0
64.0, 545.9123028125201, 662.0
65.0, 545.9123028125201, 665.0
66.0, 545.9123028125201, 654.0
67.0, 545.9123028125201, 671.0
68.0, 545.9123028125201, 653.0
